datetime,Resting_beats_per_min
2019-11-01, 60.983290672302246
2019-11-02, 0.0
2019-11-03, 61.7593355178833
2019-11-04, 60.83667850494385
2019-11-05, 59.33289813995361
2019-11-06, 60.45666694641113
2019-11-07, 62.26205539703369
2019-11-08, 61.02389621734619
2019-11-09, 59.90891933441162
2019-11-10, 59.86197471618652
2019-11-11, 60.867831230163574
2019-11-12, 60.04937267303467
2019-11-13, 59.612060546875
2019-11-14, 59.36635208129883
2019-11-15, 58.71396064758301
2019-11-16, 60.38491249084473
2019-11-17, 62.374558448791504
2019-11-18, 60.54264450073242
2019-11-19, 59.8024959564209
2019-11-20, 59.460997581481934
2019-11-21, 58.23873805999756
2019-11-22, 58.064971923828125
2019-11-23, 59.58632564544678
2019-11-24, 59.90634059906006
2019-11-25, 59.51922607421875
2019-11-26, 61.38797092437744
2019-11-27, 62.44016361236572
2019-11-28, 62.01761722564697
2019-11-29, 60.75216579437256
2019-11-30, 61.04644966125488
2019-12-01, 60.857666015625
2019-12-02, 60.552223205566406
2019-12-03, 59.336426734924316
2019-12-04, 60.246832847595215
2019-12-05, 60.24432849884033
2019-12-06, 60.75494956970215
2019-12-07, 61.55958080291748
2019-12-08, 63.16749954223633
2019-12-09, 64.06773567199707
2019-12-10, 62.91209602355957
2019-12-11, 63.317378997802734
2019-12-12, 60.98037052154541
2019-12-13, 60.15448570251465
2019-12-14, 63.107351303100586
2019-12-15, 64.6498966217041
2019-12-16, 63.22485542297363
2019-12-17, 61.939005851745605
2019-12-18, 63.73233699798584
2019-12-19, 63.78463840484619
2019-12-20, 64.77288055419922
2019-12-21, 64.15539741516113
2019-12-22, 65.60192489624023
2019-12-23, 65.3056583404541
2019-12-24, 65.00172424316406
2019-12-25, 64.21001148223877
2019-12-26, 63.37221431732178
2019-12-27, 65.55363082885742
2019-12-28, 64.24898624420166
2019-12-29, 65.12080383300781
2019-12-30, 64.06624412536621
2019-12-31, 64.67267894744873
2020-01-01, 68.13756465911865
2020-01-02, 68.39112949371338
2020-01-03, 66.50872611999512
2020-01-04, 65.26853084564209
2020-01-05, 65.1772632598877
2020-01-06, 65.64370155334473
2020-01-07, 64.36949729919434
2020-01-08, 64.15117073059082
2020-01-09, 64.02566623687744
2020-01-10, 65.48686790466309
2020-01-11, 67.72065830230713
2020-01-12, 69.41154670715332
2020-01-13, 66.45062828063965
2020-01-14, 64.60604858398438
2020-01-15, 64.3447790145874
2020-01-16, 63.30093479156494
2020-01-17, 63.321123123168945
2020-01-18, 61.96342182159424
2020-01-19, 64.02488803863525
2020-01-20, 62.2928581237793
2020-01-21, 59.32119560241699
2020-01-22, 59.28556442260742
2020-01-23, 60.048298835754395
2020-01-24, 59.532822608947754
2020-01-25, 58.38112258911133
2020-01-26, 57.509963035583496
2020-01-27, 58.03027153015137
2020-01-28, 59.846007347106934
2020-01-29, 59.81819152832031
2020-01-30, 57.4176082611084
2020-01-31, 58.587679862976074
2020-02-01, 58.433176040649414
2020-02-02, 59.86935806274414
2020-02-03, 59.15207767486572
2020-02-04, 57.292327880859375
2020-02-05, 55.475321769714355
2020-02-06, 57.07728099822998
2020-02-07, 57.26236057281494
2020-02-08, 0.0
2020-02-09, 56.412113189697266
2020-02-10, 56.241862297058105
2020-02-11, 57.08854961395264
2020-02-12, 54.91943836212158
2020-02-13, 55.320815086364746
2020-02-14, 56.213623046875
2020-02-15, 58.62898921966553
2020-02-16, 0.0
2020-02-17, 60.288705825805664
2020-02-18, 59.39138412475586
2020-02-19, 58.87858009338379
2020-02-20, 58.6261682510376
2020-02-21, 55.870601654052734
2020-02-22, 56.510454177856445
2020-02-23, 59.48176670074463
2020-02-24, 59.745121002197266
2020-02-25, 59.4343900680542
2020-02-26, 60.2969274520874
2020-02-27, 0.0
2020-02-28, 61.07069396972656
2020-02-29, 63.937621116638184
2020-03-01, 66.18032741546631
2020-03-02, 63.98358917236328
2020-03-03, 61.85910987854004
2020-03-04, 61.68306636810303
2020-03-05, 63.629332542419434
2020-03-06, 63.80786418914795
2020-03-07, 62.918230056762695
2020-03-08, 64.58010292053223
2020-03-09, 63.55441093444824
2020-03-10, 63.00186252593994
2020-03-11, 61.560370445251465
2020-03-12, 59.84505271911621
2020-03-13, 59.322832107543945
2020-03-14, 0.0
2020-03-15, 59.79176139831543
2020-03-16, 60.40030097961426
2020-03-17, 59.247100830078125
2020-03-18, 59.223551750183105
2020-03-19, 61.87191104888916
2020-03-20, 61.788997650146484
2020-03-21, 63.07051181793213
2020-03-22, 61.15895080566406
2020-03-23, 60.07355785369873
2020-03-24, 60.7598934173584
2020-03-25, 59.529584884643555
2020-03-26, 57.60157012939453
2020-03-27, 57.5534725189209
2020-03-28, 58.318448066711426
2020-03-29, 60.342355728149414
2020-03-30, 58.196048736572266
2020-03-31, 58.08089733123779
