datetime,Active_Duration_in_mins
11/03/19 00:17:30,87.66666666666667
11/13/19 12:27:02,16.216666666666665
11/15/19 18:56:18,17.066666666666666
11/15/19 22:40:45,15.366666666666667
11/23/19 00:08:46,31.583333333333332
11/29/19 19:22:23,32.43333333333333
12/01/19 02:21:03,20.483333333333334
12/02/19 13:52:52,17.066666666666666
12/03/19 07:37:13,38.3
12/15/19 12:11:46,18.783333333333335
12/15/19 17:04:28,19.616666666666667
12/16/19 18:53:16,17.066666666666666
12/18/19 19:40:13,17.066666666666666
12/21/19 17:53:15,17.916666666666668
12/21/19 19:36:31,16.216666666666665
12/22/19 01:00:47,17.066666666666666
12/23/19 14:14:48,34.13333333333333
12/23/19 15:45:15,50.35
12/31/19 13:38:15,23.05
01/05/20 15:50:46,29.016666666666666
01/07/20 08:16:18,35.13333333333333
01/08/20 15:23:53,19.633333333333333
01/08/20 19:20:16,15.366666666666667
01/11/20 15:02:17,16.2
01/18/20 23:44:09,25.6
01/19/20 00:30:14,52.05
01/19/20 01:35:05,15.366666666666667
01/19/20 02:08:22,19.616666666666667
01/19/20 11:49:29,102.4
01/19/20 14:05:10,78.5
01/22/20 16:52:57,18.783333333333335
01/23/20 18:30:37,17.066666666666666
01/26/20 16:45:19,17.916666666666668
01/26/20 20:01:34,62.3
02/01/20 12:18:18,31.566666666666666
02/01/20 18:14:59,22.2
02/01/20 21:06:31,17.066666666666666
02/01/20 23:06:50,27.3
02/02/20 00:27:54,29.016666666666666
02/20/20 14:33:22,17.066666666666666
02/22/20 20:17:17,25.6
02/22/20 23:15:37,27.316666666666666
02/23/20 00:54:37,15.35
02/23/20 13:24:44,33.28333333333333
03/04/20 18:35:13,25.6
03/07/20 22:25:12,36.7
03/07/20 23:47:59,34.983333333333334
03/08/20 02:46:20,15.35
03/08/20 16:33:13,18.766666666666666
03/10/20 11:31:09,16.2
03/13/20 15:20:14,15.366666666666667
03/15/20 23:45:31,29.016666666666666
03/20/20 15:57:34,137.38333333333333
03/26/20 14:27:10,43.516666666666666
