datetime,Resting_beats_per_min
2019-11-01, 60.7101993560791
2019-11-02, 62.7947940826416
2019-11-03, 0.0
2019-11-04, 0.0
2019-11-05, 61.953474044799805
2019-11-06, 59.04029846191406
2019-11-07, 58.54026508331299
2019-11-08, 57.33927345275879
2019-11-09, 0.0
2019-11-10, 0.0
2019-11-11, 57.51005935668945
2019-11-12, 56.65691375732422
2019-11-13, 55.805399894714355
2019-11-14, 56.34145450592041
2019-11-15, 56.309515953063965
2019-11-16, 55.55794429779053
2019-11-17, 0.0
2019-11-18, 0.0
2019-11-19, 0.0
2019-11-20, 0.0
2019-11-21, 0.0
2019-11-22, 0.0
2019-11-23, 0.0
2019-11-24, 0.0
2019-11-25, 0.0
2019-11-26, 0.0
2019-11-27, 0.0
2019-11-28, 0.0
2019-11-29, 0.0
2019-11-30, 0.0
2019-12-01, 0.0
2019-12-02, 0.0
2019-12-03, 0.0
2019-12-04, 0.0
2019-12-05, 0.0
2019-12-06, 0.0
2019-12-07, 0.0
2019-12-08, 0.0
2019-12-09, 0.0
2019-12-10, 55.425904273986816
2019-12-11, 55.55140209197998
2019-12-12, 56.47413730621338
2019-12-13, 57.794047355651855
2019-12-14, 59.76310729980469
2019-12-15, 0.0
2019-12-16, 60.0236120223999
2019-12-17, 60.62594795227051
2019-12-18, 0.0
2019-12-19, 0.0
2019-12-20, 64.30941677093506
2019-12-21, 61.395575523376465
2019-12-22, 59.51018810272217
2019-12-23, 59.48393249511719
2019-12-24, 57.766146659851074
2019-12-25, 57.500792503356934
2019-12-26, 57.49090385437012
2019-12-27, 0.0
2019-12-28, 57.384724617004395
2019-12-29, 58.66996669769287
2019-12-30, 57.17371463775635
2019-12-31, 57.221442222595215
2020-01-01, 56.34181499481201
2020-01-02, 55.02373790740967
2020-01-03, 55.20610809326172
2020-01-04, 55.573195457458496
2020-01-05, 55.315218925476074
2020-01-06, 56.56694793701172
2020-01-07, 58.64262390136719
2020-01-08, 56.59902572631836
2020-01-09, 57.196237564086914
2020-01-10, 58.177727699279785
2020-01-11, 0.0
2020-01-12, 58.09006404876709
2020-01-13, 57.497925758361816
2020-01-14, 56.866994857788086
2020-01-15, 57.56940937042236
2020-01-16, 58.373215675354004
2020-01-17, 57.88592052459717
2020-01-18, 56.78752517700195
2020-01-19, 0.0
2020-01-20, 53.55788993835449
2020-01-21, 0.0
2020-01-22, 53.84395217895508
2020-01-23, 53.669076919555664
2020-01-24, 0.0
2020-01-25, 0.0
2020-01-26, 53.70508861541748
2020-01-27, 54.71232509613037
2020-01-28, 54.91011714935303
2020-01-29, 55.746761322021484
2020-01-30, 56.082380294799805
2020-01-31, 58.964505195617676
2020-02-01, 58.560662269592285
2020-02-02, 57.09102439880371
2020-02-03, 55.868560791015625
2020-02-04, 55.52600383758545
2020-02-05, 55.449007987976074
2020-02-06, 55.904523849487305
2020-02-07, 58.34826183319092
2020-02-08, 0.0
2020-02-09, 56.59002494812012
2020-02-10, 54.29813861846924
2020-02-11, 52.060245513916016
2020-02-12, 50.99049377441406
2020-02-13, 52.65079402923584
2020-02-14, 52.590742111206055
2020-02-15, 55.031479835510254
2020-02-16, 55.31118965148926
2020-02-17, 56.77625846862793
2020-02-18, 55.2032356262207
2020-02-19, 55.41044521331787
2020-02-20, 55.44754219055176
2020-02-21, 54.81995677947998
2020-02-22, 54.83811569213867
2020-02-23, 54.60680103302002
2020-02-24, 54.37457084655762
2020-02-25, 55.263325691223145
2020-02-26, 0.0
2020-02-27, 55.021162033081055
2020-02-28, 0.0
2020-02-29, 0.0
2020-03-01, 0.0
2020-03-02, 0.0
2020-03-03, 0.0
2020-03-04, 56.05259990692139
2020-03-05, 56.46395683288574
2020-03-06, 56.34724807739258
2020-03-07, 55.74634552001953
2020-03-08, 0.0
2020-03-09, 54.61210060119629
2020-03-10, 0.0
2020-03-11, 54.34550189971924
2020-03-12, 53.9340877532959
2020-03-13, 0.0
2020-03-14, 0.0
2020-03-15, 54.102094650268555
2020-03-16, 0.0
2020-03-17, 0.0
2020-03-18, 53.54695415496826
2020-03-19, 54.17440605163574
2020-03-20, 53.40819835662842
2020-03-21, 53.517547607421875
2020-03-22, 52.298888206481934
2020-03-23, 55.12944793701172
2020-03-24, 56.01681423187256
2020-03-25, 0.0
2020-03-26, 56.72202777862549
2020-03-27, 59.18864917755127
2020-03-28, 0.0
2020-03-29, 59.043925285339355
2020-03-30, 57.505356788635254
2020-03-31, 55.4473819732666
