datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,26418.0,p14
2020-04-02,0,2,4,23503.0,p14
2020-04-03,0,3,4,28385.0,p14
2020-04-04,0,4,4,25664.0,p14
2020-04-05,0,5,4,52614.0,p14
2020-04-06,0,6,4,38398.0,p14
2020-04-07,0,7,4,19119.0,p14
2020-04-08,0,8,4,39856.0,p14
2020-04-09,0,9,4,36466.0,p14
2020-04-10,0,10,4,29463.0,p14
2020-04-11,0,11,4,21491.0,p14
2020-04-12,0,12,4,18155.0,p14
2020-04-13,0,13,4,28571.0,p14
2020-04-14,0,14,4,26935.0,p14
2020-04-15,0,15,4,21996.0,p14
2020-04-16,0,16,4,4433.0,p14
2020-04-17,0,17,4,7038.0,p14
2020-04-18,0,18,4,3292.0,p14
2020-04-19,0,19,4,3996.0,p14
2020-04-20,0,20,4,15916.0,p14
2020-04-21,0,21,4,7030.0,p14
2020-04-22,0,22,4,12622.0,p14
2020-04-23,0,23,4,46794.0,p14
2020-04-24,0,24,4,30514.0,p14
2020-04-25,0,25,4,13782.0,p14
2020-04-26,0,26,4,6267.0,p14
2020-04-27,0,27,4,16583.0,p14
2020-04-28,0,28,4,17206.0,p14
2020-04-29,0,29,4,25766.0,p14
2020-04-30,0,30,4,60982.0,p14
2020-05-01,0,1,5,26418.0,p14
2020-05-02,0,2,5,23503.0,p14
2020-05-03,0,3,5,28385.0,p14
2020-05-04,0,4,5,25664.0,p14
2020-05-05,0,5,5,52614.0,p14
2020-05-06,0,6,5,38398.0,p14
2020-05-07,0,7,5,19119.0,p14
2020-05-08,0,8,5,39856.0,p14
2020-05-09,0,9,5,36466.0,p14
2020-05-10,0,10,5,29463.0,p14
2020-05-11,0,11,5,21491.0,p14
2020-05-12,0,12,5,18155.0,p14
2020-05-13,0,13,5,28571.0,p14
2020-05-14,0,14,5,26935.0,p14
2020-05-15,0,15,5,21996.0,p14
2020-05-16,0,16,5,4433.0,p14
2020-05-17,0,17,5,7038.0,p14
