datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,27536.0,p09
2020-04-02,0,2,4,58273.0,p09
2020-04-03,0,3,4,76207.0,p09
2020-04-04,0,4,4,24402.0,p09
2020-04-05,0,5,4,15261.0,p09
2020-04-06,0,6,4,22712.0,p09
2020-04-07,0,7,4,29319.0,p09
2020-04-08,0,8,4,54522.0,p09
2020-04-09,0,9,4,31897.0,p09
2020-04-10,0,10,4,35473.0,p09
2020-04-11,0,11,4,20310.0,p09
2020-04-12,0,12,4,23599.0,p09
2020-04-13,0,13,4,21468.0,p09
2020-04-14,0,14,4,27816.0,p09
2020-04-15,0,15,4,38380.0,p09
2020-04-16,0,16,4,33467.0,p09
2020-04-17,0,17,4,30265.0,p09
2020-04-18,0,18,4,25256.0,p09
2020-04-19,0,19,4,61865.0,p09
2020-04-20,0,20,4,36616.0,p09
2020-04-21,0,21,4,34597.0,p09
2020-04-22,0,22,4,68605.0,p09
2020-04-23,0,23,4,71011.0,p09
2020-04-24,0,24,4,21790.0,p09
2020-04-25,0,25,4,23507.0,p09
2020-04-26,0,26,4,15708.0,p09
2020-04-27,0,27,4,14660.0,p09
2020-04-28,0,28,4,17414.0,p09
2020-04-29,0,29,4,18198.0,p09
2020-04-30,0,30,4,18317.0,p09
2020-05-01,0,1,5,27536.0,p09
2020-05-02,0,2,5,58273.0,p09
2020-05-03,0,3,5,76207.0,p09
2020-05-04,0,4,5,24402.0,p09
2020-05-05,0,5,5,15261.0,p09
2020-05-06,0,6,5,22712.0,p09
2020-05-07,0,7,5,29319.0,p09
2020-05-08,0,8,5,54522.0,p09
2020-05-09,0,9,5,31897.0,p09
2020-05-10,0,10,5,35473.0,p09
2020-05-11,0,11,5,20310.0,p09
2020-05-12,0,12,5,23599.0,p09
2020-05-13,0,13,5,21468.0,p09
2020-05-14,0,14,5,27816.0,p09
2020-05-15,0,15,5,38380.0,p09
2020-05-16,0,16,5,33467.0,p09
2020-05-17,0,17,5,30265.0,p09
2020-05-18,0,18,5,25256.0,p09
2020-05-19,0,19,5,61865.0,p09
2020-05-20,0,20,5,36616.0,p09
2020-05-21,0,21,5,34597.0,p09
2020-05-22,0,22,5,68605.0,p09
2020-05-23,0,23,5,71011.0,p09
2020-05-24,0,24,5,21790.0,p09
2020-05-25,0,25,5,23507.0,p09
2020-05-26,0,26,5,15708.0,p09
2020-05-27,0,27,5,14660.0,p09
2020-05-28,0,28,5,17414.0,p09
2020-05-29,0,29,5,18198.0,p09
2020-05-30,0,30,5,18317.0,p09
2020-05-31,0,31,5,18317.0,p09
2020-06-01,0,1,6,27536.0,p09
2020-06-02,0,2,6,58273.0,p09
2020-06-03,0,3,6,76207.0,p09
2020-06-04,0,4,6,24402.0,p09
2020-06-05,0,5,6,15261.0,p09
2020-06-06,0,6,6,22712.0,p09
2020-06-07,0,7,6,29319.0,p09
2020-06-08,0,8,6,54522.0,p09
2020-06-09,0,9,6,31897.0,p09
2020-06-10,0,10,6,35473.0,p09
2020-06-11,0,11,6,20310.0,p09
2020-06-12,0,12,6,23599.0,p09
2020-06-13,0,13,6,21468.0,p09
2020-06-14,0,14,6,27816.0,p09
2020-06-15,0,15,6,38380.0,p09
2020-06-16,0,16,6,33467.0,p09
2020-06-17,0,17,6,30265.0,p09
2020-06-18,0,18,6,25256.0,p09
2020-06-19,0,19,6,61865.0,p09
2020-06-20,0,20,6,36616.0,p09
2020-06-21,0,21,6,34597.0,p09
2020-06-22,0,22,6,68605.0,p09
2020-06-23,0,23,6,71011.0,p09
2020-06-24,0,24,6,21790.0,p09
2020-06-25,0,25,6,23507.0,p09
2020-06-26,0,26,6,15708.0,p09
2020-06-27,0,27,6,14660.0,p09
2020-06-28,0,28,6,17414.0,p09
2020-06-29,0,29,6,18198.0,p09
2020-06-30,0,30,6,18317.0,p09
2020-07-01,0,1,7,27536.0,p09
2020-07-02,0,2,7,58273.0,p09
2020-07-03,0,3,7,76207.0,p09
2020-07-04,0,4,7,24402.0,p09
2020-07-05,0,5,7,15261.0,p09
2020-07-06,0,6,7,22712.0,p09
2020-07-07,0,7,7,29319.0,p09
2020-07-08,0,8,7,54522.0,p09
2020-07-09,0,9,7,31897.0,p09
2020-07-10,0,10,7,35473.0,p09
2020-07-11,0,11,7,20310.0,p09
2020-07-12,0,12,7,23599.0,p09
2020-07-13,0,13,7,21468.0,p09
2020-07-14,0,14,7,27816.0,p09
2020-07-15,0,15,7,38380.0,p09
2020-07-16,0,16,7,33467.0,p09
2020-07-17,0,17,7,30265.0,p09
2020-07-18,0,18,7,25256.0,p09
2020-07-19,0,19,7,61865.0,p09
2020-07-20,0,20,7,36616.0,p09
2020-07-21,0,21,7,34597.0,p09
2020-07-22,0,22,7,68605.0,p09
2020-07-23,0,23,7,71011.0,p09
2020-07-24,0,24,7,21790.0,p09
2020-07-25,0,25,7,23507.0,p09
2020-07-26,0,26,7,15708.0,p09
2020-07-27,0,27,7,14660.0,p09
2020-07-28,0,28,7,17414.0,p09
2020-07-29,0,29,7,18198.0,p09
2020-07-30,0,30,7,18317.0,p09
2020-07-31,0,31,7,18317.0,p09
2020-08-01,0,1,8,52187.0,p09
2020-08-02,0,2,8,81849.0,p09
2020-08-03,0,3,8,108893.0,p09
2020-08-04,0,4,8,39600.0,p09
2020-08-05,0,5,8,16852.0,p09
2020-08-06,0,6,8,19512.0,p09
2020-08-07,0,7,8,19057.0,p09
2020-08-08,0,8,8,35172.0,p09
2020-08-09,0,9,8,29499.0,p09
2020-08-10,0,10,8,37838.0,p09
2020-08-11,0,11,8,22675.0,p09
2020-08-12,0,12,8,25181.0,p09
2020-08-13,0,13,8,24451.0,p09
2020-08-14,0,14,8,29098.0,p09
2020-08-15,0,15,8,35440.0,p09
2020-08-16,0,16,8,30526.0,p09
2020-08-17,0,17,8,29026.0,p09
2020-08-18,0,18,8,21126.0,p09
2020-08-19,0,19,8,32584.0,p09
2020-08-20,0,20,8,18480.0,p09
2020-08-21,0,21,8,16938.0,p09
2020-08-22,0,22,8,54432.0,p09
2020-08-23,0,23,8,56837.0,p09
2020-08-24,0,24,8,21203.0,p09
2020-08-25,0,25,8,23853.0,p09
2020-08-26,0,26,8,19965.0,p09
2020-08-27,0,27,8,21389.0,p09
2020-08-28,0,28,8,19286.0,p09
2020-08-29,0,29,8,20070.0,p09
2020-08-30,0,30,8,20354.0,p09
2020-08-31,0,31,8,20354.0,p09
2020-09-01,0,1,9,52187.0,p09
2020-09-02,0,2,9,81849.0,p09
2020-09-03,0,3,9,108893.0,p09
2020-09-04,0,4,9,39600.0,p09
2020-09-05,0,5,9,16852.0,p09
2020-09-06,0,6,9,19512.0,p09
2020-09-07,0,7,9,19057.0,p09
2020-09-08,0,8,9,35172.0,p09
2020-09-09,0,9,9,29499.0,p09
2020-09-10,0,10,9,37838.0,p09
2020-09-11,0,11,9,22675.0,p09
2020-09-12,0,12,9,25181.0,p09
2020-09-13,0,13,9,24451.0,p09
2020-09-14,0,14,9,29098.0,p09
2020-09-15,0,15,9,35440.0,p09
2020-09-16,0,16,9,30526.0,p09
2020-09-17,0,17,9,29026.0,p09
2020-09-18,0,18,9,21126.0,p09
2020-09-19,0,19,9,32584.0,p09
2020-09-20,0,20,9,18480.0,p09
2020-09-21,0,21,9,16938.0,p09
2020-09-22,0,22,9,54432.0,p09
2020-09-23,0,23,9,56837.0,p09
2020-09-24,0,24,9,21203.0,p09
2020-09-25,0,25,9,23853.0,p09
2020-09-26,0,26,9,19965.0,p09
2020-09-27,0,27,9,21389.0,p09
2020-09-28,0,28,9,19286.0,p09
2020-09-29,0,29,9,20070.0,p09
2020-09-30,0,30,9,20354.0,p09
2020-10-01,0,1,10,52187.0,p09
2020-10-02,0,2,10,81849.0,p09
2020-10-03,0,3,10,108893.0,p09
2020-10-04,0,4,10,39600.0,p09
2020-10-05,0,5,10,16852.0,p09
2020-10-06,0,6,10,19512.0,p09
2020-10-07,0,7,10,19057.0,p09
2020-10-08,0,8,10,35172.0,p09
2020-10-09,0,9,10,29499.0,p09
2020-10-10,0,10,10,37838.0,p09
2020-10-11,0,11,10,22675.0,p09
2020-10-12,0,12,10,25181.0,p09
2020-10-13,0,13,10,24451.0,p09
2020-10-14,0,14,10,29098.0,p09
2020-10-15,0,15,10,35440.0,p09
2020-10-16,0,16,10,30526.0,p09
2020-10-17,0,17,10,29026.0,p09
2020-10-18,0,18,10,21126.0,p09
2020-10-19,0,19,10,32584.0,p09
2020-10-20,0,20,10,18480.0,p09
2020-10-21,0,21,10,16938.0,p09
2020-10-22,0,22,10,54432.0,p09
2020-10-23,0,23,10,56837.0,p09
2020-10-24,0,24,10,21203.0,p09
2020-10-25,0,25,10,23853.0,p09
2020-10-26,0,26,10,19965.0,p09
2020-10-27,0,27,10,21389.0,p09
2020-10-28,0,28,10,19286.0,p09
2020-10-29,0,29,10,20070.0,p09
2020-10-30,0,30,10,20354.0,p09
2020-10-31,0,31,10,20354.0,p09
2020-11-01,0,1,11,52187.0,p09
2020-11-02,0,2,11,81849.0,p09
2020-11-03,0,3,11,108893.0,p09
2020-11-04,0,4,11,39600.0,p09
2020-11-05,0,5,11,16852.0,p09
2020-11-06,0,6,11,19512.0,p09
2020-11-07,0,7,11,19057.0,p09
2020-11-08,0,8,11,35172.0,p09
2020-11-09,0,9,11,29499.0,p09
2020-11-10,0,10,11,37838.0,p09
2020-11-11,0,11,11,22675.0,p09
2020-11-12,0,12,11,25181.0,p09
2020-11-13,0,13,11,24451.0,p09
2020-11-14,0,14,11,29098.0,p09
2020-11-15,0,15,11,35440.0,p09
2020-11-16,0,16,11,30526.0,p09
2020-11-17,0,17,11,29026.0,p09
2020-11-18,0,18,11,21126.0,p09
2020-11-19,0,19,11,32584.0,p09
2020-11-20,0,20,11,18480.0,p09
2020-11-21,0,21,11,16938.0,p09
2020-11-22,0,22,11,54432.0,p09
2020-11-23,0,23,11,56837.0,p09
2020-11-24,0,24,11,21203.0,p09
2020-11-25,0,25,11,23853.0,p09
2020-11-26,0,26,11,19965.0,p09
2020-11-27,0,27,11,21389.0,p09
2020-11-28,0,28,11,19286.0,p09
2020-11-29,0,29,11,20070.0,p09
2020-11-30,0,30,11,20354.0,p09
2020-12-01,0,1,12,42108.0,p09
2020-12-02,0,2,12,64075.0,p09
2020-12-03,0,3,12,94714.0,p09
2020-12-04,0,4,12,20507.0,p09
2020-12-05,0,0,0,0.0,p09
2020-12-06,0,6,12,1237.0,p09
2020-12-07,0,0,0,0.0,p09
2020-12-08,0,8,12,14228.0,p09
2020-12-09,0,9,12,10564.0,p09
2020-12-10,0,10,12,16624.0,p09
2020-12-11,0,11,12,5403.0,p09
2020-12-12,0,12,12,7909.0,p09
2020-12-13,0,13,12,7179.0,p09
2020-12-14,0,14,12,9670.0,p09
2020-12-15,0,15,12,16012.0,p09
2020-12-16,0,16,12,10557.0,p09
2020-12-17,0,17,12,11167.0,p09
2020-12-18,0,18,12,5548.0,p09
2020-12-19,0,19,12,18599.0,p09
2020-12-20,0,20,12,7250.0,p09
2020-12-21,0,21,12,5708.0,p09
2020-12-22,0,22,12,44949.0,p09
2020-12-23,0,23,12,47281.0,p09
2020-12-24,0,24,12,15031.0,p09
2020-12-25,0,25,12,18250.0,p09
2020-12-26,0,26,12,14317.0,p09
2020-12-27,0,27,12,15741.0,p09
2020-12-28,0,28,12,13682.0,p09
2020-12-29,0,29,12,14505.0,p09
2020-12-30,0,30,12,14789.0,p09
2020-12-31,0,31,12,14789.0,p09
2021-01-01,0,1,1,35241.0,p09
2021-01-02,0,2,1,50821.0,p09
2021-01-03,0,3,1,32500.0,p09
2021-01-04,0,4,1,22960.0,p09
2021-01-05,0,5,1,11079.0,p09
2021-01-06,0,6,1,11656.0,p09
2021-01-07,0,7,1,15713.0,p09
2021-01-08,0,8,1,21967.0,p09
2021-01-09,0,9,1,8771.0,p09
2021-01-10,0,10,1,12348.0,p09
2021-01-11,0,11,1,20272.0,p09
2021-01-12,0,12,1,26302.0,p09
2021-01-13,0,13,1,16971.0,p09
2021-01-14,0,14,1,21151.0,p09
2021-01-15,0,15,1,33361.0,p09
2021-01-16,0,16,1,24727.0,p09
2021-01-17,0,17,1,29227.0,p09
2021-01-18,0,18,1,49361.0,p09
2021-01-19,0,19,1,158020.0,p09
2021-01-20,0,20,1,63996.0,p09
2021-01-21,0,21,1,51353.0,p09
2021-01-22,0,22,1,62491.0,p09
2021-01-23,0,23,1,66936.0,p09
2021-01-24,0,24,1,27209.0,p09
2021-01-25,0,25,1,24676.0,p09
2021-01-26,0,26,1,13184.0,p09
2021-01-27,0,27,1,8587.0,p09
2021-01-28,0,28,1,13548.0,p09
2021-01-29,0,29,1,13548.0,p09
2021-01-30,0,30,1,14829.0,p09
2021-01-31,0,31,1,14829.0,p09
2021-02-01,0,1,2,55789.0,p09
2021-02-02,0,2,2,75312.0,p09
2021-02-03,0,3,2,51866.0,p09
2021-02-04,0,4,2,17602.0,p09
2021-02-05,0,5,2,6878.0,p09
2021-02-06,0,6,2,10725.0,p09
2021-02-07,0,7,2,11349.0,p09
2021-02-08,0,8,2,34280.0,p09
2021-02-09,0,9,2,13531.0,p09
2021-02-10,0,10,2,17107.0,p09
2021-02-11,0,11,2,11374.0,p09
2021-02-12,0,12,2,17852.0,p09
2021-02-13,0,13,2,12807.0,p09
2021-02-14,0,14,2,20076.0,p09
2021-02-15,0,15,2,33063.0,p09
2021-02-16,0,16,2,24799.0,p09
2021-02-17,0,17,2,23808.0,p09
2021-02-18,0,18,2,22498.0,p09
2021-02-19,0,19,2,91077.0,p09
2021-02-20,0,20,2,30379.0,p09
2021-02-21,0,21,2,23359.0,p09
2021-02-22,0,22,2,65892.0,p09
2021-02-23,0,23,2,69915.0,p09
2021-02-24,0,24,2,17510.0,p09
2021-02-25,0,25,2,19227.0,p09
2021-02-26,0,26,2,8255.0,p09
2021-02-27,0,27,2,6831.0,p09
2021-02-28,0,28,2,14484.0,p09
2021-03-01,0,1,3,27536.0,p09
2021-03-02,0,2,3,58273.0,p09
2021-03-03,0,3,3,76207.0,p09
2021-03-04,0,4,3,24402.0,p09
2021-03-05,0,5,3,15261.0,p09
2021-03-06,0,6,3,22712.0,p09
2021-03-07,0,7,3,29319.0,p09
2021-03-08,0,8,3,54522.0,p09
2021-03-09,0,9,3,31897.0,p09
2021-03-10,0,10,3,35473.0,p09
2021-03-11,0,11,3,20310.0,p09
2021-03-12,0,12,3,23599.0,p09
2021-03-13,0,13,3,21468.0,p09
2021-03-14,0,14,3,27816.0,p09
2021-03-15,0,15,3,38380.0,p09
2021-03-16,0,16,3,33467.0,p09
2021-03-17,0,17,3,30265.0,p09
2021-03-18,0,18,3,25256.0,p09
2021-03-19,0,19,3,61865.0,p09
2021-03-20,0,20,3,36616.0,p09
2021-03-21,0,21,3,34597.0,p09
2021-03-22,0,22,3,68605.0,p09
2021-03-23,0,23,3,71011.0,p09
2021-03-24,0,24,3,21790.0,p09
2021-03-25,0,25,3,23507.0,p09
2021-03-26,0,26,3,15708.0,p09
