Participant_ID,Dates,Steps
p04,2020-12-11,15839.214963239061
p04,2020-12-12,16930.550425560978
p04,2020-12-13,15845.378812946645
p04,2020-12-14,17195.32185701291
p04,2020-12-15,16607.805876825314
p04,2020-12-16,16295.649235711799
p04,2020-12-17,16703.81803026294
p04,2020-12-18,16144.908445271725
p04,2020-12-19,17236.243907595865
p04,2020-12-20,16151.072294983995
p04,2020-12-21,17501.015339050817
p04,2020-12-22,16913.49935885713
p04,2020-12-23,16601.342717745832
p04,2020-12-24,17009.5115122956
p04,2020-12-25,16450.601927308784
p04,2020-12-26,17541.937389631697
p04,2020-12-27,16456.765777018256
p04,2020-12-28,17806.70882108558
p04,2020-12-29,17219.192840897198
p04,2020-12-30,16907.036199784157
p04,2020-12-31,17315.204994334552
p04,2021-01-01,16756.29540934585
p04,2021-01-02,17847.630871666945
p04,2021-01-03,16762.459259054063
p04,2021-01-04,18112.40230312034
p04,2021-01-05,17524.88632292901
p04,2021-01-06,17212.729681815345
p04,2021-01-07,17620.898476367212
p04,2021-01-08,17061.988891380708
p04,2021-01-09,18153.3243537022
p04,2021-01-10,17068.152741087328
p04,2021-01-11,18418.095785153986
p04,2021-01-12,17830.57980496083
p04,2021-01-13,17518.42316385367
p04,2021-01-14,17926.591958403467
p04,2021-01-15,17367.68237341557
p04,2021-01-16,18459.01783573709
p04,2021-01-17,17373.84622312468
p04,2021-01-18,18723.78926719189
p04,2021-01-19,18136.273287000895
p04,2021-01-20,17824.116645887705
p04,2021-01-21,18232.285440439726
p04,2021-01-22,17673.375855449947
p04,2021-01-23,18764.711317772704
p04,2021-01-24,17679.539705158943
p04,2021-01-25,19029.48274922665
p04,2021-01-26,18441.966769032715
p04,2021-01-27,18129.810127927467
p04,2021-01-28,18537.978922475988
p04,2021-01-29,17979.069337487006
p04,2021-01-30,19070.40479980759
p04,2021-01-31,17985.233187194746
p04,2021-02-01,19335.176231261412
p04,2021-02-02,18747.660251070145
p04,2021-02-03,18435.50360995722
p04,2021-02-04,18843.672404508645
p04,2021-02-05,18284.76281951967
p04,2021-02-06,19376.098281843057
p04,2021-02-07,18290.926669229557
p04,2021-02-08,19640.86971329617
p04,2021-02-09,19053.353733106094
p04,2021-02-10,18741.197091995542
p04,2021-02-11,19149.365886548505
p04,2021-02-12,18590.45630155673
p04,2021-02-13,19681.791763878307
p04,2021-02-14,18596.620151265364
p04,2021-02-15,19946.56319533408
p04,2021-02-16,19359.047215142033
p04,2021-02-17,19046.890574033867
p04,2021-02-18,19455.059368580252
p04,2021-02-19,18896.14978359159
p04,2021-02-20,19987.485245913558
p04,2021-02-21,18902.31363329963
p04,2021-02-22,20252.256677365694
p04,2021-02-23,19664.740697175344
p04,2021-02-24,19352.584056063617
p04,2021-02-25,19760.752850616514
p04,2021-02-26,19201.843265626456
p04,2021-02-27,20293.178727948813
p04,2021-02-28,19208.00711533698
p04,2021-03-01,20557.95015940248
p04,2021-03-02,19970.43417921129
p04,2021-03-03,19658.277538101942
p04,2021-03-04,20066.44633264917
p04,2021-03-05,19507.53674766083
p04,2021-03-06,20598.87220998428
p04,2021-03-07,19513.70059737124
p04,2021-03-08,20863.643641437244
p04,2021-03-09,20276.12766124723
p04,2021-03-10,19963.971020135978
p04,2021-03-11,20372.139814689028
p04,2021-03-12,19813.23022969789
p04,2021-03-13,20904.565692019893
p04,2021-03-14,19819.394079405505
p04,2021-03-15,21169.337123472003
p04,2021-03-16,20581.82114328317
p04,2021-03-17,20269.664502171454
p04,2021-03-18,20677.83329672169
p04,2021-03-19,20118.92371173275
p04,2021-03-20,21210.259174054783
p04,2021-03-21,20125.08756144131
p04,2021-03-22,21475.03060550565
p04,2021-03-23,20887.514625314983
p04,2021-03-24,20575.35798420549
p04,2021-03-25,20983.52677875434
p04,2021-03-26,20424.61719376761
p04,2021-03-27,21515.952656090034
p04,2021-03-28,20430.781043476116
p04,2021-03-29,21780.724087543556
p04,2021-03-30,21193.20810735505
p05,2020-04-01,5586.726791983043
p05,2020-04-02,1561.5752268664442
p05,2020-04-03,3852.0418913199887
p05,2020-04-04,3950.662160718201
p05,2020-04-05,4749.397045670417
p05,2020-04-06,3304.7134264048127
p05,2020-04-07,3586.697465567131
p05,2020-04-08,5595.07888764138
p05,2020-04-09,1569.9273225232832
p05,2020-04-10,3860.393986975848
p05,2020-04-11,3959.014256372635
p05,2020-04-12,4757.74914131759
p05,2020-04-13,3313.0655220564895
p05,2020-04-14,3595.0495612248737
p05,2020-04-15,5603.430983299716
p05,2020-04-16,1578.2794181867116
p05,2020-04-17,3868.7460826376114
p05,2020-04-18,3967.3663520392415
p05,2020-04-19,4766.101236980792
p05,2020-04-20,3321.4176177165227
p05,2020-04-21,3603.4016568763614
p05,2020-04-22,5611.78307895372
p05,2020-04-23,1586.6315138435507
p05,2020-04-24,3877.0981782993754
p05,2020-04-25,3975.718447693675
p05,2020-04-26,4774.45333263598
p05,2020-04-27,3329.769713376992
p05,2020-04-28,3611.7537525411453
p05,2020-04-29,5620.135174616389
p05,2020-04-30,1594.983609501156
p05,2020-05-01,3885.4502739482214
p05,2020-05-02,3984.070543349103
p05,2020-05-03,4782.805428291166
p05,2020-05-04,3338.121809037025
p05,2020-05-05,3620.105848191847
p05,2020-05-06,5628.487270270393
p05,2020-05-07,1603.335705157996
p05,2020-05-08,3893.8023696099854
p05,2020-05-09,3992.4226390035374
p05,2020-05-10,4791.157523946355
p05,2020-05-11,3346.473904688702
p05,2020-05-12,3628.4579438566316
p05,2020-05-13,5636.839365933465
p05,2020-05-14,1611.6878008148346
p05,2020-05-15,3902.1544652687962
p05,2020-05-16,4000.774734670143
p05,2020-05-17,4799.5096196095565
p05,2020-05-18,3354.826000357528
p05,2020-05-19,3636.8100395214165
p05,2020-05-20,5645.191461591802
p05,2020-05-21,1620.0398964716742
p05,2020-05-22,3910.5065609276076
p05,2020-05-23,4009.126830324577
p05,2020-05-24,4807.861715271342
p05,2020-05-25,3363.178096009205
p05,2020-05-26,3645.1621351791596
p05,2020-05-27,5653.543557250139
p05,2020-05-28,1628.3919921358688
p05,2020-05-29,3918.8586565794067
p05,2020-05-30,4017.478925979012
p05,2020-05-31,4816.213810926531
p05,2020-06-01,3371.530191669238
p05,2020-06-02,3653.5142308369027
p05,2020-06-03,5661.8956529041425
p05,2020-06-04,1636.7440877919416
p05,2020-06-05,3927.21075224117
p05,2020-06-06,4025.8310216456175
p05,2020-06-07,4824.565906581718
p05,2020-06-08,3379.88228732927
p05,2020-06-09,3661.8663264883894
p05,2020-06-10,5670.247748566811
p05,2020-06-11,1645.096183449547
p05,2020-06-12,3935.562847899981
p05,2020-06-13,4034.183117300051
p05,2020-06-14,4832.918002251519
p05,2020-06-15,3388.2343829893034
p05,2020-06-16,3670.2184221531743
p05,2020-06-17,5678.599844220816
p05,2020-06-18,1653.4482791063865
p05,2020-06-19,3943.914943558793
p05,2020-06-20,4042.53521295548
p05,2020-06-21,4841.270097898692
p05,2020-06-22,3396.5864786409807
p05,2020-06-23,3678.5705178038756
p05,2020-06-24,5686.95193987482
p05,2020-06-25,1661.8003747698149
p05,2020-06-26,3952.2670392176037
p05,2020-06-27,4050.8873086159992
p05,2020-06-28,4849.622193561894
p05,2020-06-29,3404.9385743010134
p05,2020-06-30,3686.9226134686605
p05,2020-07-01,5695.304035537892
p05,2020-07-02,1670.1524704266544
p05,2020-07-03,3960.619134879368
p05,2020-07-04,4059.23940427652
p05,2020-07-05,4857.974289225096
p05,2020-07-06,3413.290669961483
p05,2020-07-07,3695.2747091264036
p05,2020-07-08,5703.656131196228
p05,2020-07-09,1678.5045660842593
p05,2020-07-10,3968.9712305352273
p05,2020-07-11,4067.591499930954
p05,2020-07-12,4866.326384872269
p05,2020-07-13,3421.642765621516
p05,2020-07-14,3703.6268047841468
p05,2020-07-15,5712.008226854565
p05,2020-07-16,1686.856661741865
p05,2020-07-17,3977.3233261899777
p05,2020-07-18,4075.943595586382
p05,2020-07-19,4874.67848053547
p05,2020-07-20,3429.994861273193
p05,2020-07-21,3711.97890044189
p05,2020-07-22,5720.360322513303
p05,2020-07-23,1695.2087573979384
p05,2020-07-24,3985.6754218487895
p05,2020-07-25,4084.295691246902
p05,2020-07-26,4883.030576190658
p05,2020-07-27,3438.3469569415815
p05,2020-07-28,3720.3309961004184
p05,2020-07-29,5728.712418175974
p05,2020-07-30,1703.5608530555437
p05,2020-07-31,3994.0275175076004
p05,2020-08-01,4092.647786907422
p05,2020-08-02,4891.382671860459
p05,2020-08-03,3446.6990525932583
p05,2020-08-04,3728.683091758161
p05,2020-08-05,5737.064513829977
p05,2020-08-06,1711.9129487123823
p05,2020-08-07,4002.379613166411
p05,2020-08-08,4100.999882561857
p05,2020-08-09,4899.734767507633
p05,2020-08-10,3455.0511482449365
p05,2020-08-11,3737.0351874159046
p05,2020-08-12,5745.416609488313
p05,2020-08-13,1720.2650443758116
p05,2020-08-14,4010.731708821163
p05,2020-08-15,4109.351978228462
p05,2020-08-16,4908.0868631708345
p05,2020-08-17,3463.4032439133243
p05,2020-08-18,3745.3872830673913
p05,2020-08-19,5753.76870514665
p05,2020-08-20,1728.6171400326502
p05,2020-08-21,4019.0838044829266
p05,2020-08-22,4117.704073882896
p05,2020-08-23,4916.438958826022
p05,2020-08-24,3471.7553395654386
p05,2020-08-25,3753.739378732176
p05,2020-08-26,5762.120800804987
p05,2020-08-27,1736.9692356902565
p05,2020-08-28,4027.4359001387857
p05,2020-08-29,4126.056169538325
p05,2020-08-30,4924.791054481209
p05,2020-08-31,3480.1074352254714
p05,2020-09-01,3762.0914743828775
p05,2020-09-02,5770.47289645899
p05,2020-09-03,1745.3213313463293
p05,2020-09-04,4035.787995800549
p05,2020-09-05,4134.408265198845
p05,2020-09-06,4933.143150136397
p05,2020-09-07,3488.4595308771486
p05,2020-09-08,3770.443570047662
p05,2020-09-09,5778.824992122062
p05,2020-09-10,1753.6734270105235
p05,2020-09-11,4044.1400914593605
p05,2020-09-12,4142.7603608593645
p05,2020-09-13,4941.495245799598
p05,2020-09-14,3496.8116265459744
p05,2020-09-15,3778.7956657124473
p05,2020-09-16,5787.177087780399
p05,2020-09-17,1762.0255226673635
p05,2020-09-18,4052.4921871181723
p05,2020-09-19,4151.112456513799
p05,2020-09-20,4949.847341453371
p05,2020-09-21,3505.1637221976516
p05,2020-09-22,3787.1477613631487
p05,2020-09-23,5795.529183438735
p05,2020-09-24,1770.3776183249684
p05,2020-09-25,4060.8442827699705
p05,2020-09-26,4159.464552168232
p05,2020-09-27,4958.199437116572
p05,2020-09-28,3513.515817857684
p05,2020-09-29,3795.499857027933
p05,2020-09-30,5803.881279092739
p05,2020-10-01,1778.7297139810412
p05,2020-10-02,4069.196378431734
p05,2020-10-03,4167.8166478348385
p05,2020-10-04,4966.55153277176
p05,2020-10-05,3521.867913517717
p05,2020-10-06,3803.8519526794203
p05,2020-10-07,5812.233374755409
p05,2020-10-08,1787.081809638647
p05,2020-10-09,4077.548474087593
p05,2020-10-10,4176.168743489273
p05,2020-10-11,4974.903628433546
p05,2020-10-12,3530.2200091777495
p05,2020-10-13,3812.2040483442047
p05,2020-10-14,5820.585470414148
p05,2020-10-15,1795.433905295486
p05,2020-10-16,4085.9005697493567
p05,2020-10-17,4184.520839144701
p05,2020-10-18,4983.255724088734
p05,2020-10-19,3538.5721048294267
p05,2020-10-20,3820.5561439949065
p05,2020-10-21,5828.937566068152
p05,2020-10-22,1803.7860009589149
p05,2020-10-23,4094.2526654081685
p05,2020-10-24,4192.872934805221
p05,2020-10-25,4991.6078197519355
p05,2020-10-26,3546.9242004978155
p05,2020-10-27,3828.9082396596914
p05,2020-10-28,5837.2896617308215
p05,2020-10-29,1812.138096615754
p05,2020-10-30,4102.6047610699325
p05,2020-10-31,4201.225030465742
p05,2020-11-01,4999.959915415137
p05,2020-11-02,3555.2762961499297
p05,2020-11-03,3837.260335317434
p05,2020-11-04,5845.641757384825
p05,2020-11-05,1820.4901922733588
p05,2020-11-06,4110.956856725791
p05,2020-11-07,4209.577126115083
p05,2020-11-08,5008.31201106231
p05,2020-11-09,3563.628391809962
p05,2020-11-10,3845.6124309689208
p05,2020-11-11,5853.993853043162
p05,2020-11-12,1828.8422879294326
p05,2020-11-13,4119.308952380542
p05,2020-11-14,4217.929221781689
p05,2020-11-15,5016.664106725513
p05,2020-11-16,3571.9804874616398
p05,2020-11-17,3853.9645266266643
p05,2020-11-18,5862.345948701901
p05,2020-11-19,1837.194383587038
p05,2020-11-20,4127.661048039353
p05,2020-11-21,4226.281317436124
p05,2020-11-22,5025.0162023807
p05,2020-11-23,3580.3325831300276
p05,2020-11-24,3862.3166222914483
p05,2020-11-25,5870.69804436457
p05,2020-11-26,1845.5464792446433
p05,2020-11-27,4136.013143698166
p05,2020-11-28,4234.633413096644
p05,2020-11-29,5033.368298042487
p05,2020-11-30,3588.6846787817058
p05,2020-12-01,3870.6687179421506
p05,2020-12-02,5879.050140018574
p05,2020-12-03,1853.8985749007165
p05,2020-12-04,4144.365239349963
p05,2020-12-05,4242.985508751078
p05,2020-12-06,5041.720393697674
p05,2020-12-07,3597.0367744338196
p05,2020-12-08,3879.020813606935
p05,2020-12-09,5887.402235676911
p05,2020-12-10,1862.2506705649112
p05,2020-12-11,4152.717335011727
p05,2020-12-12,4251.337604417684
p05,2020-12-13,5050.072489360876
p05,2020-12-14,3605.388870102208
p05,2020-12-15,3887.3729092584217
p05,2020-12-16,5895.754331335247
p05,2020-12-17,1870.6027662217498
p05,2020-12-18,4161.069430667586
p05,2020-12-19,4259.689700072118
p05,2020-12-20,5058.42458500805
p05,2020-12-21,3613.7409657538856
p05,2020-12-22,3895.725004923207
p05,2020-12-23,5904.106426993584
p05,2020-12-24,1878.954861879356
p05,2020-12-25,4169.42152632935
p05,2020-12-26,4268.041795727546
p05,2020-12-27,5066.776680671251
p05,2020-12-28,3622.093061413918
p05,2020-12-29,3904.077100573908
p05,2020-12-30,5912.458522647587
p05,2020-12-31,1887.3069575420177
p05,2021-01-01,4177.773621991113
p05,2021-01-02,4276.393891388066
p05,2021-01-03,5075.128776326438
p05,2021-01-04,3630.44515707395
p05,2021-01-05,3912.4291962386933
p05,2021-01-06,5920.810618314992
p05,2021-01-07,1895.659053199624
p05,2021-01-08,4186.125717649925
p05,2021-01-09,4284.745987048586
p05,2021-01-10,5083.480871996239
p05,2021-01-11,3638.797252734421
p05,2021-01-12,3920.7812919034777
p05,2021-01-13,5929.162713968996
p05,2021-01-14,1904.0111488564626
p05,2021-01-15,4194.477813308736
p05,2021-01-16,4293.09808270302
p05,2021-01-17,5091.832967643412
p05,2021-01-18,3647.1493483860977
p05,2021-01-19,3929.1333875541786
p05,2021-01-20,5937.514809627332
p05,2021-01-21,1912.3632445133012
p05,2021-01-22,4202.829908960534
p05,2021-01-23,4301.450178369626
p05,2021-01-24,5100.185063306614
p05,2021-01-25,3655.501444046131
p05,2021-01-26,3937.485483218964
p05,2021-01-27,5945.866905286071
p05,2021-01-28,1920.7153401701412
p05,2021-01-29,4211.182004622298
p05,2021-01-30,4309.80227402406
p05,2021-01-31,5108.537158961802
p05,2021-02-01,3663.8535397061632
p05,2021-02-02,3945.83757887045
p05,2021-02-03,5954.21900094874
p05,2021-02-04,1929.067435827746
p05,2021-02-05,4219.534100278157
p05,2021-02-06,4318.154369673402
p05,2021-02-07,5116.8892546235875
p05,2021-02-08,3672.2056353661965
p05,2021-02-09,3954.189674528194
p05,2021-02-10,5962.5710966027455
p05,2021-02-11,1937.4195314838198
p05,2021-02-12,4227.886195939921
p05,2021-02-13,4326.506465333922
p05,2021-02-14,5125.241350278776
p05,2021-02-15,3680.5577310178733
p05,2021-02-16,3962.5417701859365
p05,2021-02-17,5970.923192256749
p05,2021-02-18,1945.771627148014
p05,2021-02-19,4236.238291598732
p05,2021-02-20,4334.858560994442
p05,2021-02-21,5133.593445941979
p05,2021-02-22,3688.909826686262
p05,2021-02-23,3970.893865844466
p05,2021-02-24,5979.275287919419
p05,2021-02-25,1954.1237228048535
p05,2021-02-26,4244.590387257544
p05,2021-02-27,4343.210656654963
p05,2021-02-28,5141.945541589151
p05,2021-03-01,3697.2619223383763
p05,2021-03-02,3979.2459615022085
p05,2021-03-03,5987.627383573422
p05,2021-03-04,1962.4758184624588
p05,2021-03-05,4252.942482909342
p05,2021-03-06,4351.562752304305
p05,2021-03-07,5150.2976372523535
p05,2021-03-08,3705.6140179984095
p05,2021-03-09,3987.598057159952
p05,2021-03-10,5995.979479231759
p05,2021-03-11,1970.8279141185321
p05,2021-03-12,4261.294578571106
p05,2021-03-13,4359.914847970911
p05,2021-03-14,5158.6497329155545
p05,2021-03-15,3713.966113658442
p05,2021-03-16,3995.9501528176947
p05,2021-03-17,6004.331574894831
p05,2021-03-18,1979.1800097761375
p05,2021-03-19,4269.646674229917
p05,2021-03-20,4368.266943625345
p05,2021-03-21,5167.001828570743
p05,2021-03-22,3722.318209318912
p05,2021-03-23,4004.30224848248
p05,2021-03-24,6012.683670553168
p05,2021-03-25,1987.5321054337437
p05,2021-03-26,4277.998769888729
p05,2021-03-27,4376.619039285865
p05,2021-03-28,5175.353924232529
p05,2021-03-29,3730.670304970589
p06,2020-04-01,5030.7615997976445
p06,2020-04-02,3615.1529061841757
p06,2020-04-03,2853.424327880997
p06,2020-04-04,2619.216271512997
p06,2020-04-05,3019.108551603501
p06,2020-04-06,5925.576849969146
p06,2020-04-07,5916.127451139221
p06,2020-04-08,5012.414564438536
p06,2020-04-09,3596.8058708267145
p06,2020-04-10,2835.0772925200713
p06,2020-04-11,2600.8692361540952
p06,2020-04-12,3000.761516246457
p06,2020-04-13,5907.229814613261
p06,2020-04-14,5897.780415781552
p06,2020-04-15,4994.067529079428
p06,2020-04-16,3578.4588354723714
p06,2020-04-17,2816.730257163891
p06,2020-04-18,2582.5222007987772
p06,2020-04-19,2982.414480891126
p06,2020-04-20,5888.8827792571265
p06,2020-04-21,5879.433380426668
p06,2020-04-22,4975.720493722421
p06,2020-04-23,3560.1118001149102
p06,2020-04-24,2798.38322180771
p06,2020-04-25,2564.1751654398754
p06,2020-04-26,2964.067445534939
p06,2020-04-27,5870.535743893374
p06,2020-04-28,5861.086345067693
p06,2020-04-29,4957.3734583612095
p06,2020-04-30,3541.764764754965
p06,2020-05-01,2780.036186449828
p06,2020-05-02,2545.8281300830804
p06,2020-05-03,2945.720410178752
p06,2020-05-04,5852.18870853724
p06,2020-05-05,5842.73930971133
p06,2020-05-06,4939.026423004204
p06,2020-05-07,3523.4177293975035
p06,2020-05-08,2761.6891510936466
p06,2020-05-09,2527.481094724178
p06,2020-05-10,2927.373374822564
p06,2020-05-11,5833.841673181355
p06,2020-05-12,5824.392274352354
p06,2020-05-13,4920.679387651537
p06,2020-05-14,3505.0706940400423
p06,2020-05-15,2743.342115735094
p06,2020-05-16,2509.13405936886
p06,2020-05-17,2909.0263394672334
p06,2020-05-18,5815.4946378173545
p06,2020-05-19,5806.045238993381
p06,2020-05-20,4902.3323522924275
p06,2020-05-21,3486.7236586825798
p06,2020-05-22,2724.99508037654
p06,2020-05-23,2490.7870240099583
p06,2020-05-24,2890.6793041029605
p06,2020-05-25,5797.147602461469
p06,2020-05-26,5787.698203635712
p06,2020-05-27,4883.985316933319
p06,2020-05-28,3468.3766233257543
p06,2020-05-29,2706.648045021031
p06,2020-05-30,2472.4399886510573
p06,2020-05-31,2872.3322687467726
p06,2020-06-01,5778.800567105335
p06,2020-06-02,5769.351168278043
p06,2020-06-03,4865.638281576313
p06,2020-06-04,3450.029587970776
p06,2020-06-05,2688.3010096648495
p06,2020-06-06,2454.092953295739
p06,2020-06-07,2853.9852333905856
p06,2020-06-08,5760.453531749201
p06,2020-06-09,5751.004132923159
p06,2020-06-10,4847.291246215102
p06,2020-06-11,3431.6825526108314
p06,2020-06-12,2669.9539743062965
p06,2020-06-13,2435.745917936837
p06,2020-06-14,2835.638198027168
p06,2020-06-15,5742.106496393066
p06,2020-06-16,5732.657097564184
p06,2020-06-17,4828.944210858095
p06,2020-06-18,3413.335517253369
p06,2020-06-19,2651.6069389477434
p06,2020-06-20,2417.3988825800425
p06,2020-06-21,2817.2911626701252
p06,2020-06-22,5723.759461037182
p06,2020-06-23,5714.31006220782
p06,2020-06-24,4810.59717550109
p06,2020-06-25,3394.9884818990267
p06,2020-06-26,2633.2599035891894
p06,2020-06-27,2399.0518472229323
p06,2020-06-28,2798.944127314793
p06,2020-06-29,5705.412425681047
p06,2020-06-30,5695.963026848846
p06,2020-07-01,4792.2501401484205
p06,2020-07-02,3376.6414465415655
p06,2020-07-03,2614.9128682330092
p06,2020-07-04,2380.7048118658226
p06,2020-07-05,2780.597091959462
p06,2020-07-06,5687.065390317297
p06,2020-07-07,5677.615991491177
p06,2020-07-08,4773.903104789312
p06,2020-07-09,3358.2944111816196
p06,2020-07-10,2596.5658328720824
p06,2020-07-11,2362.3577765069203
p06,2020-07-12,2762.250056602419
p06,2020-07-13,5668.718354961162
p06,2020-07-14,5659.268956133507
p06,2020-07-15,4755.556069430204
p06,2020-07-16,3339.9473758216745
p06,2020-07-17,2578.218797518946
p06,2020-07-18,2344.0107411501253
p06,2020-07-19,2743.9030212470875
p06,2020-07-20,5650.371319605277
p06,2020-07-21,5640.921920775839
p06,2020-07-22,4737.2090340796385
p06,2020-07-23,3321.6003404666967
p06,2020-07-24,2559.871762160392
p06,2020-07-25,2325.6637057930157
p06,2020-07-26,2725.555985890901
p06,2020-07-27,5632.024284248892
p06,2020-07-28,5622.574885419648
p06,2020-07-29,4718.861998718427
p06,2020-07-30,3303.2533051067517
p06,2020-07-31,2541.5247268018393
p06,2020-08-01,2307.3166704359055
p06,2020-08-02,2707.2089505274835
p06,2020-08-03,5613.677248893008
p06,2020-08-04,5604.22785006198
p06,2020-08-05,4700.514963361421
p06,2020-08-06,3284.9062697492895
p06,2020-08-07,2523.1776914432858
p06,2020-08-08,2288.9696350770037
p06,2020-08-09,2688.8619151704397
p06,2020-08-10,5595.330213537123
p06,2020-08-11,5585.880814704311
p06,2020-08-12,4682.167928002313
p06,2020-08-13,3266.5592343949475
p06,2020-08-14,2504.830656090149
p06,2020-08-15,2270.622599721686
p06,2020-08-16,2670.5148798151085
p06,2020-08-17,5576.983178180739
p06,2020-08-18,5567.5337793494255
p06,2020-08-19,4663.8208926432035
p06,2020-08-20,3248.2121990374862
p06,2020-08-21,2486.4836207339686
p06,2020-08-22,2252.2755643627843
p06,2020-08-23,2652.167844458921
p06,2020-08-24,5558.636142817237
p06,2020-08-25,5549.186743990452
p06,2020-08-26,4645.473857284095
p06,2020-08-27,3229.8651636775407
p06,2020-08-28,2468.136585373042
p06,2020-08-29,2233.9285290059893
p06,2020-08-30,2633.820809102734
p06,2020-08-31,5540.2891074611025
p06,2020-09-01,5530.839708634087
p06,2020-09-02,4627.126821927089
p06,2020-09-03,3211.518128322563
p06,2020-09-04,2449.789550016861
p06,2020-09-05,2215.581493648879
p06,2020-09-06,2615.4737737465466
p06,2020-09-07,5521.942072105218
p06,2020-09-08,5512.492673275114
p06,2020-09-09,4608.7797865744205
p06,2020-09-10,3193.1710929657365
p06,2020-09-11,2431.442514658308
p06,2020-09-12,2197.234458291769
p06,2020-09-13,2597.1267383912154
p06,2020-09-14,5503.595036741217
p06,2020-09-15,5494.145637916139
p06,2020-09-16,4590.432751215312
p06,2020-09-17,3174.8240576082753
p06,2020-09-18,2413.095479299754
p06,2020-09-19,2178.8874229328676
p06,2020-09-20,2578.7797030260863
p06,2020-09-21,5485.248001385333
p06,2020-09-22,5475.798602559776
p06,2020-09-23,4572.085715856203
p06,2020-09-24,3156.47702224833
p06,2020-09-25,2394.748443944245
p06,2020-09-26,2160.540387573966
p06,2020-09-27,2560.432667670754
p06,2020-09-28,5466.900966029198
p06,2020-09-29,5457.451567200801
p06,2020-09-30,4553.738680499197
p06,2020-10-01,3138.129986893352
p06,2020-10-02,2376.4014085880644
p06,2020-10-03,2142.193352218648
p06,2020-10-04,2542.085632314568
p06,2020-10-05,5448.553930673063
p06,2020-10-06,5439.104531845916
p06,2020-10-07,4535.3916451379855
p06,2020-10-08,3119.7829515334065
p06,2020-10-09,2358.054373227138
p06,2020-10-10,2123.8463168597473
p06,2020-10-11,2523.738596950295
p06,2020-10-12,5430.206895316929
p06,2020-10-13,5420.757496486942
p06,2020-10-14,4517.04460978742
p06,2020-10-15,3101.435916175945
p06,2020-10-16,2339.7073378709574
p06,2020-10-17,2105.499281502951
p06,2020-10-18,2505.3915615941073
p06,2020-10-19,5411.859859961044
p06,2020-10-20,5402.410461130578
p06,2020-10-21,4498.6975744304145
p06,2020-10-22,3083.088880821603
p06,2020-10-23,2321.360302512404
p06,2020-10-24,2087.152246145841
p06,2020-10-25,2487.0445262387757
p06,2020-10-26,5393.512824604661
p06,2020-10-27,5384.063425771605
p06,2020-10-28,4480.350539069203
p06,2020-10-29,3064.7418454641415
p06,2020-10-30,2303.0132671562237
p06,2020-10-31,2068.805210788732
p06,2020-11-01,2468.697490883444
p06,2020-11-02,5375.165789241159
p06,2020-11-03,5365.716390413934
p06,2020-11-04,4462.003503712197
p06,2020-11-05,3046.394810104196
p06,2020-11-06,2284.666231795297
p06,2020-11-07,2050.4581754301444
p06,2020-11-08,2450.3504555264017
p06,2020-11-09,5356.818753885024
p06,2020-11-10,5347.369355059051
p06,2020-11-11,4443.656468353088
p06,2020-11-12,3028.0477747492178
p06,2020-11-13,2266.31919644216
p06,2020-11-14,2032.1111400748257
p06,2020-11-15,2432.0034201710696
p06,2020-11-16,5338.471718529139
p06,2020-11-17,5329.022319701382
p06,2020-11-18,4425.309433002523
p06,2020-11-19,3009.7007393892723
p06,2020-11-20,2247.972161083607
p06,2020-11-21,2013.7641047159243
p06,2020-11-22,2413.6563848148826
p06,2020-11-23,5320.124683172756
p06,2020-11-24,5310.675284342407
p06,2020-11-25,4406.962397641311
p06,2020-11-26,2991.353704029327
p06,2020-11-27,2229.625125725053
p06,2020-11-28,1995.4170693588144
p06,2020-11-29,2395.3093494506093
p06,2020-11-30,5301.777647816871
p06,2020-12-01,5292.328248986043
p06,2020-12-02,4388.615362284306
p06,2020-12-03,2973.0066686743494
p06,2020-12-04,2211.278090369544
p06,2020-12-05,1977.0700339999137
p06,2020-12-06,2376.9623140944223
p06,2020-12-07,5283.430612453369
p06,2020-12-08,5273.981213627068
p06,2020-12-09,4370.268326925197
p06,2020-12-10,2954.659633317523
p06,2020-12-11,2192.931055013363
p06,2020-12-12,1958.722998644595
p06,2020-12-13,2358.615278739091
p06,2020-12-14,5265.083577096985
p06,2020-12-15,5255.634178272184
p06,2020-12-16,4351.921291566087
p06,2020-12-17,2936.312597960062
p06,2020-12-18,2174.584019652437
p06,2020-12-19,1940.3759632856938
p06,2020-12-20,2340.268243382048
p06,2020-12-21,5246.7365417411
p06,2020-12-22,5237.28714291321
p06,2020-12-23,4333.574256206979
p06,2020-12-24,2917.965562600116
p06,2020-12-25,2156.2369842962553
p06,2020-12-26,1922.028927928898
p06,2020-12-27,2321.921208026716
p06,2020-12-28,5228.389506384966
p06,2020-12-29,5218.940107556846
p06,2020-12-30,4315.227220849973
p06,2020-12-31,2899.618527248258
p06,2021-01-01,2137.8899489400756
p06,2021-01-02,1903.6818925717878
p06,2021-01-03,2303.574172670529
p06,2021-01-04,5210.042471028831
p06,2021-01-05,5200.593072197871
p06,2021-01-06,4296.880185495202
p06,2021-01-07,2881.271491888312
p06,2021-01-08,2119.542913581522
p06,2021-01-09,1885.3348572146786
p06,2021-01-10,2285.2271373071117
p06,2021-01-11,5191.6954356650795
p06,2021-01-12,5182.2460368388965
p06,2021-01-13,4278.533150138196
p06,2021-01-14,2862.924456530851
p06,2021-01-15,2101.1958782229685
