datetime,Active_Duration_in_mins
11/02/19 08:44:54,40.0
11/02/19 11:45:28,22.183333333333334
11/02/19 23:47:34,16.216666666666665
11/03/19 12:32:25,17.066666666666666
11/04/19 05:58:54,21.333333333333332
11/04/19 14:15:53,39.21666666666667
11/05/19 05:40:58,43.68333333333333
11/05/19 14:16:16,18.766666666666666
11/06/19 06:46:22,25.6
11/06/19 14:15:14,18.783333333333335
11/07/19 06:16:23,21.35
11/07/19 13:59:46,20.483333333333334
11/08/19 06:19:44,19.633333333333333
11/08/19 14:10:47,23.9
11/11/19 11:30:49,29.983333333333334
11/12/19 12:29:00,32.233333333333334
11/13/19 12:18:45,35.28333333333333
11/14/19 13:34:18,50.36666666666667
11/16/19 13:36:36,46.03333333333333
11/17/19 15:57:19,35.81666666666667
11/18/19 12:42:19,45.483333333333334
11/18/19 18:21:04,15.366666666666667
11/20/19 14:08:52,40.05
11/24/19 16:20:14,30.233333333333334
11/24/19 19:12:47,25.6
11/24/19 22:03:26,24.75
11/25/19 06:06:24,23.033333333333335
11/25/19 14:05:01,17.916666666666668
11/28/19 06:03:05,23.9
11/28/19 14:16:23,20.483333333333334
11/30/19 08:53:06,15.016666666666667
12/01/19 13:03:23,23.316666666666666
12/04/19 20:15:20,30.033333333333335
12/09/19 14:16:50,39.31666666666667
12/14/19 16:05:44,20.1
12/17/19 07:45:47,20.483333333333334
12/22/19 10:22:22,30.016666666666666
12/22/19 20:42:49,16.216666666666665
12/23/19 15:07:54,15.35
12/24/19 10:31:03,39.46666666666667
12/29/19 17:04:49,30.016666666666666
12/30/19 13:00:31,19.616666666666667
01/02/20 06:04:32,22.183333333333334
01/02/20 19:11:06,30.266666666666666
01/03/20 06:09:13,22.2
01/03/20 14:11:48,37.983333333333334
01/05/20 19:11:27,30.066666666666666
01/06/20 06:06:24,38.86666666666667
01/06/20 14:08:27,19.616666666666667
01/07/20 06:07:36,23.033333333333335
01/07/20 14:09:44,17.916666666666668
01/07/20 19:22:55,37.03333333333333
01/08/20 06:07:10,21.333333333333332
01/08/20 14:14:25,21.333333333333332
01/09/20 06:07:43,24.733333333333334
01/09/20 14:11:33,17.916666666666668
01/10/20 06:04:43,23.9
01/10/20 14:09:25,19.633333333333333
01/13/20 06:08:38,25.6
01/13/20 14:12:29,23.883333333333333
01/14/20 15:03:15,37.55
01/14/20 20:01:15,20.066666666666666
01/15/20 06:10:22,25.6
01/15/20 14:09:57,19.616666666666667
01/15/20 19:28:55,30.066666666666666
01/16/20 06:12:31,24.75
01/16/20 14:13:48,22.183333333333334
01/17/20 06:06:07,23.9
01/17/20 14:24:28,19.633333333333333
01/18/20 14:02:42,17.933333333333334
01/19/20 13:33:17,22.183333333333334
01/19/20 19:38:30,30.033333333333335
01/20/20 06:12:32,25.6
01/20/20 14:06:08,22.183333333333334
01/21/20 06:05:17,25.6
01/21/20 14:07:26,17.066666666666666
01/21/20 18:02:57,28.166666666666668
01/21/20 21:58:28,23.05
01/22/20 06:20:14,22.183333333333334
01/22/20 14:07:52,17.916666666666668
01/23/20 06:08:51,23.883333333333333
01/23/20 14:27:12,18.766666666666666
01/25/20 13:10:24,24.75
01/25/20 16:51:03,20.15
01/26/20 14:19:57,16.2
01/26/20 15:12:00,18.766666666666666
01/27/20 06:08:51,20.483333333333334
01/27/20 14:17:49,19.616666666666667
01/27/20 19:56:39,19.983333333333334
01/28/20 08:26:10,2.4833333333333334
01/29/20 06:06:18,23.033333333333335
01/29/20 14:06:43,17.916666666666668
01/30/20 06:13:34,19.616666666666667
01/30/20 14:12:17,20.483333333333334
01/30/20 15:56:10,12.716666666666667
01/30/20 18:24:52,22.2
01/31/20 06:02:55,24.75
01/31/20 14:17:51,20.483333333333334
01/31/20 19:34:14,24.616666666666667
02/02/20 13:48:17,17.066666666666666
02/02/20 15:03:23,20.483333333333334
02/02/20 19:43:16,18.783333333333335
02/03/20 06:07:55,23.883333333333333
02/03/20 14:16:02,17.916666666666668
02/03/20 17:40:11,3.7333333333333334
02/03/20 17:54:10,3.6333333333333333
02/04/20 06:05:48,25.6
02/04/20 14:06:13,20.483333333333334
02/05/20 05:52:11,9.15
02/06/20 06:10:06,26.45
02/06/20 14:07:07,21.333333333333332
02/06/20 19:41:08,25.0
02/07/20 06:13:57,25.6
02/07/20 14:12:40,19.633333333333333
02/09/20 09:04:15,29.85
02/10/20 06:16:58,22.183333333333334
02/10/20 14:13:59,19.633333333333333
02/11/20 06:15:42,23.033333333333335
02/11/20 14:08:46,23.633333333333333
02/11/20 14:34:03,17.916666666666668
02/13/20 15:26:09,30.716666666666665
02/17/20 05:48:13,41.03333333333333
02/17/20 14:12:06,20.483333333333334
02/18/20 06:00:10,22.183333333333334
02/18/20 14:08:14,18.766666666666666
02/19/20 06:10:48,21.333333333333332
02/19/20 13:27:43,19.616666666666667
02/20/20 06:12:56,23.05
02/20/20 14:11:39,20.483333333333334
02/20/20 18:08:53,19.616666666666667
02/21/20 06:08:15,21.333333333333332
02/21/20 14:18:16,26.4
02/22/20 17:47:35,17.066666666666666
02/23/20 12:41:40,22.183333333333334
02/24/20 06:20:36,29.733333333333334
02/24/20 16:23:58,17.916666666666668
02/25/20 06:21:05,20.483333333333334
02/25/20 14:18:06,18.783333333333335
02/26/20 06:10:27,22.183333333333334
02/26/20 14:10:59,36.03333333333333
02/27/20 05:45:03,38.78333333333333
02/27/20 14:12:17,19.633333333333333
02/29/20 10:54:19,28.166666666666668
02/29/20 12:58:54,21.333333333333332
03/02/20 06:22:58,25.6
03/02/20 14:20:52,22.183333333333334
03/03/20 06:14:54,22.183333333333334
03/03/20 14:14:29,19.616666666666667
03/04/20 19:37:39,31.783333333333335
03/09/20 05:53:11,7.45
03/09/20 14:17:52,20.05
03/09/20 14:42:42,29.016666666666666
03/11/20 13:57:36,28.283333333333335
03/13/20 17:43:46,16.2
03/14/20 16:47:11,5.7
03/18/20 19:29:48,27.05
03/21/20 08:18:53,24.666666666666668
03/21/20 15:58:50,26.45
03/26/20 19:27:21,27.716666666666665
03/28/20 14:40:55,32.416666666666664
03/30/20 19:24:34,26.183333333333334
