datetime,Active_Duration_in_mins
11/06/19 16:29:50,39.03333333333333
11/06/19 17:41:40,23.05
11/06/19 20:16:59,19.633333333333333
11/07/19 09:04:11,29.016666666666666
11/07/19 16:08:50,76.68333333333334
11/08/19 21:18:44,20.483333333333334
11/09/19 09:21:55,142.9
11/09/19 12:07:33,150.33333333333334
11/11/19 17:53:12,57.9
11/11/19 18:51:00,19.616666666666667
11/13/19 08:23:15,57.166666666666664
11/14/19 16:49:17,50.15
11/14/19 17:40:46,27.566666666666666
11/15/19 13:27:21,30.05
11/15/19 14:25:37,2.55
11/16/19 09:39:45,135.25
11/17/19 10:04:25,102.05
11/18/19 11:03:21,50.11666666666667
11/19/19 18:17:48,19.733333333333334
11/20/19 11:03:12,22.183333333333334
11/20/19 16:35:05,67.98333333333333
11/21/19 14:26:48,51.983333333333334
11/21/19 16:20:21,34.983333333333334
11/23/19 10:38:58,42.266666666666666
11/24/19 12:22:18,85.08333333333333
11/25/19 16:41:14,46.5
11/26/19 15:15:45,15.366666666666667
11/26/19 15:53:00,13.166666666666666
11/26/19 16:06:20,42.45
11/27/19 16:03:14,60.55
11/28/19 14:24:34,50.2
11/30/19 15:18:34,60.68333333333333
11/30/19 17:32:55,15.366666666666667
12/01/19 08:52:02,21.333333333333332
12/01/19 09:35:57,1.2166666666666666
12/01/19 09:38:16,103.63333333333334
12/01/19 13:50:45,48.65
12/02/19 17:13:14,60.416666666666664
12/02/19 19:13:53,25.6
12/02/19 19:48:01,20.483333333333334
12/03/19 17:26:26,37.5
12/04/19 09:13:53,51.46666666666667
12/05/19 08:17:33,56.166666666666664
12/06/19 08:07:13,68.1
12/07/19 14:05:12,88.55
12/08/19 10:42:31,144.5
12/09/19 09:30:16,24.75
12/09/19 14:05:17,86.56666666666666
12/09/19 16:25:01,29.866666666666667
12/10/19 16:29:12,50.333333333333336
12/11/19 10:12:19,57.583333333333336
12/12/19 13:34:24,47.11666666666667
12/12/19 17:25:57,71.08333333333333
12/13/19 14:06:55,90.41666666666667
12/13/19 16:19:29,83.6
12/14/19 10:31:54,61.3
12/15/19 09:17:29,10.516666666666667
12/15/19 09:28:14,85.65
12/15/19 16:35:47,16.15
12/16/19 14:22:12,61.416666666666664
12/17/19 16:29:22,56.31666666666667
12/17/19 18:27:16,33.96666666666667
12/18/19 09:47:02,29.016666666666666
12/18/19 13:04:27,57.21666666666667
12/19/19 10:15:37,16.216666666666665
12/19/19 13:54:36,40.56666666666667
12/20/19 10:40:32,43.4
12/21/19 09:49:39,47.46666666666667
12/23/19 09:18:36,154.03333333333333
12/24/19 13:33:29,65.26666666666667
12/25/19 09:13:19,146.48333333333332
12/26/19 08:31:05,216.46666666666667
12/27/19 13:39:43,35.833333333333336
12/27/19 15:13:10,51.833333333333336
12/28/19 11:13:28,47.0
12/29/19 11:24:49,22.2
12/30/19 10:38:25,67.9
12/31/19 11:58:11,48.31666666666667
01/01/20 17:22:03,41.766666666666666
01/02/20 11:29:47,42.56666666666667
01/04/20 10:12:31,20.483333333333334
01/04/20 13:53:54,546.2833333333333
01/08/20 12:58:06,22.35
01/09/20 12:13:57,26.983333333333334
01/11/20 09:02:57,15.366666666666667
01/13/20 15:56:00,82.76666666666667
01/14/20 13:26:42,40.31666666666667
01/15/20 10:39:25,54.61666666666667
01/15/20 12:03:03,61.43333333333333
01/16/20 14:51:53,14.75
01/16/20 15:13:23,36.9
01/16/20 17:54:12,20.466666666666665
01/17/20 09:45:56,59.583333333333336
01/18/20 15:43:55,45.0
01/18/20 17:38:08,15.366666666666667
01/20/20 17:01:14,36.53333333333333
01/21/20 15:14:54,2.7333333333333334
01/21/20 15:17:48,59.4
01/22/20 15:36:10,15.35
01/22/20 16:10:14,39.61666666666667
01/23/20 08:35:03,34.13333333333333
01/23/20 10:51:34,56.333333333333336
01/23/20 19:01:13,36.53333333333333
01/23/20 20:07:57,16.216666666666665
01/24/20 10:50:19,53.766666666666666
01/24/20 22:42:00,17.083333333333332
01/25/20 10:16:13,133.51666666666668
