datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,9130.0,p13
2020-04-02,0,2,4,9130.0,p13
2020-04-03,0,3,4,8386.0,p13
2020-04-04,0,4,4,9766.0,p13
2020-04-05,0,5,4,10899.0,p13
2020-04-06,0,6,4,6577.0,p13
2020-04-07,0,7,4,8562.0,p13
2020-04-08,0,8,4,7911.0,p13
2020-04-09,0,9,4,10122.0,p13
2020-04-10,0,10,4,9726.0,p13
2020-04-11,0,11,4,40998.0,p13
2020-04-12,0,12,4,33558.0,p13
2020-04-13,0,13,4,34715.0,p13
2020-04-14,0,14,4,38235.0,p13
2020-04-15,0,15,4,44264.0,p13
2020-04-16,0,16,4,24774.0,p13
2020-04-17,0,17,4,27511.0,p13
2020-04-18,0,18,4,30148.0,p13
2020-04-19,0,19,4,25463.0,p13
2020-04-20,0,20,4,18872.0,p13
2020-04-21,0,21,4,18556.0,p13
2020-04-22,0,22,4,17701.0,p13
2020-04-23,0,23,4,15484.0,p13
2020-04-24,0,24,4,17821.0,p13
2020-04-25,0,25,4,17836.0,p13
2020-04-26,0,26,4,14464.0,p13
2020-04-27,0,27,4,21790.0,p13
2020-04-28,0,28,4,10492.0,p13
2020-04-29,0,29,4,10407.0,p13
2020-04-30,0,30,4,18532.0,p13
2020-05-01,0,1,5,9130.0,p13
2020-05-02,0,2,5,9130.0,p13
2020-05-03,0,3,5,8386.0,p13
2020-05-04,0,4,5,9766.0,p13
2020-05-05,0,5,5,10899.0,p13
2020-05-06,0,6,5,6577.0,p13
2020-05-07,0,7,5,8562.0,p13
2020-05-08,0,8,5,7911.0,p13
2020-05-09,0,9,5,10122.0,p13
2020-05-10,0,10,5,9726.0,p13
2020-05-11,0,11,5,40998.0,p13
2020-05-12,0,12,5,33558.0,p13
2020-05-13,0,13,5,34715.0,p13
2020-05-14,0,14,5,38235.0,p13
2020-05-15,0,15,5,44264.0,p13
2020-05-16,0,16,5,24774.0,p13
2020-05-17,0,17,5,27511.0,p13
2020-05-18,0,18,5,30148.0,p13
2020-05-19,0,19,5,25463.0,p13
2020-05-20,0,20,5,18872.0,p13
2020-05-21,0,21,5,18556.0,p13
2020-05-22,0,22,5,17701.0,p13
2020-05-23,0,23,5,15484.0,p13
2020-05-24,0,24,5,17821.0,p13
2020-05-25,0,25,5,17836.0,p13
2020-05-26,0,26,5,14464.0,p13
