Participant_ID,Dates,Distance
p11,2020-09-26,-22.44778565552412
p11,2020-09-27,-20.45640897281959
p11,2020-09-28,-23.753289272999695
p11,2020-09-29,-23.53424707324059
p11,2020-09-30,-24.678882870634634
p11,2020-10-01,-24.74212380664417
p11,2020-10-02,-20.579230436516625
p11,2020-10-03,-23.190039473632932
p11,2020-10-04,-21.198662790928765
p11,2020-10-05,-24.495543091106
p11,2020-10-06,-24.276500891346203
p11,2020-10-07,-25.42113668872872
p11,2020-10-08,-25.48437762474317
p11,2020-10-09,-21.321484254616514
p11,2020-10-10,-23.932293291740443
p11,2020-10-11,-21.94091660903453
p11,2020-10-12,-25.23779690921231
p11,2020-10-13,-25.018754709446508
p11,2020-10-14,-26.163390506844838
p11,2020-10-15,-26.226631442851282
p11,2020-10-16,-22.063738072727233
p11,2020-10-17,-24.6745471098463
p11,2020-10-18,-22.68317042714371
p11,2020-10-19,-25.980050727326915
p11,2020-10-20,-25.761008527568226
p11,2020-10-21,-26.905644324960917
p11,2020-10-22,-26.968885260967966
p11,2020-10-23,-22.805991890832537
p11,2020-10-24,-25.416800927954462
p11,2020-10-25,-23.425424245248646
p11,2020-10-26,-26.72230454542493
p11,2020-10-27,-26.503262345668528
p11,2020-10-28,-27.647898143055006
p11,2020-10-29,-27.71113907907608
p11,2020-10-30,-23.54824570894325
p11,2020-10-31,-26.15905474606262
p11,2020-11-01,-24.16767806335358
p11,2020-11-02,-27.464558363536206
p11,2020-11-03,-27.24551616377954
p11,2020-11-04,-28.390151961171092
p11,2020-11-05,-28.453392897175085
p11,2020-11-06,-24.290499527043146
p11,2020-11-07,-26.901308564167834
p11,2020-11-08,-24.909931881467006
p11,2020-11-09,-28.20681218164252
p11,2020-11-10,-27.987769981885158
p11,2020-11-11,-29.13240577927617
p11,2020-11-12,-29.1956467152923
p11,2020-11-13,-25.032753345159687
p11,2020-11-14,-27.64356238227663
p11,2020-11-15,-25.652185699571945
p11,2020-11-16,-28.949065999757124
p11,2020-11-17,-28.73002379999617
p11,2020-11-18,-29.87465959739229
p11,2020-11-19,-29.937900533391307
p11,2020-11-20,-25.775007163264988
p11,2020-11-21,-28.38581620038415
p11,2020-11-22,-26.39443951768113
p11,2020-11-23,-29.69131981785513
p11,2020-11-24,-29.47227761809647
p11,2020-11-25,-30.616913415486376
p11,2020-11-26,-30.680154351490298
p11,2020-11-27,-26.517260981370292
p11,2020-11-28,-29.128070018492306
p11,2020-11-29,-27.136693335786884
p11,2020-11-30,-30.433573635969744
p11,2020-12-01,-30.21453143621819
p11,2020-12-02,-31.359167233602456
p11,2020-12-03,-31.42240816960752
p11,2020-12-04,-27.25951479948143
p11,2020-12-05,-29.870323836599816
p11,2020-12-06,-27.87894715389607
p11,2020-12-07,-31.175827454081027
p11,2020-12-08,-30.95678525431849
p11,2020-12-09,-32.10142105170754
p11,2020-12-10,-32.1646619877151
p11,2020-12-11,-28.001768617592138
p11,2020-12-12,-30.612577654708623
p11,2020-12-13,-28.621200972001002
p11,2020-12-14,-31.918081272179034
p11,2020-12-15,-31.69903907242411
p11,2020-12-16,-32.843674869812624
p11,2020-12-17,-32.90691580582321
p11,2020-12-18,-28.74402243569203
p11,2020-12-19,-31.354831472816137
p11,2020-12-20,-29.363454790114428
p11,2020-12-21,-32.66033509029364
p11,2020-12-22,-32.44129289052441
p11,2020-12-23,-33.58592868791771
p11,2020-12-24,-33.64916962392221
p11,2020-12-25,-29.486276253802746
p11,2020-12-26,-32.097085290921996
p11,2020-12-27,-30.10570860821937
p11,2020-12-28,-33.40258890839995
p11,2020-12-29,-33.18354670864613
p11,2020-12-30,-34.32818250603379
p11,2020-12-31,-34.391423442048
p11,2021-01-01,-30.228530071913468
p11,2021-01-02,-32.839339109030156
p11,2021-01-03,-30.84796242632855
p11,2021-01-04,-34.144842726506255
p11,2021-01-05,-33.925800526746436
p11,2021-01-06,-35.07043632412791
p11,2021-01-07,-35.13367726014701
p11,2021-01-08,-30.970783890018776
p11,2021-01-09,-33.58159292713831
p11,2021-01-10,-31.590216244430064
p11,2021-01-11,-34.88709654460924
p11,2021-01-12,-34.66805434484674
p11,2021-01-13,-35.812690142243994
p11,2021-01-14,-35.87593107825512
p11,2021-01-15,-31.71303770812407
p11,2021-01-16,-34.323846745245824
p11,2021-01-17,-32.33247006254349
p11,2021-01-18,-35.62935036272385
p11,2021-01-19,-35.410308162968455
p11,2021-01-20,-36.55494396034908
p11,2021-01-21,-36.618184896363225
p11,2021-01-22,-32.45529152623521
p11,2021-01-23,-35.06610056335464
p11,2021-01-24,-33.07472388064842
p11,2021-01-25,-36.37160418083016
p11,2021-01-26,-36.152561981068764
p11,2021-01-27,-37.29719777846519
p11,2021-01-28,-37.360438714471336
p11,2021-01-29,-33.19754534434592
p11,2021-01-30,-35.808354381462145
p11,2021-01-31,-33.816977698757604
p11,2021-02-01,-37.11385799893647
p11,2021-02-02,-36.894815799174374
p11,2021-02-03,-38.03945159655928
p11,2021-02-04,-38.10269253257034
p11,2021-02-05,-33.93979916244581
p11,2021-02-06,-36.55060819956736
p11,2021-02-07,-34.55923151686337
p11,2021-02-08,-37.85611181704277
p11,2021-02-09,-37.637069617285384
p11,2021-02-10,-38.78170541467536
p11,2021-02-11,-38.84494635068756
p11,2021-02-12,-34.68205298055653
p11,2021-02-13,-37.29286201767551
p11,2021-02-14,-35.30148533497255
p11,2021-02-15,-38.598365635157386
p11,2021-02-16,-38.3793234353964
p11,2021-02-17,-39.52395923279144
p11,2021-02-18,-39.58720016879514
p11,2021-02-19,-35.42430679866184
p11,2021-02-20,-38.03511583578367
p11,2021-02-21,-36.04373915307748
p11,2021-02-22,-39.34061945325539
p11,2021-02-23,-39.1215772534913
p11,2021-02-24,-40.266213050885526
p11,2021-02-25,-40.32945398690325
p11,2021-02-26,-36.16656061676713
p11,2021-02-27,-38.77736965389183
p11,2021-02-28,-36.785992971190915
p11,2021-03-01,-40.08287327136667
p11,2021-03-02,-39.86383107160232
p11,2021-03-03,-41.00846686900161
p11,2021-03-04,-41.07170780500225
p11,2021-03-05,-36.908814434878266
p11,2021-03-06,-39.51962347199704
p11,2021-03-07,-37.52824678929585
