Participant_ID,Dates,Steps
p03,2020-05-22,-5887.331452125616
p03,2020-05-23,-13633.520227017163
p03,2020-05-24,-13736.081121090361
p03,2020-05-25,-6898.554916156203
p03,2020-05-26,-8031.419705602293
p03,2020-05-27,-6768.631252177797
p03,2020-05-28,-6877.465679270994
p03,2020-05-29,-6605.257237017468
p03,2020-05-30,-14351.44601193659
p03,2020-05-31,-14454.006905997612
p03,2020-06-01,-7616.48070106
p03,2020-06-02,-8749.345490513231
p03,2020-06-03,-7486.5570370857395
p03,2020-06-04,-7595.391464173099
p03,2020-06-05,-7323.183021924622
p03,2020-06-06,-15069.371796837764
p03,2020-06-07,-15171.93269090486
p03,2020-06-08,-8334.4064859638
p03,2020-06-09,-9467.271275416955
p03,2020-06-10,-8204.48282199385
p03,2020-06-11,-8313.317249083459
p03,2020-06-12,-8041.1088068391355
p03,2020-06-13,-15787.297581757193
p03,2020-06-14,-15889.858475822522
p03,2020-06-15,-9052.332270867593
p03,2020-06-16,-10185.197060323912
p03,2020-06-17,-8922.408606901794
p03,2020-06-18,-9031.24303398969
p03,2020-06-19,-8759.034591753645
p03,2020-06-20,-16505.223366647355
p03,2020-06-21,-16607.784260738863
p03,2020-06-22,-9770.258055778646
p03,2020-06-23,-10903.12284523883
p03,2020-06-24,-9640.334391809734
p03,2020-06-25,-9749.168818904458
p03,2020-06-26,-9476.960376668158
p03,2020-06-27,-17223.149151557656
p03,2020-06-28,-17325.710045637024
p03,2020-06-29,-10488.183840682439
p03,2020-06-30,-11621.04863014579
p03,2020-07-01,-10358.260176721698
p03,2020-07-02,-10467.094603810692
p03,2020-07-03,-10194.886161575312
p03,2020-07-04,-17941.074936467958
p03,2020-07-05,-18043.635830535186
p03,2020-07-06,-11206.10962560427
p03,2020-07-07,-12338.97441505673
p03,2020-07-08,-11076.185961629726
p03,2020-07-09,-11185.020388721054
p03,2020-07-10,-10912.811946497177
p03,2020-07-11,-18659.000721387387
p03,2020-07-12,-18761.561615451526
p03,2020-07-13,-11924.035410508066
p03,2020-07-14,-13056.900199967666
p03,2020-07-15,-11794.111746537756
p03,2020-07-16,-11902.946173631413
p03,2020-07-17,-11630.737731381676
p03,2020-07-18,-19376.92650627755
p03,2020-07-19,-19479.487400349684
p03,2020-07-20,-12641.96119541912
p03,2020-07-21,-13774.8259848786
p03,2020-07-22,-12512.037531449634
p03,2020-07-23,-12620.87195853352
p03,2020-07-24,-12348.663516296183
p03,2020-07-25,-20094.852291187854
p03,2020-07-26,-20197.413185256934
p03,2020-07-27,-13359.886980315661
p03,2020-07-28,-14492.751769778346
p03,2020-07-29,-13229.963316357738
p03,2020-07-30,-13338.797743443878
p03,2020-07-31,-13066.589301210697
p03,2020-08-01,-20812.778076098148
p03,2020-08-02,-20915.3389701746
p03,2020-08-03,-14077.812765226714
p03,2020-08-04,-15210.677554689284
p03,2020-08-05,-13947.889101265684
p03,2020-08-06,-14056.723528350112
p03,2020-08-07,-13784.51508612521
p03,2020-08-08,-21530.70386101758
p03,2020-08-09,-21633.26475509094
p03,2020-08-10,-14795.738550137767
p03,2020-08-11,-15928.603339600222
p03,2020-08-12,-14665.814886173712
p03,2020-08-13,-14774.649313264881
p03,2020-08-14,-14502.440871009701
p03,2020-08-15,-22248.629645918754
p03,2020-08-16,-22351.190539989097
p03,2020-08-17,-15513.664335034306
p03,2020-08-18,-16646.529124503948
p03,2020-08-19,-15383.740671081734
p03,2020-08-20,-15492.575098171113
p03,2020-08-21,-15220.366655916854
p03,2020-08-22,-22966.55543083818
p03,2020-08-23,-23069.11632489635
p03,2020-08-24,-16231.590119963384
p03,2020-08-25,-17364.454909410906
p03,2020-08-26,-16101.666455989765
p03,2020-08-27,-16210.500883081471
p03,2020-08-28,-15938.292440838724
p03,2020-08-29,-23684.48121572835
p03,2020-08-30,-23787.042109803595
p03,2020-08-31,-16949.515904867185
p03,2020-09-01,-18082.380694325817
p03,2020-09-02,-16819.592240897706
p03,2020-09-03,-16928.42666798358
p03,2020-09-04,-16656.218225745877
p03,2020-09-05,-24402.407000638646
p03,2020-09-06,-24504.967894710848
p03,2020-09-07,-17667.44168977824
p03,2020-09-08,-18800.306479232782
p03,2020-09-09,-17537.518025809673
p03,2020-09-10,-17646.35245290248
p03,2020-09-11,-17374.14401066039
p03,2020-09-12,-25120.33278554895
p03,2020-09-13,-25222.893679609013
p03,2020-09-14,-18385.36747469281
p03,2020-09-15,-19518.232264139744
p03,2020-09-16,-18255.443810717694
p03,2020-09-17,-18364.27823780871
p03,2020-09-18,-18092.069795574902
p03,2020-09-19,-25838.258570468373
p03,2020-09-20,-25940.819464544857
p03,2020-09-21,-19103.293259603863
p03,2020-09-22,-20236.15804905466
p03,2020-09-23,-18973.36959562572
p03,2020-09-24,-19082.20402271907
p03,2020-09-25,-18809.995580466755
p03,2020-09-26,-26556.184355387802
p03,2020-09-27,-26658.74524944301
p03,2020-09-28,-19821.219044507656
p03,2020-09-29,-20954.083833961617
p03,2020-09-30,-19691.295380533662
p03,2020-10-01,-19800.12980762117
p03,2020-10-02,-19527.92136537391
p03,2020-10-03,-27274.110140288976
p03,2020-10-04,-27376.671034350264
p03,2020-10-05,-20539.14482941145
p03,2020-10-06,-21672.009618865337
p03,2020-10-07,-20409.221165441773
p03,2020-10-08,-20518.055592531528
p03,2020-10-09,-20245.847150295776
p03,2020-10-10,-27992.035925208405
p03,2020-10-11,-28094.596819277023
p03,2020-10-12,-21257.07061431525
p03,2020-10-13,-22389.9354037723
p03,2020-10-14,-21127.14695035366
p03,2020-10-15,-21235.981377437765
p03,2020-10-16,-20963.772935202935
p03,2020-10-17,-28709.961710098574
p03,2020-10-18,-28812.52260418427
p03,2020-10-19,-21974.996399226307
p03,2020-10-20,-23107.861188687213
p03,2020-10-21,-21845.0727352616
p03,2020-10-22,-21953.907162352538
p03,2020-10-23,-21681.69872011744
p03,2020-10-24,-29427.887495008872
p03,2020-10-25,-29530.448389082434
p03,2020-10-26,-22692.922184122846
p03,2020-10-27,-23825.78697359418
p03,2020-10-28,-22562.998520169713
p03,2020-10-29,-22671.832947258772
p03,2020-10-30,-22399.6245050246
p03,2020-10-31,-30145.813279919174
p03,2020-11-01,-30248.37417398059
p03,2020-11-02,-23410.84796905193
p03,2020-11-03,-24543.712758505113
p03,2020-11-04,-23280.924305077653
p03,2020-11-05,-23389.758732169124
p03,2020-11-06,-23117.550289946463
p03,2020-11-07,-30863.739064818466
p03,2020-11-08,-30966.29995889693
p03,2020-11-09,-24128.773753955724
p03,2020-11-10,-25261.638543408837
p03,2020-11-11,-23998.850089985677
p03,2020-11-12,-24107.68451707123
p03,2020-11-13,-23835.476074830956
p03,2020-11-14,-31581.664849719637
p03,2020-11-15,-31684.225743795083
p03,2020-11-16,-24846.699538866775
p03,2020-11-17,-25979.56432831977
p03,2020-11-18,-24716.775874897558
p03,2020-11-19,-24825.610301981586
p03,2020-11-20,-24553.401859745467
p03,2020-11-21,-32299.59063463906
p03,2020-11-22,-32402.15152870234
p03,2020-11-23,-25564.625323763317
p03,2020-11-24,-26697.490113226733
