Participant_ID,Dates,Minutes_Asleep
p04,2020-12-10,840.3288417562983
p04,2020-12-11,854.8968836453303
p04,2020-12-12,839.8960594187351
p04,2020-12-13,757.4768291931499
p04,2020-12-14,904.7417947425251
p04,2020-12-15,833.3201053799517
p04,2020-12-16,860.9781790799894
p04,2020-12-17,849.9781050060046
p04,2020-12-18,864.5461468945388
p04,2020-12-19,849.545322668109
p04,2020-12-20,767.1260924426288
p04,2020-12-21,914.3910579921804
p04,2020-12-22,842.9693686294137
p04,2020-12-23,870.6274423295229
p04,2020-12-24,859.6273682553988
p04,2020-12-25,874.1954101443597
p04,2020-12-26,859.1945859179694
p04,2020-12-27,776.7753556923578
p04,2020-12-28,924.0403212418215
p04,2020-12-29,852.6186318791758
p04,2020-12-30,880.2767055793131
p04,2020-12-31,869.2766315052429
p04,2021-01-01,883.8446733941806
p04,2021-01-02,868.8438491675826
p04,2021-01-03,786.4246189419619
p04,2021-01-04,933.6895844914629
p04,2021-01-05,862.267895128638
p04,2021-01-06,889.9259688286542
p04,2021-01-07,878.9258947546368
p04,2021-01-08,893.4939366436953
p04,2021-01-09,878.4931124171958
p04,2021-01-10,796.0738821915322
p04,2021-01-11,943.3388477408795
p04,2021-01-12,871.9171583780998
p04,2021-01-13,899.5752320784443
p04,2021-01-14,888.5751580043434
p04,2021-01-15,903.1431998932102
p04,2021-01-16,888.1423756665698
p04,2021-01-17,805.723145441011
p04,2021-01-18,952.9881109905347
p04,2021-01-19,881.566421627862
p04,2021-01-20,909.224495327978
p04,2021-01-21,898.2244212540498
p04,2021-01-22,912.7924631428305
p04,2021-01-23,897.7916389164222
p04,2021-01-24,815.37240869074
p04,2021-01-25,962.637374240176
p04,2021-01-26,891.215684877324
p04,2021-01-27,918.8737585778322
p04,2021-01-28,907.8736845037562
p04,2021-01-29,922.4417263926514
p04,2021-01-30,907.4409021657964
p04,2021-01-31,825.021671940344
p04,2021-02-01,972.286637489817
p04,2021-02-02,900.8649481270778
p04,2021-02-03,928.5230218271091
p04,2021-02-04,917.5229477531506
p04,2021-02-05,932.09098964186
p04,2021-02-06,917.0901654154171
p04,2021-02-07,834.6709351897891
p04,2021-02-08,981.9359007394587
p04,2021-02-09,910.5142113766899
p04,2021-02-10,938.1722850768994
p04,2021-02-11,927.1722110031692
p04,2021-02-12,941.740252891681
p04,2021-02-13,926.7394286650305
p04,2021-02-14,844.3201984393934
p04,2021-02-15,991.5851639891137
p04,2021-02-16,920.1634746263019
p04,2021-02-17,947.8215483266897
p04,2021-02-18,936.8214742523886
p04,2021-02-19,951.3895161411958
p04,2021-02-20,936.3886919146438
p04,2021-02-21,853.9694616891223
p04,2021-02-22,1001.2344272387409
p04,2021-02-23,929.8127378759056
p04,2021-02-24,957.4708115759666
p04,2021-02-25,946.4707375020951
p04,2021-02-26,961.0387793907104
p04,2021-02-27,946.0379551642571
p04,2021-02-28,863.6187249386012
p04,2021-03-01,1010.8836904881715
p04,2021-03-02,939.4620011255176
p04,2021-03-03,967.1200748257567
p04,2021-03-04,956.1200007514891
p04,2021-03-05,970.6880426403308
p04,2021-03-06,955.6872184138781
p04,2021-03-07,873.2679881883304
p04,2021-03-08,1020.5329537378126
p04,2021-03-09,949.1112643751297
p04,2021-03-10,976.7693380752903
p04,2021-03-11,965.7692640015082
p04,2021-03-12,980.3373058901518
p04,2021-03-13,965.3364816637305
p04,2021-03-14,882.9172514380595
p04,2021-03-15,1030.182216987454
p04,2021-03-16,958.7605276247417
p04,2021-03-17,986.418601324888
p04,2021-03-18,975.4185272509021
p04,2021-03-19,989.9865691396664
p04,2021-03-20,974.9857449131044
p04,2021-03-21,892.5665146876634
p04,2021-03-22,1039.8314802368704
p04,2021-03-23,968.4097908742036
p04,2021-03-24,996.0678645744216
p04,2021-03-25,985.0677905002963
p04,2021-03-26,999.6358323891812
p04,2021-03-27,984.6350081627178
p04,2021-03-28,902.2157779371086
p04,2021-03-29,1049.4807434865256
p04,2021-03-30,978.059054123966
p04,2021-03-31,1005.7171278242117
p05,2020-04-02,302.34698989707346
p05,2020-04-03,426.62143335955716
p05,2020-04-04,351.57768019902045
p05,2020-04-05,362.62465902879836
p05,2020-04-06,423.5467924242093
p05,2020-04-07,415.43813877268536
p05,2020-04-08,391.50852875257596
p05,2020-04-09,304.79925978322655
p05,2020-04-10,429.0737032455748
p05,2020-04-11,354.0299500849523
p05,2020-04-12,365.076928914621
p05,2020-04-13,425.99906231018275
p05,2020-04-14,417.89040865872664
p05,2020-04-15,393.96079863867556
p05,2020-04-16,307.2515296692109
p05,2020-04-17,431.52597313180473
p05,2020-04-18,356.4822199712917
p05,2020-04-19,367.529198800966
p05,2020-04-20,428.4513321964228
p05,2020-04-21,420.3426785449559
p05,2020-04-22,396.4130685246464
p05,2020-04-23,309.703799555364
p05,2020-04-24,433.9782430180348
p05,2020-04-25,358.9344898572235
p05,2020-04-26,369.9814686870498
p05,2020-04-27,430.90360208236524
p05,2020-04-28,422.79494843121665
p05,2020-04-29,398.86533841087487
p05,2020-04-30,312.1560694415298
p05,2020-05-01,436.4305129039277
p05,2020-05-02,361.38675974355806
p05,2020-05-03,372.4337385731336
p05,2020-05-04,433.35587196860536
p05,2020-05-05,425.24721831703835
p05,2020-05-06,401.3176082968456
p05,2020-05-07,314.60833932768287
p05,2020-05-08,438.8827827901577
p05,2020-05-09,363.8390296294898
p05,2020-05-10,374.88600845921746
p05,2020-05-11,435.8081418545787
p05,2020-05-12,427.6994882032991
p05,2020-05-13,403.7698781832484
p05,2020-05-14,317.060609213836
p05,2020-05-15,441.3350526762815
p05,2020-05-16,366.2912995158294
p05,2020-05-17,377.3382783455624
p05,2020-05-18,438.26041174078784
p05,2020-05-19,430.15175808955985
p05,2020-05-20,406.222148069348
p05,2020-05-21,319.51287909998916
p05,2020-05-22,443.78732256240534
p05,2020-05-23,368.74356940176114
p05,2020-05-24,379.7905482315476
p05,2020-05-25,440.7126816267612
p05,2020-05-26,432.60402797560107
p05,2020-05-27,408.6744179554476
p05,2020-05-28,321.96514898598605
p05,2020-05-29,446.23959244840444
p05,2020-05-30,371.1958392876929
p05,2020-05-31,382.2428181176313
p05,2020-06-01,443.16495151300137
p05,2020-06-02,435.05629786164224
p05,2020-06-03,411.12668784141846
p05,2020-06-04,324.41741887212663
p05,2020-06-05,448.6918623346344
p05,2020-06-06,373.6481091740324
p05,2020-06-07,384.6950880037152
p05,2020-06-08,445.61722139924154
p05,2020-06-09,437.5085677478716
p05,2020-06-10,413.5789577276469
p05,2020-06-11,326.86968875829234
p05,2020-06-12,451.14413222075825
p05,2020-06-13,376.1003790599642
p05,2020-06-14,387.1473578899614
p05,2020-06-15,448.06949128548166
p05,2020-06-16,439.9608376341323
p05,2020-06-17,416.0312276136177
p05,2020-06-18,329.32195864444543
p05,2020-06-19,453.59640210688207
p05,2020-06-20,378.5526489462987
p05,2020-06-21,389.5996277757841
p05,2020-06-22,450.52176117145507
p05,2020-06-23,442.41310751995405
p05,2020-06-24,418.48349749958857
p05,2020-06-25,331.7742285304298
p05,2020-06-26,456.04867199300594
p05,2020-06-27,381.0049188324344
p05,2020-06-28,392.0518976621291
p05,2020-06-29,452.97403105769513
p05,2020-06-30,444.86537740621475
p05,2020-07-01,420.9357673859913
p05,2020-07-02,334.2264984165829
p05,2020-07-03,458.5009418792359
p05,2020-07-04,383.45718871856997
p05,2020-07-05,394.5041675484741
p05,2020-07-06,455.42630094363756
p05,2020-07-07,447.31764729225597
p05,2020-07-08,423.38803727209097
p05,2020-07-09,336.67876830274867
p05,2020-07-10,460.95321176525357
p05,2020-07-11,385.9094586045018
p05,2020-07-12,396.9564374342968
p05,2020-07-13,457.8785708298776
p05,2020-07-14,449.7699171782972
p05,2020-07-15,425.8403071581905
p05,2020-07-16,339.1310381889143
p05,2020-07-17,463.4054816513588
p05,2020-07-18,388.36172849083624
p05,2020-07-19,399.4087073206417
p05,2020-07-20,460.3308407158511
p05,2020-07-21,452.2221870643384
p05,2020-07-22,428.2925770444645
p05,2020-07-23,341.5833080750549
p05,2020-07-24,465.85775153748267
p05,2020-07-25,390.81399837697194
p05,2020-07-26,401.86097720672547
p05,2020-07-27,462.78311060235797
p05,2020-07-28,454.67445695078726
p05,2020-07-29,430.7448469306929
p05,2020-07-30,344.0355779612206
p05,2020-07-31,468.3100214236065
p05,2020-08-01,393.2662682631076
p05,2020-08-02,404.31324709297184
p05,2020-08-03,465.2353804883314
p05,2020-08-04,457.1267268368285
p05,2020-08-05,433.1971168166638
p05,2020-08-06,346.48784784737376
p05,2020-08-07,470.76229130973036
p05,2020-08-08,395.7185381490394
p05,2020-08-09,406.76551697879444
p05,2020-08-10,467.68765037430467
p05,2020-08-11,459.57899672286965
p05,2020-08-12,435.64938670276337
p05,2020-08-13,348.9401177333581
p05,2020-08-14,473.21456119583553
p05,2020-08-15,398.17080803537885
p05,2020-08-16,409.21778686513943
p05,2020-08-17,470.1399202608116
p05,2020-08-18,462.031266609099
p05,2020-08-19,438.1016565888631
p05,2020-08-20,351.3923876195112
p05,2020-08-21,475.6668310820655
p05,2020-08-22,400.62307792131065
p05,2020-08-23,411.6700567512233
p05,2020-08-24,472.5921901464872
p05,2020-08-25,464.4835364953598
p05,2020-08-26,440.5539264749626
p05,2020-08-27,353.8446575056769
p05,2020-08-28,478.11910096808316
p05,2020-08-29,403.07534780764513
p05,2020-08-30,414.122326637307
p05,2020-08-31,475.04446003272733
p05,2020-09-01,466.93580638118146
p05,2020-09-02,443.0061963609335
p05,2020-09-03,356.29692739181746
p05,2020-09-04,480.5713708543132
p05,2020-09-05,405.5276176937808
p05,2020-09-06,416.57459652339094
p05,2020-09-07,477.4967299187008
p05,2020-09-08,469.38807626744216
p05,2020-09-09,445.4584662473362
p05,2020-09-10,358.7491972778144
p05,2020-09-11,483.02364074043703
p05,2020-09-12,407.97988757991646
p05,2020-09-13,419.0268664097359
p05,2020-09-14,479.9489998049099
p05,2020-09-15,471.84034615370297
p05,2020-09-16,447.9107361334358
p05,2020-09-17,361.20146716396755
p05,2020-09-18,485.47591062656085
p05,2020-09-19,410.43215746584826
p05,2020-09-20,421.47913629545985
p05,2020-09-21,482.40126969088317
p05,2020-09-22,474.29261603952466
p05,2020-09-23,450.3630060195355
p05,2020-09-24,363.6537370501332
p05,2020-09-25,487.92818051255995
p05,2020-09-26,412.88442735178
p05,2020-09-27,423.9314061818048
p05,2020-09-28,484.8535395771234
p05,2020-09-29,476.7448859257854
p05,2020-09-30,452.8152759055063
p05,2020-10-01,366.10600693627373
p05,2020-10-02,490.38045039878995
p05,2020-10-03,415.33669723811954
p05,2020-10-04,426.3836760678886
p05,2020-10-05,487.3058094633635
p05,2020-10-06,479.19715581201467
p05,2020-10-07,455.2675457917347
p05,2020-10-08,368.55827682243944
p05,2020-10-09,492.8327202848076
p05,2020-10-10,417.7889671240513
p05,2020-10-11,428.8359459538737
p05,2020-10-12,489.7580793496037
p05,2020-10-13,481.6494256982755
p05,2020-10-14,457.7198156780087
p05,2020-10-15,371.01054670859264
p05,2020-10-16,495.2849901710376
p05,2020-10-17,420.2412370103858
p05,2020-10-18,431.28821583995756
p05,2020-10-19,492.21034923557704
p05,2020-10-20,484.1016955840971
p05,2020-10-21,460.17208556397946
p05,2020-10-22,373.4628165945769
p05,2020-10-23,497.7372600571614
p05,2020-10-24,422.6935068965214
p05,2020-10-25,433.7404857263025
p05,2020-10-26,494.6626191220839
p05,2020-10-27,486.5539654703579
p05,2020-10-28,462.624355450208
p05,2020-10-29,375.9150864807301
p05,2020-10-30,500.18952994339145
p05,2020-10-31,425.14577678265715
p05,2020-11-01,436.1927556126475
p05,2020-11-02,497.1148890077596
p05,2020-11-03,489.0062353563992
p05,2020-11-04,465.0766253361787
p05,2020-11-05,378.3673563668958
p05,2020-11-06,502.641799829409
p05,2020-11-07,427.59804666878773
p05,2020-11-08,438.6450254984701
p05,2020-11-09,499.56715889399965
p05,2020-11-10,491.45850524262846
p05,2020-11-11,467.5288952222784
p05,2020-11-12,380.81962625303635
p05,2020-11-13,505.09406971551437
p05,2020-11-14,430.0503165551272
p05,2020-11-15,441.09729538481514
p05,2020-11-16,502.0194287799731
p05,2020-11-17,493.9107751286696
p05,2020-11-18,469.9811651085523
p05,2020-11-19,383.27189613920206
p05,2020-11-20,507.5463396016381
p05,2020-11-21,432.502586441059
p05,2020-11-22,443.54956527089894
p05,2020-11-23,504.47169866647994
p05,2020-11-24,496.3630450149304
p05,2020-11-25,472.4334349947807
p05,2020-11-26,385.72416602536777
p05,2020-11-27,509.998609487762
p05,2020-11-28,434.95485632719465
p05,2020-11-29,446.00183515688406
p05,2020-11-30,506.92396855245335
p05,2020-12-01,498.8153149007521
p05,2020-12-02,474.8857048807516
p05,2020-12-03,388.1764359115083
p05,2020-12-04,512.450879373761
p05,2020-12-05,437.40712621312645
p05,2020-12-06,448.45410504296785
p05,2020-12-07,509.3762384381289
p05,2020-12-08,501.2675847870129
p05,2020-12-09,477.33797476685123
p05,2020-12-10,390.62870579750523
p05,2020-12-11,514.9031492599911
p05,2020-12-12,439.859396099466
p05,2020-12-13,450.90637492931285
p05,2020-12-14,511.82850832463583
p05,2020-12-15,503.7198546732422
p05,2020-12-16,479.79024465295083
p05,2020-12-17,393.0809756836583
p05,2020-12-18,517.3554191460087
p05,2020-12-19,442.3116659853977
p05,2020-12-20,453.35864481513545
p05,2020-12-21,514.2807782106092
p05,2020-12-22,506.1721245595029
p05,2020-12-23,482.2425145390505
p05,2020-12-24,395.5332455698241
p05,2020-12-25,519.8076890322387
p05,2020-12-26,444.76393587173226
p05,2020-12-27,455.8109147014805
p05,2020-12-28,516.7330480968494
p05,2020-12-29,508.6243944453246
p05,2020-12-30,484.6947844250212
p05,2020-12-31,397.9855154557958
p05,2021-01-01,522.2599589184687
p05,2021-01-02,447.21620575786784
p05,2021-01-03,458.2631845875643
p05,2021-01-04,519.1853179830895
p05,2021-01-05,511.07666433158533
p05,2021-01-06,487.14705431155284
p05,2021-01-07,400.4377853419615
p05,2021-01-08,524.7122288045925
p05,2021-01-09,449.6684756440036
p05,2021-01-10,460.7154544738106
p05,2021-01-11,521.6375878690319
p05,2021-01-12,513.5289342178462
p05,2021-01-13,489.59932419752363
p05,2021-01-14,402.89005522811465
p05,2021-01-15,527.1644986907163
p05,2021-01-16,452.1207455299353
p05,2021-01-17,463.1677243596332
p05,2021-01-18,524.0898577550053
p05,2021-01-19,515.9812041036678
p05,2021-01-20,492.0515940836233
p05,2021-01-21,405.3423251142678
p05,2021-01-22,529.6167685767155
p05,2021-01-23,454.5730154162748
p05,2021-01-24,465.6199942459782
p05,2021-01-25,526.5421276412454
p05,2021-01-26,518.4334739899285
p05,2021-01-27,494.5038639698973
p05,2021-01-28,407.79459500042094
p05,2021-01-29,532.0690384629454
p05,2021-01-30,457.0252853022066
p05,2021-01-31,468.072264132062
p05,2021-02-01,528.9943975274855
p05,2021-02-02,520.8857438761579
p05,2021-02-03,496.9561338561257
p05,2021-02-04,410.24686488658665
p05,2021-02-05,534.5213083489631
p05,2021-02-06,459.47755518833725
p05,2021-02-07,470.5245340180471
p05,2021-02-08,531.4466674137257
p05,2021-02-09,523.3380137621991
p05,2021-02-10,499.40840374209654
p05,2021-02-11,412.6991347727272
p05,2021-02-12,536.973578235193
p05,2021-02-13,461.9298250744729
p05,2021-02-14,472.9768039041309
p05,2021-02-15,533.898937299699
p05,2021-02-16,525.7902836482403
p05,2021-02-17,501.8606736280673
p05,2021-02-18,415.1514046587241
p05,2021-02-19,539.425848121317
p05,2021-02-20,464.3820949606085
p05,2021-02-21,475.42907379047597
p05,2021-02-22,536.351207186206
p05,2021-02-23,528.2425535346891
p05,2021-02-24,504.31294351429574
p05,2021-02-25,417.6036745448772
p05,2021-02-26,541.8781180074408
p05,2021-02-27,466.83436484674417
p05,2021-02-28,477.8813436762985
p05,2021-03-01,538.8034770718815
p05,2021-03-02,530.6948234207304
p05,2021-03-03,506.7652134002666
p05,2021-03-04,420.055944431043
p05,2021-03-05,544.3303878934398
p05,2021-03-06,469.28663473287486
p05,2021-03-07,480.3336135626436
p05,2021-03-08,541.2557469581217
p05,2021-03-09,533.1470933067716
p05,2021-03-10,509.21748328636625
p05,2021-03-11,422.5082143171835
p05,2021-03-12,546.7826577796698
p05,2021-03-13,471.73890461921434
p05,2021-03-14,482.78588344898856
p05,2021-03-15,543.7080168443617
p05,2021-03-16,535.5993631928128
p05,2021-03-17,511.66975317276894
p05,2021-03-18,424.9604842033492
p05,2021-03-19,549.2349276657936
p05,2021-03-20,474.19117450514614
p05,2021-03-21,485.23815333507235
p05,2021-03-22,546.1602867303042
p05,2021-03-23,538.0516330790736
p05,2021-03-24,514.1220230588685
p05,2021-03-25,427.412754089515
p05,2021-03-26,551.6871975519175
p05,2021-03-27,476.6434443912817
p05,2021-03-28,487.6904232210574
p05,2021-03-29,548.6125566162775
p05,2021-03-30,540.5039029648952
p05,2021-03-31,516.5742929448394
p06,2020-04-02,328.5928896762775
p06,2020-04-03,363.0057360003505
p06,2020-04-04,382.1346723479611
p06,2020-04-05,421.4725542786272
p06,2020-04-06,349.9647170398906
p06,2020-04-07,359.2013879506185
p06,2020-04-08,359.372921015946
p06,2020-04-09,325.629185923832
p06,2020-04-10,360.04203224806054
p06,2020-04-11,379.1709685955972
p06,2020-04-12,418.5088505261449
p06,2020-04-13,347.00101328738856
p06,2020-04-14,356.2376841981916
p06,2020-04-15,356.4092172635607
p06,2020-04-16,322.66548217146317
p06,2020-04-17,357.0783284956317
p06,2020-04-18,376.2072648432037
p06,2020-04-19,415.54514677374806
p06,2020-04-20,344.03730953497825
p06,2020-04-21,353.2739804457231
p06,2020-04-22,353.4455135110463
p06,2020-04-23,319.70177841901767
p06,2020-04-24,354.11462474320285
p06,2020-04-25,373.24356109083965
p06,2020-04-26,412.5814430213085
p06,2020-04-27,341.07360578270374
p06,2020-04-28,350.31027669341887
p06,2020-04-29,350.4818097587902
p06,2020-04-30,316.7380746666822
p06,2020-05-01,351.15092099074036
p06,2020-05-02,370.2798573382893
p06,2020-05-03,409.61773926886895
p06,2020-05-04,338.1099020302935
p06,2020-05-05,347.3465729408693
p06,2020-05-06,347.51810600627573
p06,2020-05-07,313.77437091423667
p06,2020-05-08,348.1872172383115
p06,2020-05-09,367.3161535859254
p06,2020-05-10,406.6540355164294
p06,2020-05-11,335.14619827779137
p06,2020-05-12,344.38286918856505
p06,2020-05-13,344.55440225393534
p06,2020-05-14,310.8106671617912
p06,2020-05-15,345.22351348595214
p06,2020-05-16,364.35244983353186
p06,2020-05-17,403.6903317640326
p06,2020-05-18,332.1824945256087
p06,2020-05-19,341.4191654362608
p06,2020-05-20,341.5906985015501
p06,2020-05-21,307.84696340934556
p06,2020-05-22,342.25980973359276
p06,2020-05-23,361.3887460811679
p06,2020-05-24,400.7266280117213
p06,2020-05-25,329.2187907731066
p06,2020-05-26,338.45546168383385
p06,2020-05-27,338.6269947491648
p06,2020-05-28,304.88325965708697
p06,2020-05-29,339.2961059810608
p06,2020-05-30,358.425042328804
p06,2020-05-31,397.7629242592817
p06,2020-06-01,326.25508702069635
p06,2020-06-02,335.491757931407
p06,2020-06-03,335.6632909966503
p06,2020-06-04,301.9195559045312
p06,2020-06-05,336.33240222863196
p06,2020-06-06,355.4613385764104
p06,2020-06-07,394.7992205068422
p06,2020-06-08,323.291383268286
p06,2020-06-09,332.52805417893853
p06,2020-06-10,332.6995872443943
p06,2020-06-11,298.95585215219586
p06,2020-06-12,333.3686984762726
p06,2020-06-13,352.49763482404654
p06,2020-06-14,391.8355167545737
p06,2020-06-15,320.32767951587573
p06,2020-06-16,329.56435042663423
p06,2020-06-17,329.7358834918798
p06,2020-06-18,295.9921483997503
p06,2020-06-19,330.4049947239132
p06,2020-06-20,349.53393107149617
p06,2020-06-21,388.87181300209136
p06,2020-06-22,317.3639757633736
p06,2020-06-23,326.60064667408466
p06,2020-06-24,326.7721797393653
p06,2020-06-25,293.0284446473815
p06,2020-06-26,327.4412909715537
p06,2020-06-27,346.5702273191174
p06,2020-06-28,385.9081092496945
p06,2020-06-29,314.4002720109633
p06,2020-06-30,323.6369429217804
p06,2020-07-01,323.8084759870249
p06,2020-07-02,290.06474089493594
p06,2020-07-03,324.4775872191249
p06,2020-07-04,343.60652356673864
p06,2020-07-05,382.94440549729774
p06,2020-07-06,311.43656825868885
p06,2020-07-07,320.67323916935356
p06,2020-07-08,320.84477223463966
p06,2020-07-09,287.1010371426006
p06,2020-07-10,321.51388346683495
p06,2020-07-11,340.6428198143748
p06,2020-07-12,379.98070174481546
p06,2020-07-13,308.47286450627854
p06,2020-07-14,317.70953541692666
p06,2020-07-15,317.8810684822544
p06,2020-07-16,284.1373333902653
p06,2020-07-17,318.5501797142336
p06,2020-07-18,337.67911606182435
p06,2020-07-19,377.0169979924186
p06,2020-07-20,305.5091607537765
p06,2020-07-21,314.7458316644997
p06,2020-07-22,314.91736472978477
p06,2020-07-23,281.1736296377095
p06,2020-07-24,315.58647596187416
p06,2020-07-25,334.7154123094456
p06,2020-07-26,374.05329423997904
p06,2020-07-27,302.5454570014579
p06,2020-07-28,311.78212791215384
p06,2020-07-29,311.9536609775287
p06,2020-07-30,278.20992588537416
p06,2020-07-31,312.6227722095148
p06,2020-08-01,331.7517085570669
p06,2020-08-02,371.08959048771055
p06,2020-08-03,299.58175324895586
p06,2020-08-04,308.818424159727
p06,2020-08-05,308.9899572250143
p06,2020-08-06,275.2462221329286
p06,2020-08-07,309.65906845715534
p06,2020-08-08,328.78800480470295
p06,2020-08-09,368.1258867352283
p06,2020-08-10,296.6180494964538
p06,2020-08-11,305.8547204073001
p06,2020-08-12,306.026253472629
p06,2020-08-13,272.2825183805598
p06,2020-08-14,306.69536470455404
p06,2020-08-15,325.82430105230947
p06,2020-08-16,365.16218298283144
p06,2020-08-17,293.65434574413524
p06,2020-08-18,302.89101665483156
p06,2020-08-19,303.0625497202437
p06,2020-08-20,269.31881462811424
p06,2020-08-21,303.7316609521252
p06,2020-08-22,322.8605972999454
p06,2020-08-23,362.1984792303918
p06,2020-08-24,290.690641991769
p06,2020-08-25,299.9273129025274
p06,2020-08-26,300.09884596785844
p06,2020-08-27,266.35511087577885
p06,2020-08-28,300.76795719983517
p06,2020-08-29,319.89689354739505
p06,2020-08-30,359.23477547795227
p06,2020-08-31,287.7269382393587
p06,2020-09-01,296.9636091499778
p06,2020-09-02,297.13514221534393
p06,2020-09-03,263.39140712322313
p06,2020-09-04,297.80425344740644
p06,2020-09-05,316.93318979501635
p06,2020-09-06,356.27107172551274
p06,2020-09-07,284.7632344868566
p06,2020-09-08,293.99990539767356
p06,2020-09-09,294.1714384630036
p06,2020-09-10,260.42770337096454
p06,2020-09-11,294.840549695047
p06,2020-09-12,313.9694860426376
p06,2020-09-13,353.30736797311596
p06,2020-09-14,281.7995307346739
p06,2020-09-15,291.0362016453693
p06,2020-09-16,291.2077347106183
p06,2020-09-17,257.4639996185189
p06,2020-09-18,291.8768459426876
p06,2020-09-19,311.00578229027366
p06,2020-09-20,350.3436642207619
p06,2020-09-21,278.83582698217185
p06,2020-09-22,288.07249789281974
p06,2020-09-23,288.244030958233
p06,2020-09-24,254.50029586618362
p06,2020-09-25,288.91314219015567
p06,2020-09-26,308.04207853790973
p06,2020-09-27,347.3799604683651
p06,2020-09-28,275.8721232297615
p06,2020-09-29,285.1087941405155
p06,2020-09-30,285.2803272057186
p06,2020-10-01,251.53659211362785
p06,2020-10-02,285.9494384377268
p06,2020-10-03,305.0783747855162
p06,2020-10-04,344.41625671592556
p06,2020-10-05,272.90841947735123
p06,2020-10-06,282.14509038804704
p06,2020-10-07,282.3166234534625
p06,2020-10-08,248.57288836129248
p06,2020-10-09,282.98573468543685
p06,2020-10-10,302.1146710331523
p06,2020-10-11,341.4525529636144
p06,2020-10-12,269.9447157249409
p06,2020-10-13,279.18138663574274
p06,2020-10-14,279.35291970099297
p06,2020-10-15,245.6091846088469
p06,2020-10-16,280.02203093300807
p06,2020-10-17,299.1509672806019
p06,2020-10-18,338.48884921117474
p06,2020-10-19,266.98101197243875
p06,2020-10-20,276.21768288319316
p06,2020-10-21,276.3892159484784
p06,2020-10-22,242.64548085647814
p06,2020-10-23,277.05832718064863
p06,2020-10-24,296.1872635282232
p06,2020-10-25,335.5251454587779
p06,2020-10-26,264.0173082201203
p06,2020-10-27,273.253979130889
p06,2020-10-28,273.42551219622237
p06,2020-10-29,239.68177710403253
p06,2020-10-30,274.09462342821985
p06,2020-10-31,293.2235597758444
p06,2020-11-01,332.5614417063811
p06,2020-11-02,261.0536044677541
p06,2020-11-03,270.290275378462
p06,2020-11-04,270.4618084437079
p06,2020-11-05,236.71807335169723
p06,2020-11-06,271.1309196759299
p06,2020-11-07,290.2598560233088
p06,2020-11-08,329.59773795389884
p06,2020-11-09,258.0899007153438
p06,2020-11-10,267.32657162599355
p06,2020-11-11,267.4981046913227
p06,2020-11-12,233.75436959914148
p06,2020-11-13,268.16721592332846
p06,2020-11-14,287.2961522709153
p06,2020-11-15,326.63403420150195
p06,2020-11-16,255.1261969628417
p06,2020-11-17,264.36286787356664
p06,2020-11-18,264.53440093885297
p06,2020-11-19,230.79066584680612
p06,2020-11-20,265.2035121709691
p06,2020-11-21,284.33244851855136
p06,2020-11-22,323.6703304490624
p06,2020-11-23,252.1624932105231
p06,2020-11-24,261.39916412126234
p06,2020-11-25,261.570697186597
p06,2020-11-26,227.82696209447076
p06,2020-11-27,262.2398084186097
p06,2020-11-28,281.3687447661726
p06,2020-11-29,320.70662669675113
p06,2020-11-30,249.19878945802108
p06,2020-12-01,258.4354603687128
p06,2020-12-02,258.60699343408254
p06,2020-12-03,224.863258341915
p06,2020-12-04,259.2761046660777
p06,2020-12-05,278.4050410138087
p06,2020-12-06,317.74292294431166
p06,2020-12-07,246.23508570565488
p06,2020-12-08,255.4717566164086
p06,2020-12-09,255.6432896816972
p06,2020-12-10,221.8995545896564
p06,2020-12-11,256.31240091364896
p06,2020-12-12,275.4413372614152
p06,2020-12-13,314.77921919191476
p06,2020-12-14,243.27138195333626
p06,2020-12-15,252.5080528639401
p06,2020-12-16,252.6795859293119
p06,2020-12-17,218.93585083721086
p06,2020-12-18,253.34869716135887
p06,2020-12-19,272.4776335090512
p06,2020-12-20,311.8155154394325
p06,2020-12-21,240.3076782008342
p06,2020-12-22,249.54434911163585
p06,2020-12-23,249.71588217692664
p06,2020-12-24,215.9721470848755
p06,2020-12-25,250.3849934089301
p06,2020-12-26,269.51392975650083
p06,2020-12-27,308.8518116870357
p06,2020-12-28,237.34397444842392
p06,2020-12-29,246.5806453590863
p06,2020-12-30,246.7521784244122
p06,2020-12-31,213.00844333239647
p06,2021-01-01,247.4212896565013
p06,2021-01-02,266.5502260041221
p06,2021-01-03,305.8881079345961
p06,2021-01-04,234.38027069601358
p06,2021-01-05,243.61694160678206
p06,2021-01-06,243.78847467220103
p06,2021-01-07,210.04473958006116
p06,2021-01-08,244.4575859041419
p06,2021-01-09,263.58652225174336
p06,2021-01-10,302.92440418232763
p06,2021-01-11,231.41656694373913
p06,2021-01-12,240.6532378544778
p06,2021-01-13,240.82477091968653
p06,2021-01-14,207.08103582761558
p06,2021-01-15,241.4938821517825
p06,2021-01-16,260.62281849937943
p06,2021-01-17,299.9607004298453
p06,2021-01-18,228.45286319123707
p06,2021-01-19,237.68953410192825
p06,2021-01-20,237.86106716730126
p06,2021-01-21,204.11733207517003
p06,2021-01-22,238.53017839925053
p06,2021-01-23,257.6591147469859
p06,2021-01-24,296.9969966774485
p06,2021-01-25,225.48915943882676
p06,2021-01-26,234.725830349624
p06,2021-01-27,234.8973634148317
p06,2021-01-28,201.15362832272447
p06,2021-01-29,235.56647464682175
