datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,22041.0,p07
2020-04-02,0,2,4,38660.0,p07
2020-04-03,0,3,4,31506.0,p07
2020-04-04,0,4,4,6030.0,p07
2020-04-05,0,5,4,8556.0,p07
2020-04-06,0,6,4,8556.0,p07
2020-04-07,0,7,4,19548.0,p07
2020-04-08,0,8,4,15110.0,p07
2020-04-09,0,9,4,9605.0,p07
2020-04-10,0,10,4,6864.0,p07
2020-04-11,0,11,4,4302.0,p07
2020-04-12,0,12,4,10856.0,p07
2020-04-13,0,13,4,7417.0,p07
2020-04-14,0,14,4,3746.0,p07
2020-04-15,0,15,4,8476.0,p07
2020-04-16,0,16,4,9792.0,p07
2020-04-17,0,17,4,30449.0,p07
2020-04-18,0,18,4,2527.0,p07
2020-04-19,0,19,4,11284.0,p07
2020-04-20,0,20,4,1532.0,p07
2020-04-21,0,21,4,6917.0,p07
2020-04-22,0,22,4,11925.0,p07
2020-04-23,0,23,4,9826.0,p07
2020-04-24,0,24,4,7136.0,p07
2020-04-25,0,25,4,10171.0,p07
2020-04-26,0,26,4,28878.0,p07
2020-04-27,0,27,4,4784.0,p07
2020-04-28,0,0,0,0.0,p07
2020-04-29,0,0,0,0.0,p07
2020-04-30,0,30,4,15211.0,p07
2020-05-01,0,1,5,22041.0,p07
2020-05-02,0,2,5,38660.0,p07
2020-05-03,0,3,5,31506.0,p07
2020-05-04,0,4,5,6030.0,p07
2020-05-05,0,5,5,8556.0,p07
2020-05-06,0,6,5,8556.0,p07
2020-05-07,0,7,5,19548.0,p07
2020-05-08,0,8,5,15110.0,p07
2020-05-09,0,9,5,9605.0,p07
2020-05-10,0,10,5,6864.0,p07
2020-05-11,0,11,5,4302.0,p07
2020-05-12,0,12,5,10856.0,p07
2020-05-13,0,13,5,7417.0,p07
2020-05-14,0,14,5,3746.0,p07
2020-05-15,0,15,5,8476.0,p07
2020-05-16,0,16,5,9792.0,p07
2020-05-17,0,17,5,30449.0,p07
2020-05-18,0,18,5,2527.0,p07
2020-05-19,0,19,5,11284.0,p07
2020-05-20,0,20,5,1532.0,p07
2020-05-21,0,21,5,6917.0,p07
2020-05-22,0,22,5,11925.0,p07
2020-05-23,0,23,5,9826.0,p07
2020-05-24,0,24,5,7136.0,p07
2020-05-25,0,25,5,10171.0,p07
2020-05-26,0,26,5,28878.0,p07
2020-05-27,0,27,5,4784.0,p07
2020-05-28,0,0,0,0.0,p07
2020-05-29,0,0,0,0.0,p07
2020-05-30,0,30,5,15211.0,p07
2020-05-31,0,0,0,0.0,p07
2020-06-01,0,1,6,22041.0,p07
2020-06-02,0,2,6,38660.0,p07
2020-06-03,0,3,6,31506.0,p07
2020-06-04,0,4,6,6030.0,p07
2020-06-05,0,5,6,8556.0,p07
2020-06-06,0,6,6,8556.0,p07
2020-06-07,0,7,6,19548.0,p07
2020-06-08,0,8,6,15110.0,p07
2020-06-09,0,9,6,9605.0,p07
2020-06-10,0,10,6,6864.0,p07
2020-06-11,0,11,6,4302.0,p07
2020-06-12,0,12,6,10856.0,p07
2020-06-13,0,13,6,7417.0,p07
2020-06-14,0,14,6,3746.0,p07
2020-06-15,0,15,6,8476.0,p07
2020-06-16,0,16,6,9792.0,p07
2020-06-17,0,17,6,30449.0,p07
2020-06-18,0,18,6,2527.0,p07
2020-06-19,0,19,6,11284.0,p07
2020-06-20,0,20,6,1532.0,p07
2020-06-21,0,21,6,6917.0,p07
2020-06-22,0,22,6,11925.0,p07
2020-06-23,0,23,6,9826.0,p07
2020-06-24,0,24,6,7136.0,p07
2020-06-25,0,25,6,10171.0,p07
2020-06-26,0,26,6,28878.0,p07
2020-06-27,0,27,6,4784.0,p07
2020-06-28,0,0,0,0.0,p07
2020-06-29,0,0,0,0.0,p07
2020-06-30,0,30,6,15211.0,p07
2020-07-01,0,1,7,22041.0,p07
2020-07-02,0,2,7,38660.0,p07
2020-07-03,0,3,7,31506.0,p07
2020-07-04,0,4,7,6030.0,p07
2020-07-05,0,5,7,8556.0,p07
2020-07-06,0,6,7,8556.0,p07
2020-07-07,0,7,7,19548.0,p07
2020-07-08,0,8,7,15110.0,p07
2020-07-09,0,9,7,9605.0,p07
2020-07-10,0,10,7,6864.0,p07
2020-07-11,0,11,7,4302.0,p07
2020-07-12,0,12,7,10856.0,p07
2020-07-13,0,13,7,7417.0,p07
2020-07-14,0,14,7,3746.0,p07
2020-07-15,0,15,7,8476.0,p07
2020-07-16,0,16,7,9792.0,p07
2020-07-17,0,17,7,30449.0,p07
2020-07-18,0,18,7,2527.0,p07
2020-07-19,0,19,7,11284.0,p07
2020-07-20,0,20,7,1532.0,p07
2020-07-21,0,21,7,6917.0,p07
2020-07-22,0,22,7,11925.0,p07
2020-07-23,0,23,7,9826.0,p07
2020-07-24,0,24,7,7136.0,p07
2020-07-25,0,25,7,10171.0,p07
2020-07-26,0,26,7,28878.0,p07
2020-07-27,0,27,7,4784.0,p07
2020-07-28,0,0,0,0.0,p07
