Participant_ID,Dates,Steps
p10,2020-01-31,3318.0
p10,2020-02-01,15754.0
p10,2020-02-02,9869.0
p10,2020-02-03,1461.0
p10,2020-02-04,1348.0
p10,2020-02-05,3758.0
p10,2020-02-07,2426.0
p10,2020-02-09,4820.0
p10,2020-02-10,1882.0
p10,2020-02-12,7929.0
p10,2020-02-13,5600.0
p10,2020-02-14,3771.0
p10,2020-02-15,11630.0
p10,2020-02-16,5216.0
p10,2020-02-17,6096.0
p10,2020-02-18,8311.0
p10,2020-02-19,9574.0
p10,2020-02-20,4549.0
p10,2020-02-21,10495.0
p10,2020-02-22,11469.0
p10,2020-02-23,1370.0
p10,2020-02-25,2972.0
p11,2019-11-15,3237.0
p11,2019-11-16,2721.0
p11,2019-11-18,5219.0
p11,2019-11-19,4064.0
p11,2019-11-20,2891.0
p11,2019-11-22,2305.0
p11,2019-11-24,8184.0
p11,2019-11-25,2608.0
p11,2019-11-26,5995.0
p11,2019-11-27,3526.0
p11,2019-11-28,8570.0
p11,2019-11-29,2980.0
p11,2019-11-30,1262.0
p11,2019-12-02,8234.0
p11,2019-12-03,8595.0
p11,2019-12-04,7676.0
p11,2019-12-07,3207.0
p11,2019-12-08,1251.0
p11,2019-12-09,275.0
p11,2019-12-14,8317.0
p11,2019-12-15,1466.0
p11,2019-12-17,5124.0
p11,2019-12-18,1395.0
p11,2019-12-23,1504.0
p11,2019-12-24,2088.0
p11,2019-12-26,5576.0
p11,2019-12-29,7358.0
p11,2020-01-02,6544.0
p11,2020-01-04,1648.0
p11,2020-01-06,4920.0
p11,2020-01-09,3309.0
p11,2020-01-10,1287.0
p11,2020-01-13,4661.0
p11,2020-01-14,4713.0
p11,2020-01-15,4762.0
p11,2020-01-16,3619.0
p11,2020-01-17,5598.0
p11,2020-01-19,4056.0
p11,2020-01-20,1584.0
p11,2020-01-21,3590.0
p11,2020-01-22,3002.0
p11,2020-01-25,5883.0
p11,2020-01-26,11884.0
p11,2020-01-29,1273.0
p11,2020-01-30,6428.0
p11,2020-02-02,5269.0
p11,2020-02-04,6081.0
p11,2020-02-08,4270.0
p11,2020-02-10,3695.0
p11,2020-02-12,407.0
p11,2020-02-13,1073.0
p11,2020-02-17,3456.0
p11,2020-02-18,1518.0
p11,2020-02-20,2255.0
p11,2020-02-21,4713.0
p11,2020-02-23,1103.0
p11,2020-02-24,1675.0
p11,2020-02-25,1770.0
p11,2020-03-01,4550.0
p11,2020-03-11,7053.0
p11,2020-03-13,2047.0
p12,2019-11-07,151.0
p12,2019-11-09,3584.0
p12,2019-11-15,1854.0
p12,2019-11-16,2530.0
p12,2019-11-17,1599.0
p12,2019-11-18,5254.0
p12,2019-11-22,2664.0
p12,2019-11-24,2289.0
p12,2019-11-25,6800.0
p12,2019-11-27,3589.0
p12,2019-11-29,5060.0
p12,2019-12-02,160.0
p12,2019-12-04,1428.0
p12,2019-12-06,6537.0
p12,2019-12-07,5659.0
p12,2019-12-08,2616.0
p12,2019-12-09,2913.0
p12,2019-12-10,2959.0
p12,2019-12-11,1854.0
p12,2019-12-12,5051.0
p12,2019-12-14,1834.0
p12,2019-12-17,5599.0
p12,2019-12-20,3984.0
p12,2019-12-21,1220.0
p12,2020-01-10,5177.0
p12,2020-01-11,3303.0
p12,2020-01-12,8691.0
p12,2020-01-13,3133.0
p12,2020-01-15,1169.0
p12,2020-01-16,4591.0
p12,2020-01-17,5312.0
p12,2020-01-18,15775.0
p12,2020-01-19,13025.0
p12,2020-01-23,1504.0
p12,2020-01-25,14619.0
p12,2020-01-26,5032.0
p12,2020-01-27,5699.0
p12,2020-01-28,3053.0
p12,2020-01-29,8026.0
p12,2020-01-31,2140.0
p12,2020-02-01,2144.0
p12,2020-02-02,2219.0
p12,2020-02-03,1974.0
p12,2020-02-04,2093.0
p12,2020-02-05,4405.0
p12,2020-02-07,5231.0
p12,2020-02-08,6715.0
p12,2020-02-10,3692.0
p12,2020-02-11,4414.0
p12,2020-02-12,3931.0
p12,2020-02-18,11244.0
p12,2020-02-19,5125.0
p12,2020-02-22,11922.0
p12,2020-02-23,11097.0
p12,2020-02-25,2958.0
p13,2019-11-11,5843.0
p13,2019-11-12,1286.0
p13,2019-11-13,0.0
p13,2019-11-15,2007.0
p13,2019-11-16,6184.0
p13,2019-11-17,2976.0
p13,2019-11-18,2141.0
p13,2019-11-19,1388.0
p13,2019-11-21,4146.0
p13,2019-11-24,4805.0
p13,2019-11-25,646.0
p13,2019-11-26,2810.0
p13,2019-11-28,4215.0
p13,2019-11-30,5266.0
p13,2019-12-13,5164.0
p13,2019-12-14,5224.0
p13,2019-12-15,6215.0
p13,2019-12-19,3846.0
p13,2019-12-20,3047.0
p13,2019-12-21,2216.0
p13,2019-12-22,1846.0
p13,2019-12-23,3752.0
p13,2020-01-02,3223.0
p13,2020-01-06,1999.0
p13,2020-01-07,4080.0
p13,2020-01-25,2758.0
p13,2020-01-26,0.0
p13,2020-02-18,5561.0
p13,2020-03-20,902.0
p14,2019-11-14,2832.0
p14,2019-11-15,7052.0
p14,2019-11-17,5006.0
p14,2019-11-18,5279.0
p14,2019-11-19,9882.0
p14,2019-11-20,4515.0
p14,2019-11-21,3937.0
p14,2019-11-23,7168.0
p14,2019-11-24,16041.0
p14,2019-11-25,3118.0
p14,2019-11-26,4585.0
p14,2019-11-27,6761.0
p14,2019-11-28,5142.0
p14,2019-12-02,7804.0
p14,2019-12-03,5170.0
p14,2019-12-04,2332.0
p14,2019-12-05,2163.0
p14,2019-12-06,6041.0
p14,2019-12-07,7984.0
p14,2019-12-09,3154.0
p14,2019-12-10,12655.0
p14,2019-12-11,5904.0
p14,2019-12-12,2803.0
p14,2019-12-13,10139.0
p14,2019-12-16,4849.0
p14,2019-12-17,5482.0
p14,2019-12-18,4988.0
p14,2019-12-19,2696.0
p14,2019-12-20,8580.0
p14,2019-12-21,9705.0
p14,2019-12-22,11606.0
p14,2019-12-25,11128.0
p14,2019-12-26,4643.0
p14,2019-12-27,6129.0
p14,2019-12-28,2333.0
p14,2019-12-29,1993.0
p14,2019-12-30,3157.0
p14,2020-01-02,5357.0
p14,2020-01-03,4719.0
p14,2020-01-05,6568.0
p14,2020-01-06,9243.0
p14,2020-01-07,6398.0
p14,2020-01-08,8499.0
p14,2020-01-09,13780.0
p14,2020-01-10,7052.0
p14,2020-01-11,10472.0
p14,2020-01-12,8990.0
p14,2020-01-13,4646.0
p14,2020-01-14,11169.0
p14,2020-01-15,11162.0
p14,2020-01-16,19357.0
p14,2020-01-17,8275.0
p14,2020-01-18,18140.0
p14,2020-01-19,9724.0
p14,2020-01-20,5450.0
p14,2020-01-21,11486.0
p14,2020-01-22,9059.0
p14,2020-01-23,10539.0
p14,2020-01-24,7496.0
p14,2020-01-25,3239.0
p14,2020-01-26,10603.0
p14,2020-01-27,4596.0
p14,2020-01-28,11595.0
p14,2020-01-29,5362.0
p14,2020-01-30,9132.0
p14,2020-01-31,5351.0
p14,2020-02-01,9028.0
p14,2020-02-02,3162.0
p14,2020-02-03,6565.0
p14,2020-02-04,12941.0
p14,2020-02-05,6109.0
p14,2020-02-06,8088.0
p14,2020-02-07,2225.0
p14,2020-02-08,19038.0
p14,2020-02-09,9424.0
p14,2020-02-10,4872.0
p14,2020-02-11,16133.0
p14,2020-02-12,5260.0
p14,2020-02-13,6350.0
p14,2020-02-14,9773.0
p14,2020-02-15,0.0
p14,2020-02-16,1963.0
p14,2020-02-17,4246.0
p14,2020-02-18,12530.0
p14,2020-02-19,3664.0
p14,2020-02-20,9738.0
p14,2020-02-21,12413.0
p14,2020-02-22,3479.0
p14,2020-02-23,3412.0
p14,2020-02-24,7125.0
p14,2020-02-25,7363.0
p14,2020-02-26,9651.0
p14,2020-02-27,5273.0
p14,2020-02-28,13008.0
p14,2020-02-29,9510.0
p14,2020-03-03,14743.0
p14,2020-03-04,8735.0
p14,2020-03-06,8547.0
p14,2020-03-08,19653.0
p14,2020-03-09,10926.0
p14,2020-03-10,3109.0
p14,2020-03-11,5104.0
p14,2020-03-13,8894.0
p14,2020-03-14,15188.0
p14,2020-03-15,6463.0
p14,2020-03-17,4308.0
p14,2020-03-19,10411.0
p14,2020-03-21,14898.0
p14,2020-03-22,4538.0
p14,2020-03-23,2753.0
p14,2020-03-24,4394.0
p14,2020-03-25,4313.0
p14,2020-03-26,3335.0
p14,2020-03-27,15566.0
p14,2020-03-29,22609.0
p14,2020-03-31,4260.0
p15,2019-11-10,5924.0
p15,2019-11-11,3965.0
p15,2019-11-12,11409.0
p15,2019-11-13,6397.0
p15,2019-11-14,642.0
p15,2019-11-15,6982.0
p15,2019-11-16,3476.0
p15,2019-11-17,8409.0
p15,2019-11-18,8141.0
p15,2019-11-19,2865.0
p15,2019-11-20,5195.0
p15,2019-11-21,6950.0
p15,2019-11-22,6575.0
p15,2019-11-23,10290.0
p15,2019-11-24,6870.0
p15,2019-11-25,6046.0
p15,2019-11-26,4832.0
p15,2019-11-28,5984.0
p15,2019-11-29,7659.0
p15,2019-11-30,6340.0
p15,2019-12-01,1962.0
p15,2019-12-02,2572.0
p15,2019-12-03,3868.0
p15,2019-12-04,977.0
p15,2019-12-05,7614.0
p15,2019-12-06,6277.0
p15,2019-12-07,7072.0
p15,2019-12-08,6307.0
p15,2019-12-09,10240.0
p15,2019-12-10,9465.0
p15,2019-12-11,7931.0
p15,2019-12-12,10834.0
p15,2019-12-14,16693.0
p15,2019-12-15,10235.0
p15,2019-12-16,9443.0
p15,2019-12-17,12785.0
p15,2019-12-18,8701.0
p15,2019-12-19,16228.0
p15,2019-12-20,6803.0
p15,2019-12-21,17391.0
p15,2019-12-22,11870.0
p15,2019-12-23,14709.0
p15,2019-12-25,16399.0
p15,2019-12-26,4137.0
p15,2019-12-27,13835.0
p15,2019-12-28,9656.0
p15,2019-12-29,5633.0
p15,2019-12-30,11722.0
p15,2019-12-31,11346.0
p15,2020-01-01,13268.0
p15,2020-01-02,1814.0
p15,2020-01-03,7434.0
p15,2020-01-05,13139.0
p15,2020-01-06,8906.0
p15,2020-01-07,10166.0
p15,2020-01-08,6540.0
p15,2020-01-09,4662.0
p15,2020-01-10,5989.0
p15,2020-01-11,12070.0
p15,2020-01-12,9587.0
p15,2020-01-13,5507.0
p15,2020-01-14,12690.0
p15,2020-01-15,6173.0
p15,2020-01-16,15465.0
p15,2020-01-17,5164.0
p15,2020-01-18,9934.0
p15,2020-01-19,10666.0
p15,2020-01-20,5734.0
p15,2020-01-21,10347.0
p15,2020-01-22,3190.0
p15,2020-01-23,5906.0
p15,2020-01-24,3228.0
p15,2020-01-25,8731.0
p15,2020-01-26,16057.0
p15,2020-01-27,1819.0
p15,2020-01-28,9965.0
p15,2020-01-29,5857.0
p15,2020-01-30,8572.0
p15,2020-01-31,7404.0
p15,2020-02-01,9128.0
p15,2020-02-02,10972.0
p15,2020-02-03,7742.0
p15,2020-02-04,10855.0
p15,2020-02-05,4034.0
p15,2020-02-06,12130.0
p15,2020-02-07,11482.0
p15,2020-02-08,2842.0
p15,2020-02-09,12220.0
p15,2020-02-11,7432.0
p15,2020-02-12,7420.0
p15,2020-02-13,8107.0
p15,2020-02-14,7920.0
p15,2020-02-15,15792.0
p15,2020-02-17,10528.0
p15,2020-02-18,13955.0
p15,2020-02-19,9981.0
p15,2020-02-20,8062.0
p15,2020-02-21,15999.0
p15,2020-02-22,8539.0
p15,2020-02-23,16254.0
p15,2020-02-24,7790.0
p15,2020-02-25,5950.0
p15,2020-02-26,6388.0
p15,2020-02-27,4229.0
p15,2020-02-28,10869.0
p15,2020-02-29,12756.0
p15,2020-03-01,11722.0
p15,2020-03-02,2837.0
p15,2020-03-03,7581.0
p15,2020-03-04,5990.0
p15,2020-03-05,15452.0
p15,2020-03-06,27701.0
p15,2020-03-07,5593.0
p15,2020-03-08,0.0
p15,2020-03-10,1883.0
p15,2020-03-11,9045.0
p15,2020-03-12,11883.0
p15,2020-03-13,12233.0
p15,2020-03-14,14339.0
p15,2020-03-15,1571.0
p15,2020-03-16,7957.0
p15,2020-03-17,6463.0
p15,2020-03-18,11724.0
p15,2020-03-19,7595.0
p15,2020-03-20,13714.0
p15,2020-03-21,0.0
p15,2020-03-22,1379.0
p15,2020-03-23,6282.0
p15,2020-03-24,0.0
p15,2020-03-25,8697.0
p15,2020-03-26,0.0
p15,2020-03-27,4595.0
p15,2020-03-28,0.0
p15,2020-03-29,4558.0
p15,2020-03-30,0.0
p15,2020-03-31,2805.0
p16,2019-11-19,942.0
p16,2019-12-02,858.0
p16,2019-12-06,841.0
p16,2019-12-14,905.0
p16,2019-12-18,2910.0
p16,2019-12-24,2223.0
p16,2019-12-27,2160.0
p16,2019-12-28,892.0
p16,2019-12-30,1858.0
p16,2020-01-10,991.0
p16,2020-01-17,993.0
p16,2020-01-20,951.0
p16,2020-02-14,0.0
p16,2020-02-22,4638.0
p16,2020-03-09,1064.0
p16,2020-03-16,1030.0
p16,2020-03-20,1067.0
p16,2020-03-29,0.0
