datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,25469.0,p01
2020-04-02,0,0,0,0.0,p01
2020-04-03,0,3,4,5327.0,p01
2020-04-04,0,4,4,399.0,p01
2020-04-05,0,5,4,1607.0,p01
2020-04-06,0,0,0,0.0,p01
2020-04-07,0,7,4,9225.0,p01
2020-04-08,0,8,4,9385.0,p01
2020-04-09,0,0,0,0.0,p01
2020-04-10,0,10,4,16710.0,p01
2020-04-11,0,11,4,9105.0,p01
2020-04-12,0,12,4,9429.0,p01
2020-04-13,0,13,4,10901.0,p01
2020-04-14,0,14,4,11669.0,p01
2020-04-15,0,15,4,891.0,p01
2020-04-16,0,16,4,2902.0,p01
2020-04-17,0,17,4,2902.0,p01
2020-04-18,0,18,4,1371.0,p01
2020-04-19,0,19,4,1215.0,p01
2020-04-20,0,20,4,4353.0,p01
2020-04-21,0,21,4,6924.0,p01
2020-04-22,0,22,4,362.0,p01
2020-04-23,0,23,4,1986.0,p01
2020-04-24,0,0,0,0.0,p01
2020-04-25,0,25,4,5996.0,p01
2020-04-26,0,26,4,16802.0,p01
2020-04-27,0,27,4,12319.0,p01
2020-04-28,0,28,4,5849.0,p01
2020-04-29,0,29,4,4187.0,p01
2020-04-30,0,30,4,2151.0,p01
2020-05-01,0,1,5,25469.0,p01
2020-05-02,0,0,0,0.0,p01
2020-05-03,0,3,5,5327.0,p01
2020-05-04,0,4,5,399.0,p01
2020-05-05,0,5,5,1607.0,p01
2020-05-06,0,0,0,0.0,p01
2020-05-07,0,7,5,9225.0,p01
2020-05-08,0,8,5,9385.0,p01
2020-05-09,0,0,0,0.0,p01
2020-05-10,0,10,5,16710.0,p01
2020-05-11,0,11,5,9105.0,p01
2020-05-12,0,12,5,9429.0,p01
2020-05-13,0,13,5,10901.0,p01
2020-05-14,0,14,5,11669.0,p01
2020-05-15,0,15,5,891.0,p01
2020-05-16,0,16,5,2902.0,p01
2020-05-17,0,17,5,2902.0,p01
2020-05-18,0,18,5,1371.0,p01
2020-05-19,0,19,5,1215.0,p01
2020-05-20,0,20,5,4353.0,p01
2020-05-21,0,21,5,6924.0,p01
2020-05-22,0,22,5,362.0,p01
2020-05-23,0,23,5,1986.0,p01
2020-05-24,0,0,0,0.0,p01
2020-05-25,0,25,5,5996.0,p01
2020-05-26,0,26,5,16802.0,p01
2020-05-27,0,27,5,12319.0,p01
2020-05-28,0,28,5,5849.0,p01
2020-05-29,0,29,5,4187.0,p01
2020-05-30,0,30,5,2151.0,p01
2020-05-31,0,31,5,3417.0,p01
2020-06-01,0,1,6,25469.0,p01
2020-06-02,0,0,0,0.0,p01
2020-06-03,0,3,6,5327.0,p01
2020-06-04,0,4,6,399.0,p01
2020-06-05,0,5,6,1607.0,p01
2020-06-06,0,0,0,0.0,p01
2020-06-07,0,7,6,9225.0,p01
2020-06-08,0,8,6,9385.0,p01
2020-06-09,0,0,0,0.0,p01
2020-06-10,0,10,6,16710.0,p01
2020-06-11,0,11,6,9105.0,p01
2020-06-12,0,12,6,9429.0,p01
2020-06-13,0,13,6,10901.0,p01
2020-06-14,0,14,6,11669.0,p01
2020-06-15,0,15,6,891.0,p01
2020-06-16,0,16,6,2902.0,p01
2020-06-17,0,17,6,2902.0,p01
2020-06-18,0,18,6,1371.0,p01
2020-06-19,0,19,6,1215.0,p01
2020-06-20,0,20,6,4353.0,p01
2020-06-21,0,21,6,6924.0,p01
2020-06-22,0,22,6,362.0,p01
2020-06-23,0,23,6,1986.0,p01
2020-06-24,0,0,0,0.0,p01
2020-06-25,0,25,6,5996.0,p01
2020-06-26,0,26,6,16802.0,p01
2020-06-27,0,27,6,12319.0,p01
2020-06-28,0,28,6,5849.0,p01
2020-06-29,0,29,6,4187.0,p01
2020-06-30,0,30,6,2151.0,p01
2020-07-01,0,1,7,25469.0,p01
2020-07-02,0,0,0,0.0,p01
2020-07-03,0,3,7,5327.0,p01
