datetime,Resting_beats_per_min
2019-11-10, 0.0
2019-11-11, 52.19999980926514
2019-11-12, 51.96185874938965
2019-11-13, 53.035888671875
2019-11-14, 51.67808818817139
2019-11-15, 53.46873664855957
2019-11-16, 54.42625331878662
2019-11-17, 53.57524871826172
2019-11-18, 52.600412368774414
2019-11-19, 53.90031147003174
2019-11-20, 55.417375564575195
2019-11-21, 56.59887886047363
2019-11-22, 55.581910133361816
2019-11-23, 55.574981689453125
2019-11-24, 59.49808692932129
2019-11-25, 57.87420463562012
2019-11-26, 55.233521461486816
2019-11-27, 55.30907917022705
2019-11-28, 54.82094860076904
2019-11-29, 54.27934741973877
2019-11-30, 56.54877758026123
2019-12-01, 56.5160493850708
2019-12-02, 54.32148456573486
2019-12-03, 54.956220626831055
2019-12-04, 54.90780448913574
2019-12-05, 55.2605504989624
2019-12-06, 54.069899559020996
2019-12-07, 52.712158203125
2019-12-08, 53.03565311431885
2019-12-09, 54.17961883544922
2019-12-10, 56.633535385131836
2019-12-11, 56.22352600097656
2019-12-12, 56.42619609832764
2019-12-13, 55.12805366516113
2019-12-14, 0.0
2019-12-15, 0.0
2019-12-16, 0.0
2019-12-17, 55.45276165008545
2019-12-18, 54.962510108947754
2019-12-19, 54.42197036743164
2019-12-20, 56.5414457321167
2019-12-21, 53.67259120941162
2019-12-22, 55.64833641052246
2019-12-23, 52.86355781555176
2019-12-24, 54.158735275268555
2019-12-25, 55.25186061859131
2019-12-26, 55.59990119934082
2019-12-27, 54.69072246551514
2019-12-28, 54.56385612487793
2019-12-29, 56.7165470123291
2019-12-30, 54.64861297607422
2019-12-31, 53.25741100311279
2020-01-01, 55.35700607299805
2020-01-02, 53.38622856140137
2020-01-03, 53.547109603881836
2020-01-04, 51.232924461364746
2020-01-05, 52.217698097229004
2020-01-06, 52.12335681915283
2020-01-07, 53.16226387023926
2020-01-08, 53.27099800109863
2020-01-09, 52.939626693725586
2020-01-10, 53.731919288635254
2020-01-11, 55.20027256011963
2020-01-12, 57.09143257141113
2020-01-13, 59.630255699157715
2020-01-14, 57.290884017944336
2020-01-15, 57.703898429870605
2020-01-16, 55.73728847503662
2020-01-17, 53.90245056152344
2020-01-18, 51.02504348754883
2020-01-19, 49.079044342041016
2020-01-20, 47.942996978759766
2020-01-21, 48.864845275878906
2020-01-22, 50.80616855621338
2020-01-23, 50.3295316696167
2020-01-24, 51.69199180603027
2020-01-25, 51.41039752960205
2020-01-26, 53.87046718597412
2020-01-27, 55.474061012268066
2020-01-28, 56.32661819458008
2020-01-29, 58.46599292755127
2020-01-30, 58.93385601043701
2020-01-31, 56.446027755737305
2020-02-01, 56.546247482299805
2020-02-02, 57.155762672424316
2020-02-03, 58.31147480010986
2020-02-04, 57.81823539733887
2020-02-05, 58.757845878601074
2020-02-06, 58.63391971588135
2020-02-07, 59.065242767333984
2020-02-08, 59.24177646636963
2020-02-09, 59.005249977111816
2020-02-10, 59.23155498504639
2020-02-11, 58.824584007263184
2020-02-12, 58.96860599517822
2020-02-13, 59.945539474487305
2020-02-14, 62.311007499694824
2020-02-15, 60.51766109466553
2020-02-16, 57.752352714538574
2020-02-17, 57.366990089416504
2020-02-18, 59.2921724319458
2020-02-19, 59.32621669769287
2020-02-20, 58.06359577178955
2020-02-21, 58.092905044555664
2020-02-22, 60.166069984436035
2020-02-23, 58.651251792907715
2020-02-24, 57.329970359802246
2020-02-25, 56.97306156158447
2020-02-26, 56.306965827941895
2020-02-27, 55.20082187652588
2020-02-28, 57.54812431335449
2020-02-29, 56.62907028198242
2020-03-01, 56.166768074035645
2020-03-02, 55.877495765686035
2020-03-03, 56.156195640563965
2020-03-04, 56.24995040893555
2020-03-05, 55.39269828796387
2020-03-06, 54.466309547424316
2020-03-07, 54.56159782409668
2020-03-08, 54.20204830169678
2020-03-09, 54.0070915222168
2020-03-10, 53.94707775115967
2020-03-11, 54.60307216644287
2020-03-12, 54.27541923522949
2020-03-13, 55.9761438369751
2020-03-14, 56.25506401062012
2020-03-15, 55.935903549194336
2020-03-16, 54.823768615722656
2020-03-17, 55.116440773010254
2020-03-18, 55.39051532745361
2020-03-19, 54.5264892578125
2020-03-20, 54.68633556365967
2020-03-21, 54.28160572052002
2020-03-22, 53.00582695007324
2020-03-23, 51.59536170959473
2020-03-24, 50.97043514251709
2020-03-25, 52.158769607543945
2020-03-26, 52.34293079376221
2020-03-27, 52.86672782897949
2020-03-28, 53.18588829040527
2020-03-29, 53.0537223815918
2020-03-30, 52.849425315856934
2020-03-31, 53.56704139709473
