datetime,Active_Duration_in_mins
11/11/19 14:47:47,63.96666666666667
11/11/19 16:01:46,21.333333333333332
11/12/19 06:48:01,15.066666666666666
11/12/19 07:09:01,41.0
11/12/19 15:11:07,19.616666666666667
11/12/19 17:46:42,50.333333333333336
11/13/19 15:11:44,27.316666666666666
11/14/19 12:32:48,20.466666666666665
11/14/19 18:53:51,63.3
11/15/19 07:20:10,23.05
11/15/19 13:29:07,95.35
11/15/19 15:14:39,21.333333333333332
11/16/19 11:20:36,25.6
11/16/19 12:01:45,0.016666666666666666
11/16/19 13:46:31,29.016666666666666
11/17/19 10:11:29,104.15
11/18/19 17:43:23,50.5
11/19/19 08:19:45,22.2
11/19/19 17:44:27,51.88333333333333
11/20/19 07:12:58,24.75
11/20/19 17:13:49,12.416666666666666
11/20/19 17:53:46,1.8333333333333333
11/20/19 17:58:18,43.516666666666666
11/20/19 19:40:17,9.883333333333333
11/21/19 17:24:18,12.283333333333333
11/21/19 18:22:49,45.233333333333334
11/22/19 13:25:42,0.016666666666666666
11/22/19 13:25:59,75.86666666666666
11/22/19 14:46:34,29.0
11/23/19 10:42:13,27.316666666666666
11/23/19 14:10:20,11.883333333333333
11/23/19 14:36:26,56.15
11/23/19 15:39:09,12.15
11/24/19 18:22:42,79.36666666666666
11/25/19 14:58:21,22.183333333333334
11/25/19 17:25:08,59.483333333333334
11/26/19 17:43:22,70.91666666666667
11/27/19 14:59:02,32.43333333333333
11/27/19 16:54:48,8.633333333333333
11/27/19 18:30:03,7.516666666666667
11/28/19 07:08:28,23.883333333333333
11/28/19 18:03:39,76.43333333333334
11/28/19 19:30:54,16.216666666666665
11/28/19 21:01:22,24.733333333333334
11/29/19 13:49:47,43.81666666666667
11/29/19 14:39:34,22.183333333333334
11/29/19 23:24:23,27.3
11/30/19 13:16:25,32.43333333333333
11/30/19 14:20:25,19.633333333333333
11/30/19 15:50:37,12.583333333333334
11/30/19 16:19:57,60.583333333333336
11/30/19 17:53:40,10.433333333333334
12/01/19 09:37:30,110.26666666666667
12/01/19 12:03:19,13.35
12/01/19 16:00:45,24.75
12/01/19 19:06:49,22.183333333333334
12/02/19 06:57:39,26.45
12/02/19 15:13:26,27.3
12/02/19 18:40:00,12.45
12/02/19 19:06:29,56.03333333333333
12/03/19 07:27:07,27.316666666666666
12/03/19 14:37:12,20.483333333333334
12/03/19 17:58:14,52.18333333333333
12/04/19 06:37:19,28.166666666666668
12/04/19 18:31:36,12.95
12/04/19 19:01:32,4.9
12/04/19 19:18:31,17.933333333333334
12/04/19 19:40:43,29.016666666666666
12/04/19 20:27:17,11.716666666666667
12/05/19 17:30:36,25.6
12/05/19 18:08:35,21.033333333333335
12/06/19 10:03:54,18.766666666666666
12/06/19 13:48:58,64.46666666666667
12/06/19 15:00:00,23.9
12/07/19 08:04:01,25.616666666666667
12/07/19 09:08:02,22.183333333333334
12/07/19 13:52:12,23.033333333333335
12/08/19 10:56:52,127.18333333333334
12/08/19 21:04:23,13.75
12/09/19 17:16:12,25.6
12/10/19 16:39:00,74.23333333333333
12/11/19 18:18:13,64.88333333333334
12/11/19 19:33:15,60.516666666666666
12/12/19 08:41:42,39.55
12/17/19 17:53:56,66.03333333333333
12/18/19 14:03:41,51.166666666666664
12/19/19 11:54:20,15.35
12/19/19 14:28:47,108.38333333333334
12/19/19 16:46:11,15.366666666666667
12/20/19 13:41:27,16.216666666666665
12/21/19 07:40:00,65.23333333333333
12/21/19 11:11:46,23.05
12/21/19 11:54:27,88.73333333333333
12/22/19 02:00:59,16.216666666666665
12/22/19 20:04:27,44.266666666666666
12/23/19 12:12:19,81.76666666666667
12/24/19 09:34:14,15.366666666666667
12/26/19 14:12:42,36.63333333333333
12/27/19 12:54:05,17.066666666666666
12/27/19 15:53:16,51.36666666666667
12/29/19 19:07:32,65.13333333333334
12/30/19 15:12:48,0.03333333333333333
12/30/19 15:12:59,56.1
12/31/19 11:57:23,31.733333333333334
12/31/19 12:24:33,22.183333333333334
01/01/20 02:11:29,61.45
01/01/20 03:52:11,56.333333333333336
01/01/20 19:08:53,41.53333333333333
01/02/20 17:49:03,46.233333333333334
01/02/20 18:36:47,21.333333333333332
01/03/20 08:45:57,18.766666666666666
01/04/20 13:53:53,90.1
01/05/20 18:21:18,12.033333333333333
01/05/20 18:45:20,71.48333333333333
01/06/20 18:40:59,12.7
01/06/20 19:16:03,50.233333333333334
01/07/20 18:46:39,62.416666666666664
01/08/20 19:14:41,88.8
01/09/20 17:00:10,61.483333333333334
01/10/20 07:03:26,53.88333333333333
01/10/20 15:09:00,72.56666666666666
01/11/20 14:12:18,55.88333333333333
01/18/20 13:33:28,63.15
01/19/20 07:17:38,22.183333333333334
01/19/20 09:23:56,24.75
01/19/20 13:51:02,23.05
01/21/20 16:33:35,12.366666666666667
01/21/20 17:02:07,169.05
01/23/20 07:34:53,24.75
01/23/20 13:50:23,18.766666666666666
01/23/20 18:49:16,12.25
01/26/20 11:52:23,55.46666666666667
01/26/20 12:48:43,17.066666666666666
01/27/20 20:58:10,23.033333333333335
01/29/20 11:09:25,72.55
01/29/20 14:38:30,19.633333333333333
01/31/20 16:55:07,58.65
02/01/20 10:42:51,10.7
02/01/20 11:45:14,64.8
02/01/20 13:14:21,10.6
02/02/20 18:06:53,16.7
02/02/20 18:57:10,47.13333333333333
02/02/20 19:53:00,9.883333333333333
02/03/20 14:58:56,29.016666666666666
02/03/20 18:54:26,89.3
02/04/20 18:23:10,13.2
02/04/20 18:48:45,13.416666666666666
02/04/20 19:02:21,68.46666666666667
02/04/20 20:26:31,10.85
02/05/20 18:38:31,21.333333333333332
02/06/20 07:08:38,22.2
02/06/20 14:41:56,21.333333333333332
02/06/20 17:32:37,12.933333333333334
02/06/20 18:13:58,68.95
02/07/20 07:02:31,25.616666666666667
02/07/20 13:23:09,16.216666666666665
02/07/20 16:33:11,83.38333333333334
02/07/20 18:01:22,15.35
02/07/20 18:37:12,15.366666666666667
02/08/20 13:47:49,6.516666666666667
02/08/20 14:08:04,89.6
02/08/20 15:46:49,17.916666666666668
02/08/20 17:13:30,14.433333333333334
02/09/20 09:37:34,10.433333333333334
02/09/20 10:37:56,0.016666666666666666
02/09/20 10:44:31,119.36666666666666
02/09/20 13:13:10,45.5
02/09/20 14:15:33,29.866666666666667
02/10/20 14:03:39,60.11666666666667
02/11/20 15:01:01,19.633333333333333
02/11/20 17:46:17,11.616666666666667
02/11/20 18:11:04,36.55
02/11/20 19:45:36,10.033333333333333
02/12/20 18:19:57,10.8
02/12/20 19:20:08,70.11666666666666
02/12/20 21:01:39,7.7
02/13/20 14:49:57,42.15
02/14/20 06:50:30,21.333333333333332
02/14/20 14:13:51,56.516666666666666
02/14/20 15:33:39,21.333333333333332
02/15/20 10:47:14,14.133333333333333
02/15/20 12:30:01,52.56666666666667
02/16/20 10:53:42,0.75
02/16/20 12:34:50,127.15
02/17/20 18:33:32,155.03333333333333
02/18/20 16:36:33,76.7
02/18/20 18:05:15,10.166666666666666
02/20/20 13:18:41,60.25
02/20/20 17:40:29,3.433333333333333
02/21/20 07:03:57,24.75
02/21/20 12:44:16,50.46666666666667
02/21/20 13:54:25,44.35
02/21/20 15:16:09,16.383333333333333
02/21/20 18:59:10,47.78333333333333
02/23/20 11:46:46,14.366666666666667
02/23/20 12:12:59,136.48333333333332
02/23/20 14:48:56,11.916666666666666
02/23/20 20:22:57,82.78333333333333
02/24/20 18:59:01,56.833333333333336
02/25/20 07:47:11,22.183333333333334
02/25/20 13:07:28,70.38333333333334
02/25/20 15:01:34,20.483333333333334
02/25/20 18:36:56,56.266666666666666
02/26/20 15:08:57,22.183333333333334
02/26/20 16:11:00,59.65
02/27/20 18:57:00,136.5
02/28/20 13:13:56,16.216666666666665
02/28/20 13:31:11,36.8
02/28/20 14:14:32,18.783333333333335
02/28/20 17:07:38,86.95
02/29/20 12:11:19,73.4
03/01/20 12:30:36,48.25
03/01/20 13:52:59,103.26666666666667
03/02/20 19:10:28,47.25
03/03/20 18:17:10,12.5
03/03/20 18:53:54,31.5
03/03/20 20:04:32,9.383333333333333
03/04/20 19:45:17,69.58333333333333
03/05/20 07:23:29,22.2
03/05/20 15:07:45,41.71666666666667
03/05/20 16:27:32,13.866666666666667
03/06/20 06:22:38,24.75
03/06/20 11:35:18,17.083333333333332
03/06/20 15:17:13,15.066666666666666
03/07/20 10:46:23,101.56666666666666
03/08/20 11:10:20,234.01666666666668
03/08/20 15:04:30,70.51666666666667
03/09/20 14:10:49,15.35
03/09/20 19:10:23,24.75
03/10/20 15:18:59,61.21666666666667
03/10/20 16:28:01,27.316666666666666
03/11/20 20:14:48,22.2
03/12/20 07:46:06,21.333333333333332
03/12/20 10:18:11,5.116666666666666
03/12/20 12:24:19,19.633333333333333
03/12/20 15:26:10,42.18333333333333
03/13/20 16:14:42,62.31666666666667
03/14/20 10:15:03,98.98333333333333
03/14/20 13:05:18,21.333333333333332
03/15/20 13:40:47,70.41666666666667
03/15/20 18:46:26,38.4
03/16/20 15:20:41,52.78333333333333
03/17/20 18:35:55,88.16666666666667
03/18/20 19:20:28,58.083333333333336
03/19/20 17:18:21,94.45
03/20/20 15:46:42,62.45
03/21/20 12:48:59,122.01666666666667
03/21/20 19:26:45,53.5
03/22/20 11:15:06,79.73333333333333
03/23/20 19:01:37,41.81666666666667
03/24/20 14:17:03,98.98333333333333
03/25/20 08:50:04,175.51666666666668
03/25/20 15:20:14,55.15
03/26/20 17:33:50,63.516666666666666
03/27/20 08:41:04,62.666666666666664
03/27/20 14:09:48,50.03333333333333
