Participant_ID,Dates,Active_Duration_in_mins
p15,2019-11-10,58.766666666666666
p15,2019-11-11,34.983333333333334
p15,2019-11-12,99.83333333333333
p15,2019-11-13,127.71666666666667
p15,2019-11-14,11.1
p15,2019-11-15,84.76666666666667
p15,2019-11-16,567.1666666666666
p15,2019-11-17,90.46666666666667
p15,2019-11-18,102.41666666666667
p15,2019-11-19,23.966666666666665
p15,2019-11-20,106.45
p15,2019-11-21,84.4
p15,2019-11-22,127.89999999999999
p15,2019-11-23,86.78333333333333
p15,2019-11-24,61.45
p15,2019-11-25,115.08333333333333
p15,2019-11-26,80.06666666666666
p15,2019-11-28,63.0
p15,2019-11-29,81.7
p15,2019-11-30,69.08333333333333
p15,2019-12-01,70.28333333333333
p15,2019-12-02,54.2
p15,2019-12-03,73.93333333333334
p15,2019-12-04,11.1
p15,2019-12-05,91.3
p15,2019-12-06,73.3
p15,2019-12-07,82.0
p15,2019-12-08,70.33333333333333
p15,2019-12-09,170.45
p15,2019-12-10,80.68333333333334
p15,2019-12-11,90.58333333333334
p15,2019-12-12,93.26666666666668
p15,2019-12-14,836.6833333333333
p15,2019-12-15,81.83333333333333
p15,2019-12-16,173.53333333333333
p15,2019-12-17,788.8833333333333
p15,2019-12-18,121.16666666666666
p15,2019-12-19,153.6
p15,2019-12-20,153.88333333333335
p15,2019-12-21,155.25
p15,2019-12-22,134.18333333333334
p15,2019-12-23,174.51666666666668
p15,2019-12-25,180.05
p15,2019-12-26,57.166666666666664
p15,2019-12-27,162.11666666666667
p15,2019-12-28,109.51666666666667
p15,2019-12-29,74.08333333333333
p15,2019-12-30,131.8
p15,2019-12-31,123.7
p15,2020-01-01,147.68333333333334
p15,2020-01-02,23.05
p15,2020-01-03,79.45
p15,2020-01-05,141.43333333333334
p15,2020-01-06,160.3
p15,2020-01-07,86.16666666666666
p15,2020-01-08,126.71666666666667
p15,2020-01-09,71.66666666666666
p15,2020-01-10,71.08333333333333
p15,2020-01-11,161.25
p15,2020-01-12,131.78333333333333
p15,2020-01-13,129.95
p15,2020-01-14,168.78333333333333
p15,2020-01-15,113.76666666666667
p15,2020-01-16,165.36666666666667
p15,2020-01-17,54.45
p15,2020-01-18,117.55
p15,2020-01-19,116.95
p15,2020-01-20,120.11666666666666
p15,2020-01-21,83.23333333333333
p15,2020-01-22,98.08333333333333
p15,2020-01-23,65.86666666666666
p15,2020-01-24,34.983333333333334
p15,2020-01-25,113.51666666666667
p15,2020-01-26,164.83333333333334
p15,2020-01-27,79.56666666666666
p15,2020-01-28,71.3
p15,2020-01-29,103.56666666666666
p15,2020-01-30,92.65
p15,2020-01-31,78.8
p15,2020-02-01,101.8
p15,2020-02-02,126.21666666666667
p15,2020-02-03,85.33333333333334
p15,2020-02-04,202.36666666666667
p15,2020-02-05,35.833333333333336
p15,2020-02-06,155.35
p15,2020-02-07,169.36666666666667
p15,2020-02-08,32.71666666666667
p15,2020-02-09,114.36666666666666
p15,2020-02-11,67.41666666666666
p15,2020-02-12,71.68333333333334
p15,2020-02-13,78.51666666666667
p15,2020-02-14,72.53333333333333
p15,2020-02-15,131.38333333333333
p15,2020-02-17,131.93333333333334
p15,2020-02-18,168.75
p15,2020-02-19,123.28333333333333
p15,2020-02-20,84.78333333333333
p15,2020-02-21,189.16666666666669
p15,2020-02-22,124.73333333333333
p15,2020-02-23,165.25
p15,2020-02-24,72.15
p15,2020-02-25,80.23333333333333
p15,2020-02-26,67.41666666666666
p15,2020-02-27,40.96666666666667
p15,2020-02-28,132.06666666666666
p15,2020-02-29,173.18333333333334
p15,2020-03-01,167.2
p15,2020-03-02,30.71666666666667
p15,2020-03-03,92.16666666666666
p15,2020-03-04,67.43333333333334
p15,2020-03-05,177.18333333333334
p15,2020-03-06,305.43333333333334
p15,2020-03-07,56.31666666666667
p15,2020-03-08,26.45
p15,2020-03-10,23.033333333333335
p15,2020-03-11,116.91666666666667
p15,2020-03-12,346.23333333333335
p15,2020-03-13,136.08333333333334
p15,2020-03-14,159.65
p15,2020-03-15,14.5
p15,2020-03-16,943.1
p15,2020-03-17,170.85
p15,2020-03-18,190.68333333333334
p15,2020-03-19,473.78333333333336
p15,2020-03-20,151.13333333333333
p15,2020-03-21,98.78333333333333
p15,2020-03-22,149.66666666666666
p15,2020-03-23,56.31666666666667
p15,2020-03-24,109.7
p15,2020-03-25,93.01666666666667
p15,2020-03-26,105.63333333333334
p15,2020-03-27,47.78333333333333
p15,2020-03-28,116.1
p15,2020-03-29,56.3
p15,2020-03-30,94.18333333333334
p15,2020-03-31,45.25
