Participant_ID,Dates,Distance
p12,2019-11-07,0.0
p12,2019-11-09,0.0
p12,2019-11-15,0.0
p12,2019-11-16,0.0
p12,2019-11-17,0.0
p12,2019-11-18,6.261531
p12,2019-11-22,0.0
p12,2019-11-24,0.0
p12,2019-11-25,6.220085
p12,2019-11-27,3.713789
p12,2019-11-29,0.0
p12,2019-12-02,0.12414
p12,2019-12-04,0.0
p12,2019-12-06,4.488789
p12,2019-12-07,0.0
p12,2019-12-08,0.0
p12,2019-12-09,0.0
p12,2019-12-10,0.0
p12,2019-12-11,0.0
p12,2019-12-12,0.0
p12,2019-12-14,0.0
p12,2019-12-17,0.0
p12,2019-12-20,0.0
p12,2019-12-21,0.0
p12,2020-01-10,0.0
p12,2020-01-11,0.0
p12,2020-01-12,0.0
p12,2020-01-13,0.0
p12,2020-01-15,0.0
p12,2020-01-16,0.0
p12,2020-01-17,0.0
p12,2020-01-18,0.0
p12,2020-01-19,0.0
p12,2020-01-23,0.0
p12,2020-01-25,0.0
p12,2020-01-26,0.0
p12,2020-01-27,0.0
p12,2020-01-28,0.0
p12,2020-01-29,0.0
p12,2020-01-31,0.0
p12,2020-02-01,0.0
p12,2020-02-02,0.0
p12,2020-02-03,0.0
p12,2020-02-04,0.0
p12,2020-02-05,0.0
p12,2020-02-07,0.0
p12,2020-02-08,0.0
p12,2020-02-10,0.0
p12,2020-02-11,0.0
p12,2020-02-12,0.0
p12,2020-02-18,0.0
p12,2020-02-19,0.0
p12,2020-02-22,0.0
p12,2020-02-23,0.0
p12,2020-02-25,0.0
