datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,11101.0,p02
2020-04-02,0,2,4,11467.0,p02
2020-04-03,0,3,4,41770.0,p02
2020-04-04,0,4,4,8119.0,p02
2020-04-05,0,5,4,12564.0,p02
2020-04-06,0,6,4,16711.0,p02
2020-04-07,0,7,4,29831.0,p02
2020-04-08,0,8,4,13335.0,p02
2020-04-09,0,9,4,29358.0,p02
2020-04-10,0,10,4,21429.0,p02
2020-04-11,0,11,4,21485.0,p02
2020-04-12,0,12,4,22031.0,p02
2020-04-13,0,13,4,26890.0,p02
2020-04-14,0,14,4,9986.0,p02
2020-04-15,0,15,4,12401.0,p02
2020-04-16,0,16,4,11986.0,p02
2020-04-17,0,17,4,5435.0,p02
2020-04-18,0,0,0,0.0,p02
2020-04-19,0,19,4,12520.0,p02
2020-04-20,0,20,4,11180.0,p02
2020-04-21,0,0,0,0.0,p02
2020-04-22,0,0,0,0.0,p02
2020-04-23,0,0,0,0.0,p02
2020-04-24,0,0,0,0.0,p02
2020-04-25,0,0,0,0.0,p02
2020-04-26,0,26,4,51144.0,p02
2020-04-27,0,27,4,63842.0,p02
2020-04-28,0,28,4,10157.0,p02
2020-04-29,0,29,4,21820.0,p02
2020-04-30,0,30,4,37187.0,p02
2020-05-01,0,1,5,11101.0,p02
2020-05-02,0,2,5,11467.0,p02
2020-05-03,0,3,5,41770.0,p02
2020-05-04,0,4,5,8119.0,p02
2020-05-05,0,5,5,12564.0,p02
2020-05-06,0,6,5,16711.0,p02
2020-05-07,0,7,5,29831.0,p02
2020-05-08,0,8,5,13335.0,p02
2020-05-09,0,9,5,29358.0,p02
2020-05-10,0,10,5,21429.0,p02
2020-05-11,0,11,5,21485.0,p02
2020-05-12,0,12,5,22031.0,p02
2020-05-13,0,13,5,26890.0,p02
2020-05-14,0,14,5,9986.0,p02
2020-05-15,0,15,5,12401.0,p02
2020-05-16,0,16,5,11986.0,p02
2020-05-17,0,17,5,5435.0,p02
2020-05-18,0,0,0,0.0,p02
2020-05-19,0,19,5,12520.0,p02
2020-05-20,0,20,5,11180.0,p02
2020-05-21,0,0,0,0.0,p02
2020-05-22,0,0,0,0.0,p02
2020-05-23,0,0,0,0.0,p02
2020-05-24,0,0,0,0.0,p02
2020-05-25,0,0,0,0.0,p02
2020-05-26,0,26,5,51144.0,p02
2020-05-27,0,27,5,63842.0,p02
2020-05-28,0,28,5,10157.0,p02
2020-05-29,0,29,5,21820.0,p02
2020-05-30,0,30,5,37187.0,p02
2020-05-31,0,31,5,37187.0,p02
2020-06-01,0,1,6,11101.0,p02
2020-06-02,0,2,6,11467.0,p02
2020-06-03,0,3,6,41770.0,p02
2020-06-04,0,4,6,8119.0,p02
2020-06-05,0,5,6,12564.0,p02
2020-06-06,0,6,6,16711.0,p02
2020-06-07,0,7,6,29831.0,p02
2020-06-08,0,8,6,13335.0,p02
2020-06-09,0,9,6,29358.0,p02
2020-06-10,0,10,6,21429.0,p02
2020-06-11,0,11,6,21485.0,p02
2020-06-12,0,12,6,22031.0,p02
2020-06-13,0,13,6,26890.0,p02
2020-06-14,0,14,6,9986.0,p02
2020-06-15,0,15,6,12401.0,p02
2020-06-16,0,16,6,11986.0,p02
2020-06-17,0,17,6,5435.0,p02
2020-06-18,0,0,0,0.0,p02
2020-06-19,0,19,6,12520.0,p02
2020-06-20,0,20,6,11180.0,p02
2020-06-21,0,0,0,0.0,p02
2020-06-22,0,0,0,0.0,p02
2020-06-23,0,0,0,0.0,p02
2020-06-24,0,0,0,0.0,p02
2020-06-25,0,0,0,0.0,p02
2020-06-26,0,26,6,51144.0,p02
2020-06-27,0,27,6,63842.0,p02
2020-06-28,0,28,6,10157.0,p02
2020-06-29,0,29,6,21820.0,p02
