logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,speed,tcxLink,pace,vo2Max
28929751708,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 31, 'name': 'very'}]",111.0,335,1946000,1946000,3527.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 8}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 7}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 5}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 5}]",02/14/20 15:53:26,2020-02-14 15:11:51,02/14/20 15:11:51,1946000,33.528,False,False,,,,,,,
28933175633,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",76.0,341,2406000,2406000,4393.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 20}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 5}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 1}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/14/20 18:54:47,2020-02-14 18:00:00,02/14/20 18:00:00,2406000,51.816,False,False,,,,,,,
28909396530,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 110, 'name': 'very'}]",113.0,1219,8153000,7166000,14943.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 10}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 61}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 28}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 21}]",02/15/20 11:01:14,2020-02-15 08:37:42,02/15/20 08:37:42,8153000,337.718,True,True,9.93257,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",4.946588891989952,https://www.fitbit.com/activities/exercise/28909396530?export=tcx,727.7742457695456,{'vo2Max': 38.78304}
28947490322,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",111.0,100,717000,717000,849.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 9}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 2}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/15/20 15:03:12,2020-02-15 14:43:29,02/15/20 14:43:29,717000,9.144,False,False,,,,,,,
28979199688,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 94, 'name': 'very'}]",111.0,1003,6536000,6534000,9057.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 10}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 57}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 35}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 7}]",02/17/20 12:42:52,2020-02-17 10:37:34,02/17/20 10:37:34,6536000,315.773,False,False,6.558257,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",3.6133608815427,,996.3023672473602,
28990522463,Sport,15000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",100.0,153,1382000,1382000,1471.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 3}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 19}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/17/20 16:15:33,2020-02-17 15:36:01,02/17/20 15:36:01,1382000,,False,False,,,,,,,
29006886854,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",105.0,86,666000,666000,794.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 3}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 2}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/18/20 11:33:41,2020-02-18 11:10:21,02/18/20 11:10:21,666000,9.144,False,False,,,,,,,
28974656598,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 20, 'name': 'fairly'}, {'minutes': 134, 'name': 'very'}]",114.0,1482,9460000,9459000,13161.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 3}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 81}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 65}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 9}]",02/18/20 13:57:16,2020-02-18 11:19:20,02/18/20 11:19:20,9460000,448.97,True,True,13.809609,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",5.238519505233111,https://www.fitbit.com/activities/exercise/28974656598?export=tcx,687.2170651276026,
29027224690,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 117, 'name': 'very'}]",121.0,1221,7400000,7397000,9981.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 22}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 94}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 6}]",02/19/20 13:44:45,2020-02-19 11:41:15,02/19/20 11:41:15,7400000,238.963,True,True,11.343671,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",5.4435825334595105,https://www.fitbit.com/activities/exercise/29027224690?export=tcx,661.3291849388246,
29070611025,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 73, 'name': 'very'}]",110.0,798,5089000,5087000,8062.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 6}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 40}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 38}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/20/20 10:11:08,2020-02-20 08:46:11,02/20/20 08:46:11,5089000,362.102,True,True,8.409296,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",5.860668370355809,https://www.fitbit.com/activities/exercise/29070611025?export=tcx,614.2644102180174,
29116449729,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",67.0,118,1280000,1280000,1449.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 11}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 0}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/21/20 10:28:01,2020-02-21 09:51:44,02/21/20 09:51:44,1280000,,False,False,,,,,,,
29106087495,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 161, 'name': 'very'}]",117.0,1627,10071000,10070000,14550.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 62}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 103}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/21/20 14:17:32,2020-02-21 11:29:31,02/21/20 11:29:31,10071000,513.588,True,True,15.76246,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",5.589291360476664,https://www.fitbit.com/activities/exercise/29106087495?export=tcx,644.0888062226526,
29102648520,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 22, 'name': 'fairly'}, {'minutes': 101, 'name': 'very'}]",109.0,1106,7486000,7484000,8539.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 4}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 69}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 51}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/22/20 16:17:37,2020-02-22 14:12:38,02/22/20 14:12:38,7486000,495.3,True,True,8.986789,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",4.252377338321754,https://www.fitbit.com/activities/exercise/29102648520?export=tcx,846.5852659775435,
29145725307,Run,90009,"[{'minutes': 11, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 48, 'name': 'fairly'}, {'minutes': 98, 'name': 'very'}]",88.0,1179,11074000,9915000,16254.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 57}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 107}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/23/20 12:28:25,2020-02-23 09:23:41,02/23/20 09:23:41,11074000,336.194,True,True,11.288382,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",4.070832072617247,https://www.fitbit.com/activities/exercise/29145725307?export=tcx,884.3400896381029,
29175398792,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",113.0,316,1997000,1997000,3820.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 14}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 17}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/24/20 06:52:07,2020-02-24 06:04:40,02/24/20 06:04:40,1997000,15.24,False,False,,,,,,,
29189084332,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",95.0,322,2332000,2332000,3970.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 3}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 28}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 6}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/24/20 18:09:12,2020-02-24 17:17:53,02/24/20 17:17:53,2332000,60.96,False,False,,,,,,,
29212033358,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",89.0,66,615000,615000,893.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 6}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/25/20 11:35:04,2020-02-25 11:09:22,02/25/20 11:09:22,615000,0.0,False,False,,,,,,,
29213405937,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",88.0,98,717000,717000,1078.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 3}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 9}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/25/20 12:50:37,2020-02-25 12:32:09,02/25/20 12:32:09,717000,24.384,False,False,,,,,,,
29216829421,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 23, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",92.0,373,3482000,3482000,3979.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 15}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 18}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/25/20 15:52:17,2020-02-25 14:52:06,02/25/20 14:52:06,3482000,21.336,False,False,,,,,,,
29241399727,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",112.0,299,1997000,1997000,2722.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 12}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 9}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 2}]",02/26/20 10:35:00,2020-02-26 09:52:13,02/26/20 09:52:13,1997000,18.288,False,False,,,,,,,
29248179984,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",109.0,310,2048000,2048000,3666.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 1}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 23}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 3}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/26/20 17:11:22,2020-02-26 16:29:02,02/26/20 16:29:02,2048000,64.008,False,False,,,,,,,
29268411084,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",97.0,341,2458000,2458000,4229.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 11}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 3}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/27/20 06:52:17,2020-02-27 06:04:01,02/27/20 06:04:01,2458000,21.336,False,False,,,,,,,
29285417705,Run,90009,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",,1,89000,89000,29.0,tracker,"{'calories': False, 'distance': False, 'steps': False}",,02/28/20 11:22:48,2020-02-28 11:06:06,02/28/20 11:06:06,89000,1.778,False,False,0.026833,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",1.085379775280899,,3316.8113889613537,
29301756268,Elliptical,20047,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 85, 'name': 'very'}]",114.0,909,5838000,5838000,8382.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 50}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 7}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 17}]",02/28/20 12:53:31,2020-02-28 11:11:08,02/28/20 11:11:08,5838000,,False,False,,,,,,,
29304821172,Sport,15000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",100.0,236,1997000,1997000,2458.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 31}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",02/28/20 15:55:00,2020-02-28 15:14:21,02/28/20 15:14:21,1997000,,False,False,,,,,,,
29285707665,Run,90009,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 20, 'name': 'fairly'}, {'minutes': 141, 'name': 'very'}]",112.0,1503,10393000,10391000,12756.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 12}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 70}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 90}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 1}]",02/29/20 14:14:51,2020-02-29 11:21:31,02/29/20 11:21:31,10393000,231.953,True,True,13.071,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",4.485708786449813,https://www.fitbit.com/activities/exercise/29285707665?export=tcx,802.5487545858274,
29327703474,Run,90009,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 18, 'name': 'lightly'}, {'minutes': 33, 'name': 'fairly'}, {'minutes': 111, 'name': 'very'}]",99.0,1272,10034000,10032000,11722.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 34}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 96}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 36}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/01/20 14:52:23,2020-03-01 12:05:01,03/01/20 12:05:01,10034000,339.547,True,True,10.879046,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'VO2_MAX', 'GPS', 'PACE', 'HEARTRATE', 'DISTANCE', 'ELEVATION', 'CALORIES']}",3.865356459330143,https://www.fitbit.com/activities/exercise/29327703474?export=tcx,931.3500676788477,
29360526444,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",105.0,98,666000,666000,1089.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 3}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 6}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/02/20 11:19:27,2020-03-02 11:00:52,03/02/20 11:00:52,666000,3.048,False,False,,,,,,,
29447385409,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",105.0,172,1177000,1177000,1748.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 12}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 5}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/05/20 08:59:07,2020-03-02 20:26:44,03/02/20 20:26:44,1177000,0.0,False,False,,,,,,,
29447385411,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",100.0,92,768000,768000,1036.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 13}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/05/20 08:59:07,2020-03-03 12:49:50,03/03/20 12:49:50,768000,3.048,False,False,,,,,,,
29447385413,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",97.0,573,4762000,4762000,6545.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 2}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 77}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 0}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/05/20 08:59:07,2020-03-03 13:22:15,03/03/20 13:22:15,4762000,30.48,False,False,,,,,,,
29447385416,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 55, 'name': 'very'}]",102.0,551,4046000,4046000,5990.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 4}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 53}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 7}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 3}]",03/05/20 08:59:08,2020-03-04 11:49:42,03/04/20 11:49:42,4046000,36.576,False,False,,,,,,,
29436743512,Run,90009,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 97, 'name': 'very'}]",108.0,1128,7305000,7303000,10047.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 5}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 85}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 27}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 5}]",03/05/20 08:59:03,2020-03-05 05:27:25,03/05/20 05:27:25,7305000,800.71,False,False,10.827664,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150532704', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['VO2_MAX', 'PACE', 'CALORIES', 'HEARTRATE', 'STEPS', 'ELEVATION', 'GPS', 'DISTANCE']}",5.338529371491168,,674.3430164915326,
29511498246,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 50, 'name': 'very'}]",104.0,447,3328000,3328000,5405.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 83, 'minutes': 0}, {'name': 'Fat Burn', 'min': 83, 'max': 116, 'minutes': 53}, {'name': 'Cardio', 'min': 116, 'max': 141, 'minutes': 1}, {'name': 'Peak', 'min': 141, 'max': 220, 'minutes': 0}]",03/07/20 20:59:50,2020-03-05 12:56:03,03/05/20 12:56:03,3328000,33.528,False,False,,,,,,,
