datetime,hour,day,month,predictions,Participant_ID
2020-08-17,0,17,8,224.0,p12
2020-08-18,0,18,8,111.0,p12
2020-08-19,0,0,0,0.0,p12
2020-08-20,0,0,0,0.0,p12
2020-08-21,0,0,0,0.0,p12
2020-08-22,0,0,0,0.0,p12
2020-08-23,0,0,0,0.0,p12
2020-08-24,0,0,0,0.0,p12
2020-08-25,0,25,8,830.0,p12
2020-08-26,0,26,8,308.0,p12
2020-08-27,0,27,8,640.0,p12
2020-08-28,0,28,8,660.0,p12
2020-08-29,0,29,8,959.0,p12
2020-08-30,0,30,8,959.0,p12
2020-08-31,0,31,8,959.0,p12
2020-09-01,0,0,0,0.0,p12
2020-09-02,0,2,9,163.0,p12
2020-09-03,0,3,9,63.0,p12
2020-09-04,0,4,9,172.0,p12
2020-09-05,0,5,9,33.0,p12
2020-09-06,0,0,0,0.0,p12
2020-09-07,0,0,0,0.0,p12
2020-09-08,0,0,0,0.0,p12
2020-09-09,0,9,9,28.0,p12
2020-09-10,0,10,9,560.0,p12
2020-09-11,0,11,9,560.0,p12
2020-09-12,0,12,9,492.0,p12
2020-09-13,0,13,9,526.0,p12
2020-09-14,0,0,0,0.0,p12
2020-09-15,0,0,0,0.0,p12
2020-09-16,0,16,9,88.0,p12
2020-09-17,0,17,9,224.0,p12
2020-09-18,0,18,9,111.0,p12
2020-09-19,0,0,0,0.0,p12
2020-09-20,0,0,0,0.0,p12
2020-09-21,0,0,0,0.0,p12
2020-09-22,0,0,0,0.0,p12
2020-09-23,0,0,0,0.0,p12
2020-09-24,0,0,0,0.0,p12
2020-09-25,0,25,9,830.0,p12
2020-09-26,0,26,9,308.0,p12
2020-09-27,0,27,9,640.0,p12
2020-09-28,0,28,9,660.0,p12
2020-09-29,0,29,9,959.0,p12
2020-09-30,0,30,9,959.0,p12
2020-10-01,0,0,0,0.0,p12
2020-10-02,0,2,10,163.0,p12
2020-10-03,0,3,10,63.0,p12
2020-10-04,0,4,10,172.0,p12
2020-10-05,0,5,10,33.0,p12
2020-10-06,0,0,0,0.0,p12
2020-10-07,0,0,0,0.0,p12
2020-10-08,0,0,0,0.0,p12
2020-10-09,0,9,10,28.0,p12
2020-10-10,0,10,10,560.0,p12
2020-10-11,0,11,10,560.0,p12
2020-10-12,0,12,10,492.0,p12
2020-10-13,0,13,10,526.0,p12
2020-10-14,0,0,0,0.0,p12
2020-10-15,0,0,0,0.0,p12
2020-10-16,0,16,10,88.0,p12
2020-10-17,0,17,10,224.0,p12
2020-10-18,0,18,10,111.0,p12
2020-10-19,0,0,0,0.0,p12
2020-10-20,0,0,0,0.0,p12
2020-10-21,0,0,0,0.0,p12
