Participant_ID,Dates,Active_Duration_in_mins
p11,2019-11-15,34.15
p11,2019-11-16,36.7
p11,2019-11-18,43.916666666666664
p11,2019-11-19,91.11666666666666
p11,2019-11-20,90.0
p11,2019-11-22,28.166666666666668
p11,2019-11-24,63.88333333333333
p11,2019-11-25,25.6
p11,2019-11-26,98.81666666666666
p11,2019-11-27,40.96666666666667
p11,2019-11-28,74.98333333333333
p11,2019-11-29,28.166666666666668
p11,2019-11-30,16.216666666666665
p11,2019-12-02,77.55
p11,2019-12-03,79.65
p11,2019-12-04,67.78333333333333
p11,2019-12-07,40.1
p11,2019-12-08,17.066666666666666
p11,2019-12-09,45.6
p11,2019-12-14,96.43333333333332
p11,2019-12-15,17.066666666666666
p11,2019-12-17,48.53333333333333
p11,2019-12-18,19.633333333333333
p11,2019-12-23,22.2
p11,2019-12-24,21.333333333333332
p11,2019-12-26,52.916666666666664
p11,2019-12-29,73.4
p11,2020-01-02,90.46666666666665
p11,2020-01-04,18.783333333333335
p11,2020-01-06,46.349999999999994
p11,2020-01-09,27.3
p11,2020-01-10,17.933333333333334
p11,2020-01-13,38.233333333333334
p11,2020-01-14,46.93333333333333
p11,2020-01-15,48.65
p11,2020-01-16,31.45
p11,2020-01-17,49.8
p11,2020-01-19,46.1
p11,2020-01-20,15.35
p11,2020-01-21,50.0
p11,2020-01-22,28.166666666666668
p11,2020-01-25,330.0
p11,2020-01-26,167.18333333333334
p11,2020-01-29,15.366666666666667
p11,2020-01-30,56.31666666666667
p11,2020-02-02,52.06666666666667
p11,2020-02-04,68.13333333333333
p11,2020-02-08,75.0
p11,2020-02-10,72.5
p11,2020-02-12,75.0
p11,2020-02-13,46.1
p11,2020-02-17,78.8
p11,2020-02-18,15.366666666666667
p11,2020-02-20,60.0
p11,2020-02-21,34.06666666666667
p11,2020-02-23,57.35
p11,2020-02-24,41.7
p11,2020-02-25,24.75
p11,2020-03-01,76.48333333333333
p11,2020-03-11,64.86666666666666
p11,2020-03-13,26.45
