logId,activityName,activityTypeId,activityLevel,calories,duration,activeDuration,steps,source,logType,manualValuesSpecified,lastModified,startTime,originalStartTime,originalDuration,hasGps,shouldFetchDetails,averageHeartRate,distance,distanceUnit,heartRateZones,speed,elevationGain,tcxLink,pace,vo2Max
29414014485,Weights,2131,"[{'minutes': 8, 'name': 'sedentary'}, {'minutes': 33, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",245,3739000,3737000,1812,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'CALORIES', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/04/20 13:22:58,2020-03-04 12:07:38,03/04/20 12:07:38,3739000,False,False,113.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 12}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 43}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 7}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,60.046,,,
29450799501,Aerobic Workout,3001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",182,1894000,1894000,2952,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/05/20 13:16:39,2020-03-05 12:13:58,03/05/20 12:13:58,1894000,False,False,105.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 11}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 21}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
29501505289,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",90,1075000,1075000,1388,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/07/20 13:45:09,2020-03-06 20:36:09,03/06/20 20:36:09,1075000,False,False,103.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 2}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 16}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
29501505290,Aerobic Workout,3001,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",81,921000,921000,1432,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/07/20 13:45:10,2020-03-07 11:42:25,03/07/20 11:42:25,921000,False,False,100.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 5}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 10}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
29502840742,Hike,90012,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",163,1865000,1865000,1869,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/08/20 10:25:07,2020-03-08 09:42:54,03/08/20 09:42:54,1865000,True,True,103.0,1.2708300000000001,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 8}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 21}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 2}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",2.453076675603216,207.825,https://www.fitbit.com/activities/exercise/29502840742?export=tcx,1467.5448329044798,
29545170116,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 28, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",162,2048000,2048000,3037,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/09/20 12:36:37,2020-03-09 11:53:34,03/09/20 11:53:34,2048000,False,False,96.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 26}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 8}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,3.048,,,
29544700798,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",262,1898000,1894000,4756,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/09/20 17:46:03,2020-03-09 17:13:38,03/09/20 17:13:38,1898000,False,False,154.0,4.84689,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 2}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 30}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",9.212692713833157,75.59,,390.765231385009,
29584760425,Tennis,15675,"[{'minutes': 51, 'name': 'sedentary'}, {'minutes': 21, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",453,7723000,7721000,5606,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'CALORIES', 'HEARTRATE', 'DISTANCE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/10/20 20:18:06,2020-03-10 18:06:37,03/10/20 18:06:37,7723000,False,False,108.0,3.72082,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 54}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 54}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 21}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",1.734872684885377,14.63,,,
29645321118,Weights,2131,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 26, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",215,2925000,2796000,2374,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'CALORIES', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/14/20 07:20:10,2020-03-11 12:29:24,03/11/20 12:29:24,2925000,False,False,122.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 38}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 8}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,4.877,,,
29645321117,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",363,2778000,2742000,7111,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/14/20 07:20:10,2020-03-13 15:32:54,03/13/20 15:32:54,2778000,True,True,146.0,7.297554,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 8}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 36}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 1}]",9.582840262582057,86.868,https://www.fitbit.com/activities/exercise/29645321117?export=tcx,375.6715025353031,{'vo2Max': 45.8402}
29648109831,Hike,90012,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 103, 'name': 'very'}]",659,6180000,6180000,5943,"{'type': 'app', 'name': 'Fitbit for iPhone', 'id': '228TSL', 'url': 'https://www.fitbit.com/iphone'}",manual,"{'calories': False, 'distance': True, 'steps': False}",03/14/20 13:30:04,2020-03-14 11:15:00,03/14/20 11:15:00,6180000,False,False,,4.0,Kilometer,,2.330097087378641,0.0,,1545.0,
29731686377,Weights,2131,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 45, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",165,2700000,2700000,919,"{'type': 'app', 'name': 'Fitbit for iPhone', 'id': '228TSL', 'url': 'https://www.fitbit.com/iphone'}",manual,"{'calories': False, 'distance': True, 'steps': False}",03/16/20 19:44:33,2020-03-16 16:14:00,03/16/20 16:14:00,2700000,False,False,103.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 26}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 19}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
29762865493,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 16, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",251,2765000,2765000,4835,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/17/20 21:07:22,2020-03-17 14:15:23,03/17/20 14:15:23,2765000,False,False,114.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 46}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,79.248,,,
29790597308,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",263,1890000,1767000,4575,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/19/20 12:12:24,2020-03-18 17:09:08,03/18/20 17:09:08,1890000,False,False,158.0,4.703851,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 1}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 28}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 1}]",9.576713073005093,77.419,,375.9118574981332,
29788136765,Hike,90012,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",111,1697000,1697000,1063,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/19/20 12:59:01,2020-03-19 12:27:49,03/19/20 12:27:49,1697000,True,True,97.0,0.63207,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 14}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 14}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",1.340867413081909,97.736,https://www.fitbit.com/activities/exercise/29788136765?export=tcx,2684.829211954372,
29806411229,Cross Country Skiing,90015,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 20, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",308,4583000,3269000,5535,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'CALORIES', 'HEARTRATE', 'DISTANCE']}",tracker,"{'calories': False, 'distance': True, 'steps': False}",03/20/20 22:21:11,2020-03-20 13:19:44,03/20/20 13:19:44,4583000,False,False,107.0,3.828492,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 11}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 44}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",4.216141817069441,290.474,,,
29863344634,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 24, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",206,2509000,2509000,3925,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/22/20 20:18:35,2020-03-22 11:55:17,03/22/20 11:55:17,2509000,False,False,105.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 4}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 38}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,85.344,,,
29842784017,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 63, 'name': 'very'}]",520,3810000,3789000,9817,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/23/20 12:21:22,2020-03-23 11:12:30,03/23/20 11:12:30,3810000,True,True,151.0,9.150492,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 5}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 57}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 1}]",8.662432304038004,162.458,https://www.fitbit.com/activities/exercise/29842784017?export=tcx,415.58766333121645,{'vo2Max': 40.761810000000004}
29872097352,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",31,243000,220000,595,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/23/20 12:36:30,2020-03-23 12:21:00,03/23/20 12:21:00,243000,True,True,158.0,0.5700069999999999,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 1}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 1}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 2}]",8.748654545454546,1.8290000000000002,https://www.fitbit.com/activities/exercise/29872097352?export=tcx,411.4918449797995,{'vo2Max': 39.50592}
29875609510,Weights,2131,"[{'minutes': 12, 'name': 'sedentary'}, {'minutes': 35, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",236,3449000,3447000,1863,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'CALORIES', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/24/20 19:28:58,2020-03-24 18:26:28,03/24/20 18:26:28,3449000,False,False,115.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 16}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 38}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 3}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,6.401,,,
29925418398,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 43, 'name': 'very'}]",374,3223000,2727000,6757,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/26/20 13:49:12,2020-03-25 17:06:38,03/25/20 17:06:38,3223000,False,False,152.0,6.523976,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 7}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 34}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 3}]",8.60976897689769,227.381,,418.1296861344087,
29925418397,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 47, 'name': 'very'}]",440,3153000,3047000,7793,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'ELEVATION', 'CALORIES', 'HEARTRATE', 'DISTANCE', 'VO2_MAX', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/26/20 13:49:12,2020-03-26 12:31:16,03/26/20 12:31:16,3153000,False,False,153.0,7.676882,Kilometer,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 9}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 40}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 1}]",9.072886117492617,106.375,,396.78664025763135,
29951486150,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",185,2151000,2151000,3564,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/27/20 14:50:15,2020-03-27 14:10:05,03/27/20 14:10:05,2151000,False,False,107.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 2}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 33}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,54.864,,,
29966550724,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 20, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",139,1587000,1587000,2437,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/28/20 10:18:41,2020-03-28 09:48:34,03/28/20 09:48:34,1587000,False,False,111.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 27}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
29945926897,Workout,3000,"[{'minutes': 14, 'name': 'sedentary'}, {'minutes': 19, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",205,3186000,3184000,1094,"{'type': 'tracker', 'name': 'Versa 2', 'id': '147848006', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'CALORIES', 'HEARTRATE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}",03/28/20 12:04:34,2020-03-28 11:05:08,03/28/20 11:05:08,3186000,False,False,113.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 13}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 35}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 5}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,10.668,,,
29971672138,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 26, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",349,3994000,3994000,6419,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/28/20 16:28:28,2020-03-28 15:06:01,03/28/20 15:06:01,3994000,False,False,108.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 5}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 61}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,79.248,,,
29985193581,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 22, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",235,2714000,2714000,3322,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/29/20 11:06:35,2020-03-29 10:13:45,03/29/20 10:13:45,2714000,False,False,112.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 0}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 45}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 0}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
30003595457,Cross Country Skiing,90015,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",173,1639000,1639000,2300,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",03/30/20 13:23:07,2020-03-30 12:40:57,03/30/20 12:40:57,1639000,False,False,122.0,,,"[{'name': 'Out of Range', 'min': 30, 'max': 99, 'minutes': 1}, {'name': 'Fat Burn', 'min': 99, 'max': 138, 'minutes': 20}, {'name': 'Cardio', 'min': 138, 'max': 168, 'minutes': 7}, {'name': 'Peak', 'min': 168, 'max': 220, 'minutes': 0}]",,,,,
