Participant_ID,Dates,Active_Duration_in_mins
p14,2019-11-14,29.016666666666666
p14,2019-11-15,81.93333333333334
p14,2019-11-17,50.53333333333333
p14,2019-11-18,55.46666666666667
p14,2019-11-19,121.45
p14,2019-11-20,43.53333333333333
p14,2019-11-21,49.5
p14,2019-11-23,77.66666666666667
p14,2019-11-24,186.03333333333333
p14,2019-11-25,35.85
p14,2019-11-26,84.08333333333334
p14,2019-11-27,65.71666666666667
p14,2019-11-28,51.2
p14,2019-12-02,112.63333333333333
p14,2019-12-03,50.349999999999994
p14,2019-12-04,21.333333333333332
p14,2019-12-05,23.033333333333335
p14,2019-12-06,69.98333333333333
p14,2019-12-07,80.23333333333333
p14,2019-12-09,65.21666666666667
p14,2019-12-10,108.5
p14,2019-12-11,61.43333333333334
p14,2019-12-12,27.3
p14,2019-12-13,91.76666666666667
p14,2019-12-16,47.8
p14,2019-12-17,58.866666666666674
p14,2019-12-18,48.65
p14,2019-12-19,25.6
p14,2019-12-20,94.71666666666667
p14,2019-12-21,108.38333333333333
p14,2019-12-22,115.2
p14,2019-12-25,134.83333333333334
p14,2019-12-26,44.36666666666667
p14,2019-12-27,37.45
p14,2019-12-28,21.35
p14,2019-12-29,19.633333333333333
p14,2019-12-30,37.55
p14,2020-01-02,60.583333333333336
p14,2020-01-03,52.083333333333336
p14,2020-01-05,51.766666666666666
p14,2020-01-06,95.55000000000001
p14,2020-01-07,64.86666666666667
p14,2020-01-08,75.8
p14,2020-01-09,135.68333333333334
p14,2020-01-10,55.25
p14,2020-01-11,63.95
p14,2020-01-12,87.05
p14,2020-01-13,46.08333333333333
p14,2020-01-14,96.95
p14,2020-01-15,96.4
p14,2020-01-16,174.51666666666665
p14,2020-01-17,113.2
p14,2020-01-18,140.76666666666665
p14,2020-01-19,75.95
p14,2020-01-20,61.43333333333334
p14,2020-01-21,104.48333333333333
p14,2020-01-22,68.7
p14,2020-01-23,83.3
p14,2020-01-24,87.03333333333333
p14,2020-01-25,19.316666666666666
p14,2020-01-26,88.48333333333333
p14,2020-01-27,44.36666666666667
p14,2020-01-28,88.53333333333333
p14,2020-01-29,58.88333333333333
p14,2020-01-30,166.18333333333334
p14,2020-01-31,51.6
p14,2020-02-01,88.75
p14,2020-02-02,33.28333333333333
p14,2020-02-03,66.58333333333333
p14,2020-02-04,102.23333333333333
p14,2020-02-05,63.15
p14,2020-02-06,48.333333333333336
p14,2020-02-07,21.333333333333332
p14,2020-02-08,185.7
p14,2020-02-09,115.19999999999999
p14,2020-02-10,52.9
p14,2020-02-11,134.78333333333333
p14,2020-02-12,59.733333333333334
p14,2020-02-13,59.733333333333334
p14,2020-02-14,62.0
p14,2020-02-15,29.016666666666666
p14,2020-02-16,18.766666666666666
p14,2020-02-17,45.21666666666667
p14,2020-02-18,113.5
p14,2020-02-19,40.96666666666667
p14,2020-02-20,88.26666666666667
p14,2020-02-21,101.3
p14,2020-02-22,20.783333333333335
p14,2020-02-23,20.316666666666666
p14,2020-02-24,69.96666666666667
p14,2020-02-25,89.6
p14,2020-02-26,73.91666666666666
p14,2020-02-27,54.61666666666666
p14,2020-02-28,104.30000000000001
p14,2020-02-29,89.7
p14,2020-03-03,116.16666666666666
p14,2020-03-04,100.68333333333334
p14,2020-03-06,79.36666666666667
p14,2020-03-08,167.13333333333333
p14,2020-03-09,95.88333333333333
p14,2020-03-10,33.266666666666666
p14,2020-03-11,51.2
p14,2020-03-13,72.8
p14,2020-03-14,107.19999999999999
p14,2020-03-15,37.88333333333333
p14,2020-03-17,25.083333333333332
p14,2020-03-19,70.05000000000001
p14,2020-03-21,86.3
p14,2020-03-22,26.516666666666666
p14,2020-03-23,25.6
p14,2020-03-24,25.766666666666666
p14,2020-03-25,24.866666666666667
p14,2020-03-26,39.25
p14,2020-03-27,134.93333333333334
p14,2020-03-29,147.38333333333333
p14,2020-03-31,25.183333333333334
