datetime,hour,day,month,predictions,Participant_ID
2020-04-01,0,1,4,7934.0,p10
2020-04-02,0,2,4,9570.0,p10
2020-04-03,0,3,4,1638.0,p10
2020-04-04,0,4,4,15008.0,p10
2020-04-05,0,5,4,9840.0,p10
2020-04-06,0,6,4,4472.0,p10
2020-04-07,0,7,4,5491.0,p10
2020-04-08,0,8,4,6144.0,p10
2020-04-09,0,9,4,12695.0,p10
2020-04-10,0,10,4,15133.0,p10
2020-04-11,0,11,4,14213.0,p10
2020-04-12,0,12,4,12680.0,p10
2020-04-13,0,13,4,9893.0,p10
2020-04-14,0,14,4,6357.0,p10
2020-04-15,0,15,4,7841.0,p10
2020-04-16,0,16,4,2376.0,p10
2020-04-17,0,17,4,6903.0,p10
2020-04-18,0,18,4,5996.0,p10
2020-04-19,0,19,4,6963.0,p10
2020-04-20,0,20,4,14554.0,p10
2020-04-21,0,21,4,6752.0,p10
2020-04-22,0,22,4,4611.0,p10
2020-04-23,0,23,4,8325.0,p10
2020-04-24,0,0,0,0.0,p10
2020-04-25,0,25,4,2765.0,p10
2020-04-26,0,26,4,13774.0,p10
2020-04-27,0,27,4,1059.0,p10
2020-04-28,0,28,4,7612.0,p10
2020-04-29,0,29,4,7119.0,p10
2020-04-30,0,0,0,0.0,p10
2020-05-01,0,1,5,7934.0,p10
2020-05-02,0,2,5,9570.0,p10
2020-05-03,0,3,5,1638.0,p10
2020-05-04,0,4,5,15008.0,p10
2020-05-05,0,5,5,9840.0,p10
2020-05-06,0,6,5,4472.0,p10
2020-05-07,0,7,5,5491.0,p10
2020-05-08,0,8,5,6144.0,p10
2020-05-09,0,9,5,12695.0,p10
2020-05-10,0,10,5,15133.0,p10
2020-05-11,0,11,5,14213.0,p10
2020-05-12,0,12,5,12680.0,p10
2020-05-13,0,13,5,9893.0,p10
2020-05-14,0,14,5,6357.0,p10
2020-05-15,0,15,5,7841.0,p10
2020-05-16,0,16,5,2376.0,p10
2020-05-17,0,17,5,6903.0,p10
2020-05-18,0,18,5,5996.0,p10
2020-05-19,0,19,5,6963.0,p10
2020-05-20,0,20,5,14554.0,p10
2020-05-21,0,21,5,6752.0,p10
2020-05-22,0,22,5,4611.0,p10
2020-05-23,0,23,5,8325.0,p10
2020-05-24,0,0,0,0.0,p10
2020-05-25,0,25,5,2765.0,p10
2020-05-26,0,26,5,13774.0,p10
2020-05-27,0,27,5,1059.0,p10
2020-05-28,0,28,5,7612.0,p10
2020-05-29,0,29,5,7119.0,p10
2020-05-30,0,0,0,0.0,p10
2020-05-31,0,31,5,2817.0,p10
2020-06-01,0,1,6,7934.0,p10
2020-06-02,0,2,6,9570.0,p10
2020-06-03,0,3,6,1638.0,p10
2020-06-04,0,4,6,15008.0,p10
2020-06-05,0,5,6,9840.0,p10
2020-06-06,0,6,6,4472.0,p10
2020-06-07,0,7,6,5491.0,p10
2020-06-08,0,8,6,6144.0,p10
2020-06-09,0,9,6,12695.0,p10
2020-06-10,0,10,6,15133.0,p10
2020-06-11,0,11,6,14213.0,p10
2020-06-12,0,12,6,12680.0,p10
2020-06-13,0,13,6,9893.0,p10
2020-06-14,0,14,6,6357.0,p10
2020-06-15,0,15,6,7841.0,p10
2020-06-16,0,16,6,2376.0,p10
2020-06-17,0,17,6,6903.0,p10
2020-06-18,0,18,6,5996.0,p10
2020-06-19,0,19,6,6963.0,p10
2020-06-20,0,20,6,14554.0,p10
2020-06-21,0,21,6,6752.0,p10
2020-06-22,0,22,6,4611.0,p10
2020-06-23,0,23,6,8325.0,p10
2020-06-24,0,0,0,0.0,p10
2020-06-25,0,25,6,2765.0,p10
2020-06-26,0,26,6,13774.0,p10
2020-06-27,0,27,6,1059.0,p10
2020-06-28,0,28,6,7612.0,p10
2020-06-29,0,29,6,7119.0,p10
2020-06-30,0,0,0,0.0,p10
2020-07-01,0,1,7,630.0,p10
2020-07-02,0,2,7,6796.0,p10
2020-07-03,0,3,7,2873.0,p10
2020-07-04,0,4,7,14771.0,p10
2020-07-05,0,5,7,8918.0,p10
2020-07-06,0,6,7,4445.0,p10
2020-07-07,0,7,7,4133.0,p10
2020-07-08,0,8,7,1647.0,p10
2020-07-09,0,9,7,7384.0,p10
2020-07-10,0,10,7,5591.0,p10
2020-07-11,0,11,7,2355.0,p10
2020-07-12,0,12,7,822.0,p10
2020-07-13,0,13,7,5835.0,p10
2020-07-14,0,14,7,2209.0,p10
2020-07-15,0,15,7,3693.0,p10
2020-07-16,0,16,7,4462.0,p10
2020-07-17,0,17,7,6137.0,p10
2020-07-18,0,18,7,5230.0,p10
2020-07-19,0,19,7,7816.0,p10
2020-07-20,0,20,7,14186.0,p10
2020-07-21,0,21,7,1971.0,p10
2020-07-22,0,22,7,804.0,p10
2020-07-23,0,23,7,5626.0,p10
2020-07-24,0,0,0,0.0,p10
2020-07-25,0,25,7,3137.0,p10
2020-07-26,0,26,7,14146.0,p10
2020-07-27,0,27,7,4676.0,p10
2020-07-28,0,28,7,16037.0,p10
2020-07-29,0,29,7,15545.0,p10
2020-07-30,0,30,7,392.0,p10
2020-07-31,0,31,7,5032.0,p10
2020-08-01,0,1,8,630.0,p10
2020-08-02,0,2,8,6796.0,p10
2020-08-03,0,3,8,2873.0,p10
2020-08-04,0,4,8,14771.0,p10
2020-08-05,0,5,8,8918.0,p10
2020-08-06,0,6,8,4445.0,p10
2020-08-07,0,7,8,4133.0,p10
2020-08-08,0,8,8,1647.0,p10
2020-08-09,0,9,8,7384.0,p10
2020-08-10,0,10,8,5591.0,p10
2020-08-11,0,11,8,2355.0,p10
2020-08-12,0,12,8,822.0,p10
2020-08-13,0,13,8,5835.0,p10
2020-08-14,0,14,8,2209.0,p10
2020-08-15,0,15,8,3693.0,p10
2020-08-16,0,16,8,4462.0,p10
2020-08-17,0,17,8,6137.0,p10
2020-08-18,0,18,8,5230.0,p10
2020-08-19,0,19,8,7816.0,p10
2020-08-20,0,20,8,14186.0,p10
2020-08-21,0,21,8,1971.0,p10
2020-08-22,0,22,8,804.0,p10
2020-08-23,0,23,8,5626.0,p10
2020-08-24,0,0,0,0.0,p10
