datetime,Resting_beats_per_min
2019-11-01, 53.74107360839844
2019-11-02, 52.881497383117676
2019-11-03, 53.22202396392822
2019-11-04, 54.31114101409912
2019-11-05, 52.25911045074463
2019-11-06, 54.2031888961792
2019-11-07, 53.09000301361084
2019-11-08, 53.342061042785645
2019-11-09, 53.04067897796631
2019-11-10, 52.42062187194824
2019-11-11, 52.51010799407959
2019-11-12, 52.115116119384766
2019-11-13, 51.88932704925537
2019-11-14, 51.93328094482422
2019-11-15, 51.8710298538208
2019-11-16, 51.38984966278076
2019-11-17, 51.482625007629395
2019-11-18, 50.782002449035645
2019-11-19, 53.02547550201416
2019-11-20, 52.97533321380615
2019-11-21, 52.90737247467041
2019-11-22, 53.683420181274414
2019-11-23, 53.23723602294922
2019-11-24, 52.98031997680664
2019-11-25, 51.939348220825195
2019-11-26, 51.33994960784912
2019-11-27, 51.493072509765625
2019-11-28, 49.97160625457764
2019-11-29, 51.81002712249756
2019-11-30, 51.69850158691406
2019-12-01, 50.71304893493652
2019-12-02, 50.645761489868164
2019-12-03, 50.809428215026855
2019-12-04, 51.79905128479004
2019-12-05, 51.21220111846924
2019-12-06, 53.66781139373779
2019-12-07, 52.773488998413086
2019-12-08, 51.817320823669434
2019-12-09, 53.05702304840088
2019-12-10, 51.08981227874756
2019-12-11, 51.297322273254395
2019-12-12, 53.64946746826172
2019-12-13, 54.55725383758545
2019-12-14, 54.63343334197998
2019-12-15, 54.23077869415283
2019-12-16, 53.99892807006836
2019-12-17, 53.865427017211914
2019-12-18, 52.44899940490723
2019-12-19, 52.97296714782715
2019-12-20, 54.16770935058594
2019-12-21, 53.94008731842041
2019-12-22, 52.24936294555664
2019-12-23, 51.94980049133301
2019-12-24, 52.04936504364014
2019-12-25, 51.2878999710083
2019-12-26, 50.94650840759277
2019-12-27, 50.310153007507324
2019-12-28, 50.891639709472656
2019-12-29, 51.764832496643066
2019-12-30, 53.47320365905762
2019-12-31, 52.669493675231934
2020-01-01, 53.09996032714844
2020-01-02, 52.00821113586426
2020-01-03, 51.82297134399414
2020-01-04, 51.27910900115967
2020-01-05, 52.82413291931152
2020-01-06, 51.86006546020508
2020-01-07, 53.08741092681885
2020-01-08, 52.446309089660645
2020-01-09, 53.418551445007324
2020-01-10, 52.682600021362305
2020-01-11, 52.313536643981934
2020-01-12, 52.44845104217529
2020-01-13, 52.526132583618164
2020-01-14, 51.67782211303711
2020-01-15, 51.18936061859131
2020-01-16, 51.059011459350586
2020-01-17, 52.1726016998291
2020-01-18, 51.55383586883545
2020-01-19, 52.90525531768799
2020-01-20, 51.91705894470215
2020-01-21, 50.55670738220215
2020-01-22, 50.63613224029541
2020-01-23, 51.25885772705078
2020-01-24, 51.3598108291626
2020-01-25, 52.70834922790527
2020-01-26, 52.47140407562256
2020-01-27, 51.8798770904541
2020-01-28, 52.38985633850098
2020-01-29, 51.784568786621094
2020-01-30, 50.769968032836914
2020-01-31, 53.197364807128906
2020-02-01, 53.65375518798828
2020-02-02, 54.55971145629883
2020-02-03, 53.74181079864502
2020-02-04, 52.82433891296387
2020-02-05, 53.6356086730957
2020-02-06, 52.76318645477295
2020-02-07, 54.046916007995605
2020-02-08, 53.446539878845215
2020-02-09, 51.761281967163086
2020-02-10, 51.68393611907959
2020-02-11, 52.53243827819824
2020-02-12, 53.02101135253906
2020-02-13, 51.069740295410156
2020-02-14, 53.24045372009277
2020-02-15, 54.60454559326172
2020-02-16, 55.23484134674072
2020-02-17, 53.849595069885254
2020-02-18, 54.30708885192871
2020-02-19, 52.256792068481445
2020-02-20, 51.522735595703125
2020-02-21, 51.10006046295166
2020-02-22, 52.19623851776123
2020-02-23, 51.04134941101074
2020-02-24, 50.822875022888184
2020-02-25, 51.163947105407715
2020-02-26, 53.30293560028076
2020-02-27, 54.84496307373047
2020-02-28, 55.253294944763184
2020-02-29, 55.9315185546875
2020-03-01, 54.52877616882324
2020-03-02, 54.61709690093994
2020-03-03, 53.060065269470215
2020-03-04, 52.8782901763916
2020-03-05, 52.32710361480713
2020-03-06, 52.009737968444824
2020-03-07, 52.72003936767578
2020-03-08, 52.68251419067383
2020-03-09, 51.32135009765625
2020-03-10, 51.430620193481445
2020-03-11, 51.556931495666504
2020-03-12, 52.08916664123535
2020-03-13, 50.45013904571533
2020-03-14, 50.21042537689209
2020-03-15, 51.24338340759277
2020-03-16, 50.49125576019287
2020-03-17, 50.059335708618164
2020-03-18, 50.257466316223145
2020-03-19, 49.03186798095703
2020-03-20, 49.66581630706787
2020-03-21, 50.4773588180542
2020-03-22, 50.55702304840088
2020-03-23, 50.543996810913086
2020-03-24, 50.58268165588379
2020-03-25, 50.29405879974365
2020-03-26, 50.62141036987305
2020-03-27, 50.23250770568848
2020-03-28, 51.125173568725586
2020-03-29, 53.07050037384033
2020-03-30, 52.17508316040039
2020-03-31, 52.556668281555176
