datetime,Active_Duration_in_mins
11/15/19 10:55:24,22.2
11/15/19 13:39:16,11.95
11/16/19 22:11:54,11.95
11/16/19 23:15:03,24.75
11/18/19 15:26:15,43.916666666666664
11/19/19 08:14:18,17.066666666666666
11/19/19 08:55:25,51.016666666666666
11/19/19 09:59:16,23.033333333333335
11/20/19 08:30:00,90.0
11/22/19 11:51:14,28.166666666666668
11/24/19 16:09:00,63.88333333333333
11/25/19 12:05:54,25.6
11/26/19 10:51:23,28.166666666666668
11/26/19 17:43:07,6.4
11/26/19 17:59:28,37.8
11/26/19 19:10:44,26.45
11/27/19 09:18:19,20.483333333333334
11/27/19 16:50:38,20.483333333333334
11/28/19 06:52:58,16.216666666666665
11/28/19 07:16:17,34.016666666666666
11/28/19 10:29:45,24.75
11/29/19 15:14:32,28.166666666666668
11/30/19 13:29:16,16.216666666666665
12/02/19 07:46:23,17.066666666666666
12/02/19 08:09:21,31.466666666666665
12/02/19 08:40:09,29.016666666666666
12/03/19 17:05:02,16.216666666666665
12/03/19 17:24:32,23.316666666666666
12/03/19 17:48:33,40.11666666666667
12/04/19 12:50:35,32.78333333333333
12/04/19 13:25:27,35.0
12/07/19 12:41:59,40.1
12/08/19 17:03:39,17.066666666666666
12/09/19 17:36:05,45.6
12/14/19 11:06:44,69.11666666666666
12/14/19 23:46:17,27.316666666666666
12/15/19 17:48:31,17.066666666666666
12/17/19 09:22:41,19.633333333333333
12/17/19 10:08:43,28.9
12/18/19 09:01:01,19.633333333333333
12/23/19 14:48:42,22.2
12/24/19 13:52:04,21.333333333333332
12/26/19 14:49:38,52.916666666666664
12/29/19 08:45:22,34.15
12/29/19 10:50:50,39.25
01/02/20 08:50:20,27.316666666666666
01/02/20 10:01:10,32.43333333333333
01/02/20 10:54:05,30.716666666666665
01/04/20 14:29:29,18.783333333333335
01/06/20 08:45:54,16.216666666666665
01/06/20 13:41:07,30.133333333333333
01/09/20 16:27:34,27.3
01/10/20 12:01:52,17.933333333333334
01/13/20 11:25:41,22.016666666666666
01/13/20 12:06:20,16.216666666666665
01/14/20 14:31:11,46.93333333333333
01/15/20 17:07:09,21.333333333333332
01/15/20 18:34:11,27.316666666666666
01/16/20 13:25:45,12.683333333333334
01/16/20 14:00:00,18.766666666666666
01/17/20 10:23:06,33.583333333333336
01/17/20 10:57:06,16.216666666666665
01/19/20 11:59:40,23.05
01/19/20 15:37:17,23.05
01/20/20 15:32:48,15.35
01/21/20 18:34:00,50.0
01/22/20 15:42:03,28.166666666666668
01/25/20 11:00:00,330.0
01/26/20 11:23:04,110.0
01/26/20 13:27:40,57.18333333333333
01/29/20 14:42:03,15.366666666666667
01/30/20 10:10:32,56.31666666666667
02/02/20 13:43:05,52.06666666666667
02/04/20 08:25:06,22.2
02/04/20 08:45:00,11.583333333333334
02/04/20 08:59:18,13.866666666666667
02/04/20 09:18:01,20.483333333333334
02/08/20 09:01:45,17.066666666666666
02/08/20 09:31:28,57.93333333333333
02/10/20 08:01:36,15.366666666666667
02/10/20 08:31:29,57.13333333333333
02/12/20 18:00:00,75.0
02/13/20 09:08:59,46.1
02/17/20 08:28:04,60.016666666666666
02/17/20 09:37:13,18.783333333333335
02/18/20 15:28:39,15.366666666666667
02/20/20 07:56:48,60.0
02/21/20 16:16:21,34.06666666666667
02/23/20 15:49:18,57.35
02/24/20 18:26:15,41.7
02/25/20 15:52:28,24.75
03/01/20 12:10:04,23.9
03/01/20 15:38:12,52.583333333333336
03/11/20 18:26:32,32.43333333333333
03/11/20 20:59:18,32.43333333333333
03/13/20 08:33:43,26.45
