datetime,hour,day,month,predictions,Participant_ID
2020-07-15,0,15,7,87.0,p05
2020-07-16,0,16,7,87.0,p05
2020-07-17,0,17,7,86.0,p05
2020-07-18,0,18,7,86.0,p05
2020-07-19,0,19,7,85.0,p05
2020-07-20,0,20,7,86.0,p05
2020-07-21,0,21,7,84.0,p05
2020-07-22,0,22,7,85.0,p05
2020-07-23,0,23,7,84.0,p05
2020-07-24,0,24,7,83.0,p05
2020-07-25,0,25,7,84.0,p05
2020-07-26,0,26,7,88.0,p05
2020-07-27,0,27,7,81.0,p05
2020-07-28,0,28,7,82.0,p05
2020-07-29,0,29,7,84.0,p05
2020-07-30,0,30,7,84.0,p05
2020-07-31,0,31,7,93.0,p05
2020-08-01,0,1,8,94.0,p05
2020-08-02,0,2,8,94.0,p05
2020-08-03,0,3,8,100.0,p05
2020-08-04,0,4,8,95.0,p05
2020-08-05,0,5,8,95.0,p05
2020-08-06,0,6,8,86.0,p05
2020-08-07,0,7,8,88.0,p05
2020-08-08,0,8,8,85.0,p05
2020-08-09,0,9,8,91.0,p05
2020-08-10,0,10,8,82.0,p05
2020-08-11,0,11,8,82.0,p05
2020-08-12,0,12,8,82.0,p05
2020-08-13,0,13,8,86.0,p05
2020-08-14,0,14,8,85.0,p05
2020-08-15,0,15,8,88.0,p05
2020-08-16,0,16,8,88.0,p05
2020-08-17,0,17,8,87.0,p05
2020-08-18,0,18,8,86.0,p05
2020-08-19,0,19,8,86.0,p05
2020-08-20,0,20,8,87.0,p05
2020-08-21,0,21,8,85.0,p05
2020-08-22,0,22,8,89.0,p05
2020-08-23,0,23,8,85.0,p05
2020-08-24,0,24,8,84.0,p05
2020-08-25,0,25,8,87.0,p05
2020-08-26,0,26,8,92.0,p05
2020-08-27,0,27,8,89.0,p05
2020-08-28,0,28,8,86.0,p05
2020-08-29,0,29,8,87.0,p05
2020-08-30,0,30,8,84.0,p05
2020-08-31,0,31,8,92.0,p05
2020-09-01,0,1,9,94.0,p05
2020-09-02,0,2,9,94.0,p05
2020-09-03,0,3,9,100.0,p05
2020-09-04,0,4,9,95.0,p05
2020-09-05,0,5,9,95.0,p05
2020-09-06,0,6,9,86.0,p05
2020-09-07,0,7,9,88.0,p05
2020-09-08,0,8,9,85.0,p05
2020-09-09,0,9,9,91.0,p05
2020-09-10,0,10,9,82.0,p05
2020-09-11,0,11,9,82.0,p05
2020-09-12,0,12,9,82.0,p05
2020-09-13,0,13,9,86.0,p05
2020-09-14,0,14,9,85.0,p05
2020-09-15,0,15,9,88.0,p05
2020-09-16,0,16,9,88.0,p05
2020-09-17,0,17,9,87.0,p05
2020-09-18,0,18,9,86.0,p05
2020-09-19,0,19,9,86.0,p05
2020-09-20,0,20,9,87.0,p05
2020-09-21,0,21,9,85.0,p05
2020-09-22,0,22,9,89.0,p05
2020-09-23,0,23,9,85.0,p05
2020-09-24,0,24,9,84.0,p05
2020-09-25,0,25,9,87.0,p05
2020-09-26,0,26,9,92.0,p05
2020-09-27,0,27,9,89.0,p05
2020-09-28,0,28,9,86.0,p05
2020-09-29,0,29,9,87.0,p05
2020-09-30,0,30,9,84.0,p05
2020-10-01,0,1,10,94.0,p05
2020-10-02,0,2,10,94.0,p05
2020-10-03,0,3,10,100.0,p05
2020-10-04,0,4,10,95.0,p05
2020-10-05,0,5,10,95.0,p05
2020-10-06,0,6,10,86.0,p05
2020-10-07,0,7,10,88.0,p05
2020-10-08,0,8,10,85.0,p05
2020-10-09,0,9,10,91.0,p05
2020-10-10,0,10,10,82.0,p05
2020-10-11,0,11,10,82.0,p05
2020-10-12,0,12,10,82.0,p05
2020-10-13,0,13,10,86.0,p05
2020-10-14,0,14,10,85.0,p05
2020-10-15,0,15,10,88.0,p05
2020-10-16,0,16,10,88.0,p05
2020-10-17,0,17,10,87.0,p05
2020-10-18,0,18,10,86.0,p05
2020-10-19,0,19,10,86.0,p05
2020-10-20,0,20,10,87.0,p05
2020-10-21,0,21,10,85.0,p05
2020-10-22,0,22,10,89.0,p05
2020-10-23,0,23,10,85.0,p05
2020-10-24,0,24,10,84.0,p05
2020-10-25,0,25,10,87.0,p05
2020-10-26,0,26,10,92.0,p05
2020-10-27,0,27,10,89.0,p05
2020-10-28,0,28,10,86.0,p05
2020-10-29,0,29,10,87.0,p05
2020-10-30,0,30,10,84.0,p05
2020-10-31,0,31,10,92.0,p05
2020-11-01,0,1,11,94.0,p05
2020-11-02,0,2,11,94.0,p05
2020-11-03,0,3,11,100.0,p05
2020-11-04,0,4,11,95.0,p05
2020-11-05,0,5,11,95.0,p05
2020-11-06,0,6,11,86.0,p05
2020-11-07,0,7,11,88.0,p05
2020-11-08,0,8,11,85.0,p05
2020-11-09,0,9,11,91.0,p05
2020-11-10,0,10,11,82.0,p05
2020-11-11,0,11,11,82.0,p05
2020-11-12,0,12,11,82.0,p05
2020-11-13,0,13,11,86.0,p05
2020-11-14,0,14,11,85.0,p05
2020-11-15,0,15,11,88.0,p05
2020-11-16,0,16,11,88.0,p05
2020-11-17,0,17,11,87.0,p05
2020-11-18,0,18,11,86.0,p05
2020-11-19,0,19,11,86.0,p05
2020-11-20,0,20,11,87.0,p05
2020-11-21,0,21,11,85.0,p05
2020-11-22,0,22,11,89.0,p05
2020-11-23,0,23,11,85.0,p05
2020-11-24,0,24,11,84.0,p05
2020-11-25,0,25,11,87.0,p05
2020-11-26,0,26,11,92.0,p05
2020-11-27,0,27,11,89.0,p05
2020-11-28,0,28,11,86.0,p05
2020-11-29,0,29,11,87.0,p05
2020-11-30,0,30,11,84.0,p05
2020-12-01,0,1,12,93.0,p05
2020-12-02,0,2,12,93.0,p05
2020-12-03,0,3,12,99.0,p05
2020-12-04,0,4,12,95.0,p05
2020-12-05,0,5,12,91.0,p05
2020-12-06,0,6,12,91.0,p05
2020-12-07,0,7,12,89.0,p05
2020-12-08,0,8,12,80.0,p05
2020-12-09,0,9,12,96.0,p05
2020-12-10,0,10,12,89.0,p05
2020-12-11,0,11,12,89.0,p05
2020-12-12,0,12,12,89.0,p05
2020-12-13,0,13,12,89.0,p05
2020-12-14,0,14,12,92.0,p05
2020-12-15,0,15,12,95.0,p05
2020-12-16,0,16,12,92.0,p05
2020-12-17,0,17,12,91.0,p05
2020-12-18,0,18,12,90.0,p05
2020-12-19,0,19,12,90.0,p05
2020-12-20,0,20,12,91.0,p05
2020-12-21,0,21,12,89.0,p05
2020-12-22,0,22,12,95.0,p05
2020-12-23,0,23,12,98.0,p05
2020-12-24,0,24,12,98.0,p05
2020-12-25,0,25,12,86.0,p05
2020-12-26,0,26,12,89.0,p05
2020-12-27,0,27,12,89.0,p05
2020-12-28,0,28,12,97.0,p05
2020-12-29,0,29,12,93.0,p05
2020-12-30,0,30,12,91.0,p05
2020-12-31,0,31,12,99.0,p05
2021-01-01,0,1,1,95.0,p05
2021-01-02,0,2,1,101.0,p05
2021-01-03,0,3,1,94.0,p05
2021-01-04,0,4,1,93.0,p05
2021-01-05,0,5,1,86.0,p05
2021-01-06,0,6,1,95.0,p05
2021-01-07,0,7,1,80.0,p05
2021-01-08,0,8,1,85.0,p05
2021-01-09,0,9,1,86.0,p05
2021-01-10,0,10,1,89.0,p05
2021-01-11,0,11,1,87.0,p05
2021-01-12,0,12,1,76.0,p05
2021-01-13,0,13,1,89.0,p05
2021-01-14,0,14,1,86.0,p05
2021-01-15,0,15,1,80.0,p05
2021-01-16,0,16,1,89.0,p05
2021-01-17,0,17,1,87.0,p05
2021-01-18,0,18,1,80.0,p05
2021-01-19,0,19,1,81.0,p05
2021-01-20,0,20,1,89.0,p05
2021-01-21,0,21,1,85.0,p05
2021-01-22,0,22,1,87.0,p05
2021-01-23,0,23,1,81.0,p05
2021-01-24,0,24,1,88.0,p05
2021-01-25,0,25,1,84.0,p05
2021-01-26,0,26,1,80.0,p05
2021-01-27,0,27,1,95.0,p05
2021-01-28,0,28,1,84.0,p05
2021-01-29,0,29,1,81.0,p05
2021-01-30,0,30,1,80.0,p05
2021-01-31,0,31,1,82.0,p05
2021-02-01,0,1,2,91.0,p05
2021-02-02,0,2,2,91.0,p05
2021-02-03,0,3,2,98.0,p05
2021-02-04,0,4,2,96.0,p05
2021-02-05,0,5,2,96.0,p05
2021-02-06,0,6,2,86.0,p05
2021-02-07,0,7,2,87.0,p05
2021-02-08,0,8,2,79.0,p05
2021-02-09,0,9,2,81.0,p05
2021-02-10,0,10,2,84.0,p05
2021-02-11,0,11,2,84.0,p05
2021-02-12,0,12,2,84.0,p05
2021-02-13,0,13,2,85.0,p05
2021-02-14,0,14,2,85.0,p05
2021-02-15,0,15,2,87.0,p05
2021-02-16,0,16,2,87.0,p05
2021-02-17,0,17,2,86.0,p05
2021-02-18,0,18,2,86.0,p05
2021-02-19,0,19,2,86.0,p05
2021-02-20,0,20,2,87.0,p05
2021-02-21,0,21,2,80.0,p05
2021-02-22,0,22,2,82.0,p05
2021-02-23,0,23,2,82.0,p05
2021-02-24,0,24,2,81.0,p05
2021-02-25,0,25,2,81.0,p05
2021-02-26,0,26,2,85.0,p05
2021-02-27,0,27,2,79.0,p05
2021-02-28,0,28,2,80.0,p05
2021-03-01,0,1,3,92.0,p05
2021-03-02,0,2,3,92.0,p05
2021-03-03,0,3,3,98.0,p05
2021-03-04,0,4,3,96.0,p05
2021-03-05,0,5,3,96.0,p05
2021-03-06,0,6,3,86.0,p05
2021-03-07,0,7,3,87.0,p05
2021-03-08,0,8,3,87.0,p05
2021-03-09,0,9,3,85.0,p05
2021-03-10,0,10,3,84.0,p05
2021-03-11,0,11,3,84.0,p05
2021-03-12,0,12,3,84.0,p05
2021-03-13,0,13,3,85.0,p05
2021-03-14,0,14,3,85.0,p05
2021-03-15,0,15,3,87.0,p05
2021-03-16,0,16,3,87.0,p05
2021-03-17,0,17,3,86.0,p05
2021-03-18,0,18,3,86.0,p05
2021-03-19,0,19,3,85.0,p05
2021-03-20,0,20,3,86.0,p05
2021-03-21,0,21,3,84.0,p05
2021-03-22,0,22,3,85.0,p05
2021-03-23,0,23,3,84.0,p05
2021-03-24,0,24,3,83.0,p05
2021-03-25,0,25,3,84.0,p05
2021-03-26,0,26,3,88.0,p05
2021-03-27,0,27,3,81.0,p05
2021-03-28,0,28,3,82.0,p05
2021-03-29,0,29,3,84.0,p05
2021-03-30,0,30,3,84.0,p05
2021-03-31,0,31,3,93.0,p05
2021-04-01,0,1,4,92.0,p05
2021-04-02,0,2,4,92.0,p05
2021-04-03,0,3,4,98.0,p05
2021-04-04,0,4,4,96.0,p05
2021-04-05,0,5,4,96.0,p05
2021-04-06,0,6,4,86.0,p05
2021-04-07,0,7,4,87.0,p05
2021-04-08,0,8,4,87.0,p05
2021-04-09,0,9,4,85.0,p05
2021-04-10,0,10,4,84.0,p05
2021-04-11,0,11,4,84.0,p05
2021-04-12,0,12,4,84.0,p05
2021-04-13,0,13,4,85.0,p05
2021-04-14,0,14,4,85.0,p05
2021-04-15,0,15,4,87.0,p05
2021-04-16,0,16,4,87.0,p05
2021-04-17,0,17,4,86.0,p05
2021-04-18,0,18,4,86.0,p05
2021-04-19,0,19,4,85.0,p05
2021-04-20,0,20,4,86.0,p05
2021-04-21,0,21,4,84.0,p05
2021-04-22,0,22,4,85.0,p05
2021-04-23,0,23,4,84.0,p05
2021-04-24,0,24,4,83.0,p05
2021-04-25,0,25,4,84.0,p05
2021-04-26,0,26,4,88.0,p05
2021-04-27,0,27,4,81.0,p05
2021-04-28,0,28,4,82.0,p05
2021-04-29,0,29,4,84.0,p05
